sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com,
108000156_20.06.1994,108000156,20,6,1994,9752,Simulium (Nevermannia) sp.,1,9752,
108000156_20.06.1994,108000156,20,6,1994,4288,Ameletus inopinatus,6,4288,
108000156_20.06.1994,108000156,20,6,1994,4988,Diura bicaudata,6,4988,
108000156_20.06.1994,108000156,20,6,1994,5418,Elodes sp. Lv.,12,5418,
108000156_20.06.1994,108000156,20,6,1994,9971,Glossosomatidae Gen. sp.,6,9971,
108000156_20.06.1994,108000156,20,6,1994,8483,Limoniidae Gen. sp.,6,8483,
108000156_20.06.1994,108000156,20,6,1994,5983,Micrasema longulum,6,5983,
108000156_20.06.1994,108000156,20,6,1994,6386,Philopotamus ludificatus,6,6386,
108000156_20.06.1994,108000156,20,6,1994,21218,Plectrocnemia conspersa ssp.,6,21218,
108000156_20.06.1994,108000156,20,6,1994,6463,Polycelis felina,6,6463,
108000156_20.06.1994,108000156,20,6,1994,13965,Rhyacophila (Rhyacophila) sp.,6,13965,
108000156_20.06.1994,108000156,20,6,1994,6818,Sericostoma sp.,6,6818,
108000156_20.06.1994,108000156,20,6,1994,6821,Sialis fuliginosa,6,6821,
108000156_20.06.1994,108000156,20,6,1994,6848,Simulium monticola,6,6848,
108000156_20.06.1994,108000156,20,6,1994,21307,Siphonoperla torrentium ssp.,6,21307,
108000156_20.06.1994,108000156,20,6,1994,4295,Amphinemura sulcicollis,20,4295,
108000156_20.06.1994,108000156,20,6,1994,4381,Baetis alpinus,20,4381,
108000156_20.06.1994,108000156,20,6,1994,4488,Brachyptera seticornis,20,4488,
108000156_20.06.1994,108000156,20,6,1994,10544,Chaetopterygini Gen. sp.,20,10544,
108000156_20.06.1994,108000156,20,6,1994,4622,Chaetopterygopsis maclachlani,20,4622,
108000156_20.06.1994,108000156,20,6,1994,4642,Chironomidae Gen. sp.,20,4642,
108000156_20.06.1994,108000156,20,6,1994,8656,Drusinae Gen. sp.,20,8656,
108000156_20.06.1994,108000156,20,6,1994,5007,Drusus discolor,20,5007,
108000156_20.06.1994,108000156,20,6,1994,5378,Halesus sp.,20,5378,
108000156_20.06.1994,108000156,20,6,1994,5673,Isoperla sp.,20,5673,
108000156_20.06.1994,108000156,20,6,1994,5809,Limnephilidae Gen. sp.,20,5809,
108000156_20.06.1994,108000156,20,6,1994,6168,Odontocerum albicorne,20,6168,
108000156_20.06.1994,108000156,20,6,1994,18616,Oreodytes sanmarkii,20,,
108000156_20.06.1994,108000156,20,6,1994,4332,Apatania fimbriata,65,4332,
108000156_20.06.1994,108000156,20,6,1994,8736,Oligochaeta Gen. sp.,65,8736,
108000156_20.06.1994,108000156,20,6,1994,6527,Potamophylax sp.,65,6527,
108000156_20.06.1994,108000156,20,6,1994,6776,Rhyacophila praemorsa,65,6776,
108000156_20.06.1994,108000156,20,6,1994,6836,Silo sp.,65,6836,
108000156_20.06.1994,108000156,20,6,1994,5790,Leuctra sp.,200,5790,
108000156_20.06.1994,108000156,20,6,1994,18418,Limnius perrisi,200,,
108000156_20.06.1994,108000156,20,6,1994,6616,Protonemura sp.,200,6616,
108000156_07.06.1995,108000156,7,6,1995,4293,Amphinemura sp.,1,4293,
108000156_07.06.1995,108000156,7,6,1995,4295,Amphinemura sulcicollis,1,4295,
108000156_07.06.1995,108000156,7,6,1995,5768,Leuctra hippopus,1,5768,
108000156_07.06.1995,108000156,7,6,1995,5769,Leuctra inermis,1,5769,
108000156_07.06.1995,108000156,7,6,1995,5779,Leuctra nigra,1,5779,
108000156_07.06.1995,108000156,7,6,1995,5790,Leuctra sp.,1,5790,
108000156_07.06.1995,108000156,7,6,1995,8736,Oligochaeta Gen. sp.,1,8736,
108000156_07.06.1995,108000156,7,6,1995,6596,Protonemura auberti,1,6596,
108000156_07.06.1995,108000156,7,6,1995,21381,Protonemura intricata  ,1,21381,
108000156_07.06.1995,108000156,7,6,1995,6616,Protonemura sp.,1,6616,
108000156_07.06.1995,108000156,7,6,1995,6780,Rhyacophila sp.,1,6780,
108000156_07.06.1995,108000156,7,6,1995,6867,Siphonoperla sp.,1,6867,
108000156_07.06.1995,108000156,7,6,1995,4642,Chironomidae Gen. sp.,6,4642,
108000156_07.06.1995,108000156,7,6,1995,4955,Dicranota sp.,6,4955,
108000156_07.06.1995,108000156,7,6,1995,17778,Elmis rioloides,6,,
108000156_07.06.1995,108000156,7,6,1995,5378,Halesus sp.,6,5378,
108000156_07.06.1995,108000156,7,6,1995,18418,Limnius perrisi,6,,
108000156_07.06.1995,108000156,7,6,1995,6386,Philopotamus ludificatus,6,6386,
108000156_07.06.1995,108000156,7,6,1995,6776,Rhyacophila praemorsa,6,6776,
108000156_07.06.1995,108000156,7,6,1995,6817,Sericostoma personatum,6,6817,
108000156_07.06.1995,108000156,7,6,1995,8487,Tipulidae Gen. sp.,6,8487,
108000156_07.06.1995,108000156,7,6,1995,19445,Velia caprai ssp.,6,19445,
108000156_07.06.1995,108000156,7,6,1995,4288,Ameletus inopinatus,20,4288,
108000156_07.06.1995,108000156,7,6,1995,4488,Brachyptera seticornis,20,4488,
108000156_07.06.1995,108000156,7,6,1995,10544,Chaetopterygini Gen. sp.,20,10544,
108000156_07.06.1995,108000156,7,6,1995,4622,Chaetopterygopsis maclachlani,20,4622,
108000156_07.06.1995,108000156,7,6,1995,4988,Diura bicaudata,20,4988,
108000156_07.06.1995,108000156,7,6,1995,5001,Drusus annulatus,20,5001,
108000156_07.06.1995,108000156,7,6,1995,5035,Ecclisopteryx madida,20,5035,
108000156_07.06.1995,108000156,7,6,1995,5785,Leuctra rauscheri,20,5785,
108000156_07.06.1995,108000156,7,6,1995,6168,Odontocerum albicorne,20,6168,
108000156_07.06.1995,108000156,7,6,1995,6463,Polycelis felina,20,6463,
108000156_07.06.1995,108000156,7,6,1995,6527,Potamophylax sp.,20,6527,
108000156_07.06.1995,108000156,7,6,1995,6610,Protonemura meyeri,20,6610,
108000156_07.06.1995,108000156,7,6,1995,6834,Silo pallipes,20,6834,
108000156_07.06.1995,108000156,7,6,1995,4327,Anomalopterygella chauviniana,65,4327,
108000156_07.06.1995,108000156,7,6,1995,4332,Apatania fimbriata,65,4332,
108000156_07.06.1995,108000156,7,6,1995,5673,Isoperla sp.,65,5673,
108000156_07.06.1995,108000156,7,6,1995,6821,Sialis fuliginosa,65,6821,
108000156_28.05.1996,108000156,28,5,1996,16890,Agriotypus armatus,1,16890,
108000156_28.05.1996,108000156,28,5,1996,17503,Anacaena globulus,1,,
108000156_28.05.1996,108000156,28,5,1996,5744,Leuctra alpina  ,1,5744,
108000156_28.05.1996,108000156,28,5,1996,5769,Leuctra inermis,1,5769,
108000156_28.05.1996,108000156,28,5,1996,5779,Leuctra nigra,1,5779,
108000156_28.05.1996,108000156,28,5,1996,5785,Leuctra rauscheri,1,5785,
108000156_28.05.1996,108000156,28,5,1996,5893,Lithax niger,1,5893,
108000156_28.05.1996,108000156,28,5,1996,6108,Nemoura sp.,1,6108,
108000156_28.05.1996,108000156,28,5,1996,18616,Oreodytes sanmarkii,1,,
108000156_28.05.1996,108000156,28,5,1996,6376,Perlodes microcephalus,1,6376,
108000156_28.05.1996,108000156,28,5,1996,6386,Philopotamus ludificatus,1,6386,
108000156_28.05.1996,108000156,28,5,1996,6610,Protonemura meyeri,1,6610,
108000156_28.05.1996,108000156,28,5,1996,6764,Rhyacophila evoluta,1,6764,
108000156_28.05.1996,108000156,28,5,1996,4332,Apatania fimbriata,6,4332,
108000156_28.05.1996,108000156,28,5,1996,4642,Chironomidae Gen. sp.,6,4642,
108000156_28.05.1996,108000156,28,5,1996,4955,Dicranota sp.,6,4955,
108000156_28.05.1996,108000156,28,5,1996,4988,Diura bicaudata,6,4988,
108000156_28.05.1996,108000156,28,5,1996,5007,Drusus discolor,6,5007,
108000156_28.05.1996,108000156,28,5,1996,5809,Limnephilidae Gen. sp.,6,5809,
108000156_28.05.1996,108000156,28,5,1996,6168,Odontocerum albicorne,6,6168,
108000156_28.05.1996,108000156,28,5,1996,8736,Oligochaeta Gen. sp.,6,8736,
108000156_28.05.1996,108000156,28,5,1996,6818,Sericostoma sp.,6,6818,
108000156_28.05.1996,108000156,28,5,1996,6848,Simulium monticola,6,6848,
108000156_28.05.1996,108000156,28,5,1996,4288,Ameletus inopinatus,20,4288,
108000156_28.05.1996,108000156,28,5,1996,5673,Isoperla sp.,20,5673,
108000156_28.05.1996,108000156,28,5,1996,5790,Leuctra sp.,20,5790,
108000156_28.05.1996,108000156,28,5,1996,5983,Micrasema longulum,20,5983,
108000156_28.05.1996,108000156,28,5,1996,21218,Plectrocnemia conspersa ssp.,20,21218,
108000156_28.05.1996,108000156,28,5,1996,6527,Potamophylax sp.,20,6527,
108000156_28.05.1996,108000156,28,5,1996,6616,Protonemura sp.,20,6616,
108000156_28.05.1996,108000156,28,5,1996,6780,Rhyacophila sp.,20,6780,
108000156_28.05.1996,108000156,28,5,1996,6834,Silo pallipes,20,6834,
108000156_28.05.1996,108000156,28,5,1996,21307,Siphonoperla torrentium ssp.,20,21307,
108000156_28.05.1996,108000156,28,5,1996,5035,Ecclisopteryx madida,65,5035,
108000156_28.05.1996,108000156,28,5,1996,18418,Limnius perrisi,65,,
108000156_28.05.1996,108000156,28,5,1996,4488,Brachyptera seticornis,200,4488,
108000156_15.05.1997,108000156,15,5,1997,4419,Baetis sp.,1,4419,
108000156_15.05.1997,108000156,15,5,1997,4818,Crunoecia kempnyi,1,4818,
108000156_15.05.1997,108000156,15,5,1997,5034,Ecclisopteryx guttulata,1,5034,
108000156_15.05.1997,108000156,15,5,1997,5053,Ecdyonurus sp.,1,5053,
108000156_15.05.1997,108000156,15,5,1997,5768,Leuctra hippopus,1,5768,
108000156_15.05.1997,108000156,15,5,1997,5783,Leuctra pseudosignifera,1,5783,
108000156_15.05.1997,108000156,15,5,1997,5984,Micrasema minimum,1,5984,
108000156_15.05.1997,108000156,15,5,1997,6764,Rhyacophila evoluta,1,6764,
108000156_15.05.1997,108000156,15,5,1997,6773,Rhyacophila obliterata,1,6773,
108000156_15.05.1997,108000156,15,5,1997,9752,Simulium (Nevermannia) sp.,1,9752,
108000156_15.05.1997,108000156,15,5,1997,4288,Ameletus inopinatus,6,4288,
108000156_15.05.1997,108000156,15,5,1997,4381,Baetis alpinus,6,4381,
108000156_15.05.1997,108000156,15,5,1997,19314,Capnia vidua ssp.,6,19314,
108000156_15.05.1997,108000156,15,5,1997,4642,Chironomidae Gen. sp.,6,4642,
108000156_15.05.1997,108000156,15,5,1997,4955,Dicranota sp.,6,4955,
108000156_15.05.1997,108000156,15,5,1997,4988,Diura bicaudata,6,4988,
108000156_15.05.1997,108000156,15,5,1997,5007,Drusus discolor,6,5007,
108000156_15.05.1997,108000156,15,5,1997,17779,Elmis sp.,6,,
108000156_15.05.1997,108000156,15,5,1997,18130,Hydraena sp.,6,,
108000156_15.05.1997,108000156,15,5,1997,5893,Lithax niger,6,5893,
108000156_15.05.1997,108000156,15,5,1997,6168,Odontocerum albicorne,6,6168,
108000156_15.05.1997,108000156,15,5,1997,8736,Oligochaeta Gen. sp.,6,8736,
108000156_15.05.1997,108000156,15,5,1997,6376,Perlodes microcephalus,6,6376,
108000156_15.05.1997,108000156,15,5,1997,6386,Philopotamus ludificatus,6,6386,
108000156_15.05.1997,108000156,15,5,1997,21218,Plectrocnemia conspersa ssp.,6,21218,
108000156_15.05.1997,108000156,15,5,1997,4293,Amphinemura sp.,20,4293,
108000156_15.05.1997,108000156,15,5,1997,4332,Apatania fimbriata,20,4332,
108000156_15.05.1997,108000156,15,5,1997,5035,Ecclisopteryx madida,20,5035,
108000156_15.05.1997,108000156,15,5,1997,5673,Isoperla sp.,20,5673,
108000156_15.05.1997,108000156,15,5,1997,5809,Limnephilidae Gen. sp.,20,5809,
108000156_15.05.1997,108000156,15,5,1997,18418,Limnius perrisi,20,,
108000156_15.05.1997,108000156,15,5,1997,5983,Micrasema longulum,20,5983,
108000156_15.05.1997,108000156,15,5,1997,18616,Oreodytes sanmarkii,20,,
108000156_15.05.1997,108000156,15,5,1997,6616,Protonemura sp.,20,6616,
108000156_15.05.1997,108000156,15,5,1997,6780,Rhyacophila sp.,20,6780,
108000156_15.05.1997,108000156,15,5,1997,6817,Sericostoma personatum,20,6817,
108000156_15.05.1997,108000156,15,5,1997,6834,Silo pallipes,20,6834,
108000156_15.05.1997,108000156,15,5,1997,21307,Siphonoperla torrentium ssp.,20,21307,
108000156_15.05.1997,108000156,15,5,1997,4488,Brachyptera seticornis,65,4488,
108000156_15.05.1997,108000156,15,5,1997,5779,Leuctra nigra,65,5779,
108000156_15.05.1997,108000156,15,5,1997,5790,Leuctra sp.,65,5790,
108000156_15.05.1997,108000156,15,5,1997,6527,Potamophylax sp.,65,6527,
108000156_14.05.1998,108000156,14,5,1998,4334,Apatania sp.,1,4334,
108000156_14.05.1998,108000156,14,5,1998,5779,Leuctra nigra,1,5779,
108000156_14.05.1998,108000156,14,5,1998,5785,Leuctra rauscheri,1,5785,
108000156_14.05.1998,108000156,14,5,1998,5893,Lithax niger,1,5893,
108000156_14.05.1998,108000156,14,5,1998,6108,Nemoura sp.,1,6108,
108000156_14.05.1998,108000156,14,5,1998,19394,Potamophylax cingulatus ssp.,1,19394,
108000156_14.05.1998,108000156,14,5,1998,21665,Potamophylax luctuosus ssp.,1,21665,
108000156_14.05.1998,108000156,14,5,1998,6610,Protonemura meyeri,1,6610,
108000156_14.05.1998,108000156,14,5,1998,4288,Ameletus inopinatus,6,4288,
108000156_14.05.1998,108000156,14,5,1998,4327,Anomalopterygella chauviniana,6,4327,
108000156_14.05.1998,108000156,14,5,1998,4381,Baetis alpinus,6,4381,
108000156_14.05.1998,108000156,14,5,1998,4642,Chironomidae Gen. sp.,6,4642,
108000156_14.05.1998,108000156,14,5,1998,4955,Dicranota sp.,6,4955,
108000156_14.05.1998,108000156,14,5,1998,4988,Diura bicaudata,6,4988,
108000156_14.05.1998,108000156,14,5,1998,5035,Ecclisopteryx madida,6,5035,
108000156_14.05.1998,108000156,14,5,1998,5088,Elmis latreillei Lv.,6,5088,
108000156_14.05.1998,108000156,14,5,1998,5303,Gerris sp.,6,5303,
108000156_14.05.1998,108000156,14,5,1998,5606,Hydropsyche tenuis,6,5606,
108000156_14.05.1998,108000156,14,5,1998,5809,Limnephilidae Gen. sp.,6,5809,
108000156_14.05.1998,108000156,14,5,1998,6168,Odontocerum albicorne,6,6168,
108000156_14.05.1998,108000156,14,5,1998,8736,Oligochaeta Gen. sp.,6,8736,
108000156_14.05.1998,108000156,14,5,1998,6376,Perlodes microcephalus,6,6376,
108000156_14.05.1998,108000156,14,5,1998,6386,Philopotamus ludificatus,6,6386,
108000156_14.05.1998,108000156,14,5,1998,6818,Sericostoma sp.,6,6818,
108000156_14.05.1998,108000156,14,5,1998,6834,Silo pallipes,6,6834,
108000156_14.05.1998,108000156,14,5,1998,6848,Simulium monticola,6,6848,
108000156_14.05.1998,108000156,14,5,1998,6867,Siphonoperla sp.,6,6867,
108000156_14.05.1998,108000156,14,5,1998,5007,Drusus discolor,20,5007,
108000156_14.05.1998,108000156,14,5,1998,5673,Isoperla sp.,20,5673,
108000156_14.05.1998,108000156,14,5,1998,5790,Leuctra sp.,20,5790,
108000156_14.05.1998,108000156,14,5,1998,18418,Limnius perrisi,20,,
108000156_14.05.1998,108000156,14,5,1998,5983,Micrasema longulum,20,5983,
108000156_14.05.1998,108000156,14,5,1998,6527,Potamophylax sp.,20,6527,
108000156_14.05.1998,108000156,14,5,1998,6616,Protonemura sp.,20,6616,
108000156_14.05.1998,108000156,14,5,1998,6780,Rhyacophila sp.,20,6780,
108000156_14.05.1998,108000156,14,5,1998,4488,Brachyptera seticornis,65,4488,
108000156_25.05.1999,108000156,25,5,1999,5768,Leuctra hippopus,1,5768,
108000156_25.05.1999,108000156,25,5,1999,5769,Leuctra inermis,1,5769,
108000156_25.05.1999,108000156,25,5,1999,5779,Leuctra nigra,1,5779,
108000156_25.05.1999,108000156,25,5,1999,5780,Leuctra prima  ,1,5780,
108000156_25.05.1999,108000156,25,5,1999,5785,Leuctra rauscheri,1,5785,
108000156_25.05.1999,108000156,25,5,1999,6425,Pisidium sp.,1,6425,
108000156_25.05.1999,108000156,25,5,1999,6596,Protonemura auberti,1,6596,
108000156_25.05.1999,108000156,25,5,1999,6610,Protonemura meyeri,1,6610,
108000156_25.05.1999,108000156,25,5,1999,6821,Sialis fuliginosa,1,6821,
108000156_25.05.1999,108000156,25,5,1999,4293,Amphinemura sp.,6,4293,
108000156_25.05.1999,108000156,25,5,1999,4381,Baetis alpinus,6,4381,
108000156_25.05.1999,108000156,25,5,1999,8656,Drusinae Gen. sp.,6,8656,
108000156_25.05.1999,108000156,25,5,1999,5095,Elmis sp. Lv.,6,5095,
108000156_25.05.1999,108000156,25,5,1999,17816,Esolus angustatus,6,,
108000156_25.05.1999,108000156,25,5,1999,5809,Limnephilidae Gen. sp.,6,5809,
108000156_25.05.1999,108000156,25,5,1999,8483,Limoniidae Gen. sp.,6,8483,
108000156_25.05.1999,108000156,25,5,1999,5893,Lithax niger,6,5893,
108000156_25.05.1999,108000156,25,5,1999,5983,Micrasema longulum,6,5983,
108000156_25.05.1999,108000156,25,5,1999,8736,Oligochaeta Gen. sp.,6,8736,
108000156_25.05.1999,108000156,25,5,1999,6354,Pedicia sp.,6,6354,
108000156_25.05.1999,108000156,25,5,1999,6447,Plectrocnemia sp.,6,6447,
108000156_25.05.1999,108000156,25,5,1999,6842,Simuliidae Gen. sp.,6,6842,
108000156_25.05.1999,108000156,25,5,1999,4332,Apatania fimbriata,20,4332,
108000156_25.05.1999,108000156,25,5,1999,4642,Chironomidae Gen. sp.,20,4642,
108000156_25.05.1999,108000156,25,5,1999,5007,Drusus discolor,20,5007,
108000156_25.05.1999,108000156,25,5,1999,5673,Isoperla sp.,20,5673,
108000156_25.05.1999,108000156,25,5,1999,6168,Odontocerum albicorne,20,6168,
108000156_25.05.1999,108000156,25,5,1999,6818,Sericostoma sp.,20,6818,
108000156_25.05.1999,108000156,25,5,1999,6867,Siphonoperla sp.,20,6867,
108000156_25.05.1999,108000156,25,5,1999,5790,Leuctra sp.,65,5790,
108000156_25.05.1999,108000156,25,5,1999,18418,Limnius perrisi,65,,
108000156_25.05.1999,108000156,25,5,1999,6527,Potamophylax sp.,65,6527,
108000156_25.05.1999,108000156,25,5,1999,6616,Protonemura sp.,65,6616,
108000156_25.05.1999,108000156,25,5,1999,6780,Rhyacophila sp.,65,6780,
108000156_25.05.1999,108000156,25,5,1999,6834,Silo pallipes,65,6834,
108000156_25.05.1999,108000156,25,5,1999,4488,Brachyptera seticornis,200,4488,
108000156_15.06.2000,108000156,15,6,2000,4288,Ameletus inopinatus,1,4288,
108000156_15.06.2000,108000156,15,6,2000,4419,Baetis sp.,1,4419,
108000156_15.06.2000,108000156,15,6,2000,4488,Brachyptera seticornis,1,4488,
108000156_15.06.2000,108000156,15,6,2000,4624,Chaetopteryx major,1,4624,
108000156_15.06.2000,108000156,15,6,2000,4672,Chloroperla susemicheli,1,4672,
108000156_15.06.2000,108000156,15,6,2000,5768,Leuctra hippopus,1,5768,
108000156_15.06.2000,108000156,15,6,2000,5769,Leuctra inermis,1,5769,
108000156_15.06.2000,108000156,15,6,2000,5893,Lithax niger,1,5893,
108000156_15.06.2000,108000156,15,6,2000,19393,Plectrocnemia geniculata ssp.,1,19393,
