sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com,
106000006_17.06.1985,106000006,17,6,1985,5075,Eiseniella tetraedra,1,5075,
106000006_17.06.1985,106000006,17,6,1985,5018,Dugesia gonocephala,1,5018,
106000006_03.08.1986,106000006,3,8,1986,4452,Bezzia sp.,1,4452,
106000006_03.08.1986,106000006,3,8,1986,6963,Tabanus sp.,1,6963,
106000006_03.08.1986,106000006,3,8,1986,4642,Chironomidae Gen. sp.,100,4642,
106000006_03.08.1986,106000006,3,8,1986,6843,Simulium argyreatum,157,6843,
106000006_03.08.1986,106000006,3,8,1986,4465,Blephariceridae Gen. sp.,11,4465,
106000006_03.08.1986,106000006,3,8,1986,9311,Sericostomatidae Gen. sp.,7,9311,
106000006_03.08.1986,106000006,3,8,1986,6787,Rhyacophila vulgaris-Gr.,8,6787,
106000006_03.08.1986,106000006,3,8,1986,6784,Rhyacophila tristis,2,6784,
106000006_03.08.1986,106000006,3,8,1986,6780,Rhyacophila sp.,1,6780,
106000006_03.08.1986,106000006,3,8,1986,6523,Potamophylax luctuosus luctuosus,1,6523,
106000006_03.08.1986,106000006,3,8,1986,6168,Odontocerum albicorne,1,6168,
106000006_03.08.1986,106000006,3,8,1986,5809,Limnephilidae Gen. sp.,7,5809,
106000006_03.08.1986,106000006,3,8,1986,5605,Hydropsyche sp.,5,5605,
106000006_03.08.1986,106000006,3,8,1986,5598,Hydropsyche instabilis,22,5598,
106000006_03.08.1986,106000006,3,8,1986,17774,Elmis maugetii,4,,
106000006_03.08.1986,106000006,3,8,1986,18130,Hydraena sp.,3,,
106000006_03.08.1986,106000006,3,8,1986,5790,Leuctra sp.,1,5790,
106000006_03.08.1986,106000006,3,8,1986,6372,Perla sp.,1,6372,
106000006_03.08.1986,106000006,3,8,1986,5124,Ephemera danica,20,5124,
106000006_03.08.1986,106000006,3,8,1986,5053,Ecdyonurus sp.,6,5053,
106000006_03.08.1986,106000006,3,8,1986,4522,Caenis macrura,2,4522,
106000006_03.08.1986,106000006,3,8,1986,4419,Baetis sp.,1,4419,
106000006_03.08.1986,106000006,3,8,1986,4408,Baetis melanonyx,140,4408,
106000006_03.08.1986,106000006,3,8,1986,4415,Baetis rhodani,19,4415,
106000006_03.08.1986,106000006,3,8,1986,4310,Ancylus fluviatilis,1,4310,
106000006_03.08.1986,106000006,3,8,1986,7117,Tubificidae Gen. sp.,11,7117,
106000006_03.08.1986,106000006,3,8,1986,6935,Stylodrilus heringianus,2,6935,
106000006_03.08.1986,106000006,3,8,1986,6075,Nais pseudobtusa,8,6075,
106000006_03.08.1986,106000006,3,8,1986,6073,Nais elinguis,12,6073,
106000006_03.08.1986,106000006,3,8,1986,6071,Nais bretscheri,80,6071,
106000006_03.08.1986,106000006,3,8,1986,5281,Fridericia sp.,3,5281,
106000006_03.08.1986,106000006,3,8,1986,5018,Dugesia gonocephala,3,5018,
106000006_08.08.1987,106000006,8,8,1987,8483,Limoniidae Gen. sp.,5,8483,
106000006_08.08.1987,106000006,8,8,1987,4955,Dicranota sp.,2,4955,
106000006_08.08.1987,106000006,8,8,1987,5481,Hexatoma sp.,1,5481,
106000006_08.08.1987,106000006,8,8,1987,4452,Bezzia sp.,2,4452,
106000006_08.08.1987,106000006,8,8,1987,6843,Simulium argyreatum,2,6843,
106000006_08.08.1987,106000006,8,8,1987,6959,Synorthocladius semivirens,4,6959,
106000006_08.08.1987,106000006,8,8,1987,7969,Potthastia longimana,2,7969,
106000006_08.08.1987,106000006,8,8,1987,6500,Polypedilum sordens,111,6500,
106000006_08.08.1987,106000006,8,8,1987,6314,Parametriocnemus stylatus,2,6314,
106000006_08.08.1987,106000006,8,8,1987,11066,Orthocladius (Orthocladius) sp.,42,11066,
106000006_08.08.1987,106000006,8,8,1987,10912,Dicrotendipes nervosus-Gr.,1,10912,
106000006_08.08.1987,106000006,8,8,1987,5204,Eukiefferiella claripennis,8,5204,
106000006_08.08.1987,106000006,8,8,1987,4642,Chironomidae Gen. sp.,15,4642,
106000006_08.08.1987,106000006,8,8,1987,7878,Epoicocladius ephemerae,1,7878,
106000006_08.08.1987,106000006,8,8,1987,4733,Conchapelopia sp.,1,4733,
106000006_08.08.1987,106000006,8,8,1987,13137,Stenophylacini Gen. sp.,2,13137,
106000006_08.08.1987,106000006,8,8,1987,6816,Sericostoma flavicorne,3,6816,
106000006_08.08.1987,106000006,8,8,1987,6787,Rhyacophila vulgaris-Gr.,10,6787,
106000006_08.08.1987,106000006,8,8,1987,6527,Potamophylax sp.,1,6527,
106000006_08.08.1987,106000006,8,8,1987,20992,Odontocerum hellenicum,2,20992,
106000006_08.08.1987,106000006,8,8,1987,5598,Hydropsyche instabilis,13,5598,
106000006_08.08.1987,106000006,8,8,1987,18419,Limnius sp.,1,,
106000006_08.08.1987,106000006,8,8,1987,17779,Elmis sp.,1,,
106000006_08.08.1987,106000006,8,8,1987,18130,Hydraena sp.,1,,
106000006_08.08.1987,106000006,8,8,1987,6377,Perlodes sp.,1,6377,
106000006_08.08.1987,106000006,8,8,1987,20212,Bulgaroperla sp.,2,20212,
106000006_08.08.1987,106000006,8,8,1987,5124,Ephemera danica,5,5124,
106000006_08.08.1987,106000006,8,8,1987,5053,Ecdyonurus sp.,7,5053,
106000006_08.08.1987,106000006,8,8,1987,4528,Caenis sp.,7,4528,
106000006_08.08.1987,106000006,8,8,1987,4419,Baetis sp.,39,4419,
106000006_08.08.1987,106000006,8,8,1987,4415,Baetis rhodani,32,4415,
106000006_08.08.1987,106000006,8,8,1987,4408,Baetis melanonyx,17,4408,
106000006_08.08.1987,106000006,8,8,1987,4397,Baetis fuscatus,4,4397,
106000006_08.08.1987,106000006,8,8,1987,4310,Ancylus fluviatilis,2,4310,
106000006_08.08.1987,106000006,8,8,1987,8004,Stylodrilus parvus,1,8004,
106000006_08.08.1987,106000006,8,8,1987,6071,Nais bretscheri,39,6071,
106000006_08.08.1987,106000006,8,8,1987,5281,Fridericia sp.,1,5281,
106000006_08.08.1987,106000006,8,8,1987,5075,Eiseniella tetraedra,2,5075,
106000006_08.08.1987,106000006,8,8,1987,5018,Dugesia gonocephala,1,5018,
106000006_19.08.1988,106000006,19,8,1988,17779,Elmis sp.,8,,
106000006_19.08.1988,106000006,19,8,1988,6616,Protonemura sp.,1,6616,
106000006_19.08.1988,106000006,19,8,1988,6372,Perla sp.,1,6372,
106000006_19.08.1988,106000006,19,8,1988,5790,Leuctra sp.,58,5790,
106000006_19.08.1988,106000006,19,8,1988,5673,Isoperla sp.,2,5673,
106000006_19.08.1988,106000006,19,8,1988,4981,Dinocras megacephala,7,4981,
106000006_19.08.1988,106000006,19,8,1988,4552,Capnia sp.,36,4552,
106000006_19.08.1988,106000006,19,8,1988,4293,Amphinemura sp.,11,4293,
106000006_19.08.1988,106000006,19,8,1988,6747,Rhithrogena sp.,192,6747,
106000006_19.08.1988,106000006,19,8,1988,5458,Heptageniidae Gen. sp.,2,5458,
106000006_19.08.1988,106000006,19,8,1988,5367,Habroleptoides confusa,1,5367,
106000006_19.08.1988,106000006,19,8,1988,5124,Ephemera danica,15,5124,
106000006_19.08.1988,106000006,19,8,1988,12550,Epeorus assimilis,320,12550,
106000006_19.08.1988,106000006,19,8,1988,5053,Ecdyonurus sp.,20,5053,
106000006_19.08.1988,106000006,19,8,1988,4419,Baetis sp.,50,4419,
106000006_19.08.1988,106000006,19,8,1988,4415,Baetis rhodani,29,4415,
106000006_19.08.1988,106000006,19,8,1988,4409,Baetis muticus,18,4409,
106000006_19.08.1988,106000006,19,8,1988,12330,Gammarus balcanicus,3,12330,
106000006_19.08.1988,106000006,19,8,1988,4310,Ancylus fluviatilis,14,4310,
106000006_19.08.1988,106000006,19,8,1988,6078,Nais variabilis,3,6078,
106000006_19.08.1988,106000006,19,8,1988,6072,Nais communis,3,6072,
106000006_19.08.1988,106000006,19,8,1988,6073,Nais elinguis,2,6073,
106000006_19.08.1988,106000006,19,8,1988,6071,Nais bretscheri,1,6071,
106000006_19.08.1988,106000006,19,8,1988,5863,Limnodrilus hoffmeisteri,2,5863,
106000006_19.08.1988,106000006,19,8,1988,5281,Fridericia sp.,1,5281,
106000006_19.08.1988,106000006,19,8,1988,5075,Eiseniella tetraedra,2,5075,
106000006_19.08.1988,106000006,19,8,1988,5018,Dugesia gonocephala,29,5018,
106000006_11.07.1989,106000006,11,7,1989,8483,Limoniidae Gen. sp.,1,8483,
106000006_11.07.1989,106000006,11,7,1989,4452,Bezzia sp.,1,4452,
106000006_11.07.1989,106000006,11,7,1989,4465,Blephariceridae Gen. sp.,10,4465,
106000006_11.07.1989,106000006,11,7,1989,4642,Chironomidae Gen. sp.,45,4642,
106000006_11.07.1989,106000006,11,7,1989,6843,Simulium argyreatum,3,6843,
106000006_11.07.1989,106000006,11,7,1989,6787,Rhyacophila vulgaris-Gr.,12,6787,
106000006_11.07.1989,106000006,11,7,1989,20992,Odontocerum hellenicum,4,20992,
106000006_11.07.1989,106000006,11,7,1989,10544,Chaetopterygini Gen. sp.,7,10544,
106000006_11.07.1989,106000006,11,7,1989,6816,Sericostoma flavicorne,4,6816,
106000006_11.07.1989,106000006,11,7,1989,13137,Stenophylacini Gen. sp.,2,13137,
106000006_11.07.1989,106000006,11,7,1989,5809,Limnephilidae Gen. sp.,2,5809,
106000006_11.07.1989,106000006,11,7,1989,5605,Hydropsyche sp.,5,5605,
106000006_11.07.1989,106000006,11,7,1989,18186,Hydrophilidae Gen. sp.,3,,
106000006_11.07.1989,106000006,11,7,1989,18130,Hydraena sp.,1,,
106000006_11.07.1989,106000006,11,7,1989,17774,Elmis maugetii,1,,
106000006_11.07.1989,106000006,11,7,1989,8412,Perlidae Gen. sp.,5,8412,
106000006_11.07.1989,106000006,11,7,1989,5367,Habroleptoides confusa,1,5367,
106000006_11.07.1989,106000006,11,7,1989,5124,Ephemera danica,20,5124,
106000006_11.07.1989,106000006,11,7,1989,12550,Epeorus assimilis,1,12550,
106000006_11.07.1989,106000006,11,7,1989,5053,Ecdyonurus sp.,6,5053,
106000006_11.07.1989,106000006,11,7,1989,5037,Ecdyonurus aurantiacus,4,5037,
106000006_11.07.1989,106000006,11,7,1989,4381,Baetis alpinus,1,4381,
106000006_11.07.1989,106000006,11,7,1989,4415,Baetis rhodani,9,4415,
106000006_11.07.1989,106000006,11,7,1989,4408,Baetis melanonyx,60,4408,
106000006_11.07.1989,106000006,11,7,1989,4397,Baetis fuscatus,60,4397,
106000006_11.07.1989,106000006,11,7,1989,12330,Gammarus balcanicus,2,12330,
106000006_11.07.1989,106000006,11,7,1989,4310,Ancylus fluviatilis,2,4310,
106000006_11.07.1989,106000006,11,7,1989,5101,Enchytraeidae Gen. sp.,2,5101,
106000006_11.07.1989,106000006,11,7,1989,6075,Nais pseudobtusa,6,6075,
106000006_11.07.1989,106000006,11,7,1989,6073,Nais elinguis,3,6073,
106000006_11.07.1989,106000006,11,7,1989,6071,Nais bretscheri,7,6071,
106000006_11.07.1989,106000006,11,7,1989,5281,Fridericia sp.,3,5281,
106000006_11.07.1989,106000006,11,7,1989,5075,Eiseniella tetraedra,2,5075,
106000006_11.07.1989,106000006,11,7,1989,5018,Dugesia gonocephala,8,5018,
106000006_18.05.1990,106000006,18,5,1990,6592,Prosimulium tomosvaryi,5,6592,
106000006_18.05.1990,106000006,18,5,1990,4642,Chironomidae Gen. sp.,180,4642,
106000006_18.05.1990,106000006,18,5,1990,4465,Blephariceridae Gen. sp.,2,4465,
106000006_18.05.1990,106000006,18,5,1990,6787,Rhyacophila vulgaris-Gr.,35,6787,
106000006_18.05.1990,106000006,18,5,1990,6784,Rhyacophila tristis,15,6784,
106000006_18.05.1990,106000006,18,5,1990,20992,Odontocerum hellenicum,5,20992,
106000006_18.05.1990,106000006,18,5,1990,6024,Micropterna sp.,2,6024,
106000006_18.05.1990,106000006,18,5,1990,5809,Limnephilidae Gen. sp.,137,5809,
106000006_18.05.1990,106000006,18,5,1990,6527,Potamophylax sp.,6,6527,
106000006_18.05.1990,106000006,18,5,1990,20941,Hydropsyche tabacarui,4,20941,
106000006_18.05.1990,106000006,18,5,1990,5605,Hydropsyche sp.,21,5605,
106000006_18.05.1990,106000006,18,5,1990,18695,Riolus sp.,4,,
106000006_18.05.1990,106000006,18,5,1990,17767,Elmidae Gen. sp.,6,,
106000006_18.05.1990,106000006,18,5,1990,17779,Elmis sp.,3,,
106000006_18.05.1990,106000006,18,5,1990,5790,Leuctra sp.,7,5790,
106000006_18.05.1990,106000006,18,5,1990,5673,Isoperla sp.,7,5673,
106000006_18.05.1990,106000006,18,5,1990,4981,Dinocras megacephala,6,4981,
106000006_18.05.1990,106000006,18,5,1990,4488,Brachyptera seticornis,1,4488,
106000006_18.05.1990,106000006,18,5,1990,4293,Amphinemura sp.,50,4293,
106000006_18.05.1990,106000006,18,5,1990,6747,Rhithrogena sp.,9,6747,
106000006_18.05.1990,106000006,18,5,1990,5367,Habroleptoides confusa,1,5367,
106000006_18.05.1990,106000006,18,5,1990,12550,Epeorus assimilis,10,12550,
106000006_18.05.1990,106000006,18,5,1990,5135,Ephemerella mucronata,8,5135,
106000006_18.05.1990,106000006,18,5,1990,5124,Ephemera danica,4,5124,
106000006_18.05.1990,106000006,18,5,1990,5053,Ecdyonurus sp.,18,5053,
106000006_18.05.1990,106000006,18,5,1990,4415,Baetis rhodani,16,4415,
106000006_18.05.1990,106000006,18,5,1990,4397,Baetis fuscatus,94,4397,
106000006_18.05.1990,106000006,18,5,1990,4381,Baetis alpinus,45,4381,
106000006_18.05.1990,106000006,18,5,1990,12330,Gammarus balcanicus,1,12330,
106000006_18.05.1990,106000006,18,5,1990,4310,Ancylus fluviatilis,1,4310,
106000006_18.05.1990,106000006,18,5,1990,6937,Stylodrilus sp.,112,6937,
106000006_18.05.1990,106000006,18,5,1990,6075,Nais pseudobtusa,5,6075,
106000006_18.05.1990,106000006,18,5,1990,6074,Nais pardalis,15,6074,
106000006_18.05.1990,106000006,18,5,1990,5281,Fridericia sp.,5,5281,
106000006_18.05.1990,106000006,18,5,1990,5401,Haplotaxis gordioides,1,5401,
106000006_18.05.1990,106000006,18,5,1990,5102,Enchytraeus sp.,9,5102,
106000006_18.05.1990,106000006,18,5,1990,5075,Eiseniella tetraedra,8,5075,
106000006_18.05.1990,106000006,18,5,1990,5018,Dugesia gonocephala,35,5018,
106000006_06.05.1991,106000006,6,5,1991,4642,Chironomidae Gen. sp.,71,4642,
106000006_06.05.1991,106000006,6,5,1991,5809,Limnephilidae Gen. sp.,23,5809,
106000006_06.05.1991,106000006,6,5,1991,20426,Hydropsyche instabilis-Gr.,1,20426,
106000006_06.05.1991,106000006,6,5,1991,4981,Dinocras megacephala,2,4981,
106000006_06.05.1991,106000006,6,5,1991,4488,Brachyptera seticornis,3,4488,
106000006_06.05.1991,106000006,6,5,1991,5053,Ecdyonurus sp.,2,5053,
106000006_06.05.1991,106000006,6,5,1991,4415,Baetis rhodani,10,4415,
106000006_06.05.1991,106000006,6,5,1991,4408,Baetis melanonyx,5,4408,
106000006_06.05.1991,106000006,6,5,1991,5075,Eiseniella tetraedra,3,5075,
106000006_06.05.1991,106000006,6,5,1991,5018,Dugesia gonocephala,5,5018,
