sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com
109000395_24.05.2016,109000395,24,5,2016,5131,Ephemerella ignita,617,5131
109000395_16.05.2017,109000395,16,5,2017,5131,Ephemerella ignita,602,5131
109000396_08.03.2003,109000396,8,3,2003,5131,Ephemerella ignita,10,5131
109000396_16.04.2004,109000396,16,4,2004,5131,Ephemerella ignita,2,5131
109000396_05.05.2006,109000396,5,5,2006,5131,Ephemerella ignita,1,5131
109000396_30.04.2007,109000396,30,4,2007,5131,Ephemerella ignita,4,5131
109000396_28.05.2008,109000396,28,5,2008,5131,Ephemerella ignita,80,5131
109000396_13.03.2009,109000396,13,3,2009,5131,Ephemerella ignita,3,5131
109000396_05.04.2011,109000396,5,4,2011,5131,Ephemerella ignita,1,5131
109000396_27.03.2014,109000396,27,3,2014,5131,Ephemerella ignita,8,5131
109000396_23.04.2015,109000396,23,4,2015,5131,Ephemerella ignita,755,5131
109000396_24.05.2016,109000396,24,5,2016,5131,Ephemerella ignita,795,5131
109000396_16.05.2017,109000396,16,5,2017,5131,Ephemerella ignita,939,5131
109000397_05.05.2006,109000397,5,5,2006,5131,Ephemerella ignita,10,5131
109000397_26.04.2007,109000397,26,4,2007,5131,Ephemerella ignita,5,5131
109000397_28.05.2008,109000397,28,5,2008,5131,Ephemerella ignita,90,5131
109000397_13.03.2009,109000397,13,3,2009,5131,Ephemerella ignita,23,5131
109000397_15.03.2010,109000397,15,3,2010,5131,Ephemerella ignita,10,5131
109000397_04.04.2011,109000397,4,4,2011,5131,Ephemerella ignita,5,5131
109000397_26.03.2012,109000397,26,3,2012,5131,Ephemerella ignita,2,5131
109000397_20.03.2013,109000397,20,3,2013,5131,Ephemerella ignita,1,5131
109000397_11.04.2014,109000397,11,4,2014,5131,Ephemerella ignita,4,5131
109000397_23.04.2015,109000397,23,4,2015,5131,Ephemerella ignita,58,5131
109000397_24.05.2016,109000397,24,5,2016,5131,Ephemerella ignita,569,5131
109000397_16.05.2017,109000397,16,5,2017,5131,Ephemerella ignita,585,5131
109000398_05.04.2005,109000398,5,4,2005,5131,Ephemerella ignita,1,5131
109000398_05.05.2006,109000398,5,5,2006,5131,Ephemerella ignita,7,5131
109000398_28.05.2008,109000398,28,5,2008,5131,Ephemerella ignita,28,5131
109000398_13.03.2009,109000398,13,3,2009,5131,Ephemerella ignita,1,5131
109000398_05.04.2011,109000398,5,4,2011,5131,Ephemerella ignita,1,5131
109000398_22.05.2015,109000398,22,5,2015,5131,Ephemerella ignita,400,5131
109000398_24.05.2016,109000398,24,5,2016,5131,Ephemerella ignita,1032,5131
109000398_16.05.2017,109000398,16,5,2017,5131,Ephemerella ignita,2646,5131
109000399_12.04.2005,109000399,12,4,2005,5131,Ephemerella ignita,4,5131
109000399_13.05.2008,109000399,13,5,2008,5131,Ephemerella ignita,30,5131
109000399_09.03.2009,109000399,9,3,2009,5131,Ephemerella ignita,1,5131
109000399_30.04.2013,109000399,30,4,2013,5131,Ephemerella ignita,2,5131
109000399_11.05.2016,109000399,11,5,2016,5131,Ephemerella ignita,3,5131
109000400_03.05.2005,109000400,3,5,2005,5131,Ephemerella ignita,2,5131
109000400_13.05.2008,109000400,13,5,2008,5131,Ephemerella ignita,5,5131
109000400_31.05.2017,109000400,31,5,2017,5131,Ephemerella ignita,2,5131
109000401_12.04.2005,109000401,12,4,2005,5131,Ephemerella ignita,26,5131
109000401_13.05.2008,109000401,13,5,2008,5131,Ephemerella ignita,80,5131
109000401_04.05.2010,109000401,4,5,2010,5131,Ephemerella ignita,30,5131
109000401_13.04.2011,109000401,13,4,2011,5131,Ephemerella ignita,20,5131
109000401_30.04.2013,109000401,30,4,2013,5131,Ephemerella ignita,11,5131
109000401_17.03.2015,109000401,17,3,2015,5131,Ephemerella ignita,1,5131
109000401_11.05.2016,109000401,11,5,2016,5131,Ephemerella ignita,10,5131
109000403_26.05.2005,109000403,26,5,2005,5131,Ephemerella ignita,2,5131
109000403_31.05.2011,109000403,31,5,2011,5131,Ephemerella ignita,5,5131
109000404_25.04.2008,109000404,25,4,2008,5131,Ephemerella ignita,1,5131
109000404_31.05.2011,109000404,31,5,2011,5131,Ephemerella ignita,20,5131
109000404_22.05.2012,109000404,22,5,2012,5131,Ephemerella ignita,1,5131
109000404_08.03.2016,109000404,8,3,2016,5131,Ephemerella ignita,4,5131
109000405_25.05.2011,109000405,25,5,2011,5131,Ephemerella ignita,150,5131
109000405_24.05.2012,109000405,24,5,2012,5131,Ephemerella ignita,35,5131
109000406_25.04.2008,109000406,25,4,2008,5131,Ephemerella ignita,20,5131
109000406_27.04.2010,109000406,27,4,2010,5131,Ephemerella ignita,20,5131
109000406_25.05.2011,109000406,25,5,2011,5131,Ephemerella ignita,100,5131
109000406_24.05.2012,109000406,24,5,2012,5131,Ephemerella ignita,3,5131
109000406_12.03.2015,109000406,12,3,2015,5131,Ephemerella ignita,1,5131
109000406_10.03.2016,109000406,10,3,2016,5131,Ephemerella ignita,2,5131
109000406_06.04.2017,109000406,6,4,2017,5131,Ephemerella ignita,1,5131
109000407_25.04.2008,109000407,25,4,2008,5131,Ephemerella ignita,1,5131
109000407_27.04.2010,109000407,27,4,2010,5131,Ephemerella ignita,3,5131
109000407_24.05.2011,109000407,24,5,2011,5131,Ephemerella ignita,60,5131
109000407_24.05.2012,109000407,24,5,2012,5131,Ephemerella ignita,15,5131
109000407_10.03.2016,109000407,10,3,2016,5131,Ephemerella ignita,1,5131
109000407_06.04.2017,109000407,6,4,2017,5131,Ephemerella ignita,1,5131
109000408_24.04.2007,109000408,24,4,2007,5131,Ephemerella ignita,20,5131
109000408_26.04.2010,109000408,26,4,2010,5131,Ephemerella ignita,5,5131
109000408_31.05.2011,109000408,31,5,2011,5131,Ephemerella ignita,20,5131
109000408_22.05.2012,109000408,22,5,2012,5131,Ephemerella ignita,4,5131
109000408_18.03.2015,109000408,18,3,2015,5131,Ephemerella ignita,1,5131
109000408_08.03.2016,109000408,8,3,2016,5131,Ephemerella ignita,2,5131
109000408_06.04.2017,109000408,6,4,2017,5131,Ephemerella ignita,5,5131
109000409_25.04.2008,109000409,25,4,2008,5131,Ephemerella ignita,5,5131
109000409_27.04.2010,109000409,27,4,2010,5131,Ephemerella ignita,3,5131
109000409_25.05.2011,109000409,25,5,2011,5131,Ephemerella ignita,105,5131
109000409_24.05.2012,109000409,24,5,2012,5131,Ephemerella ignita,200,5131
109000409_12.03.2015,109000409,12,3,2015,5131,Ephemerella ignita,1,5131
109000409_06.04.2017,109000409,6,4,2017,5131,Ephemerella ignita,1,5131
109000410_25.05.2011,109000410,25,5,2011,5131,Ephemerella ignita,1,5131
109000383_04.05.2007,109000383,4,5,2007,4318,Anisus vortex,1,4318
109000383_04.05.2007,109000383,4,5,2007,8691,Asellus aquaticus,5,8691
109000383_04.05.2007,109000383,4,5,2007,4642,Chironomidae Gen. sp.,300,4642
109000383_04.05.2007,109000383,4,5,2007,17662,Curculionidae Gen. sp.,1,
109000383_04.05.2007,109000383,4,5,2007,5284,Galba truncatula,3,5284
109000383_04.05.2007,109000383,4,5,2007,5293,Gammarus sp.,30,5293
109000383_04.05.2007,109000383,4,5,2007,17901,Haliplus sp.,3,
109000383_04.05.2007,109000383,4,5,2007,5413,Helobdella stagnalis,1,5413
109000383_04.05.2007,109000383,4,5,2007,8736,Oligochaeta Gen. sp.,2000,8736
109000383_04.05.2007,109000383,4,5,2007,6425,Pisidium sp.,1,6425
109000383_04.05.2007,109000383,4,5,2007,8753,Psychodidae Gen. sp.,1,8753
109000383_04.05.2007,109000383,4,5,2007,16959,Radix balthica,10,16959
109000383_04.05.2007,109000383,4,5,2007,6853,Simulium sp.,1,6853
109000383_04.05.2007,109000383,4,5,2007,6905,Stagnicola palustris,25,6905
109000383_02.04.2008,109000383,2,4,2008,4318,Anisus vortex,9,4318
109000383_02.04.2008,109000383,2,4,2008,8691,Asellus aquaticus,12,8691
109000383_02.04.2008,109000383,2,4,2008,4415,Baetis rhodani,2,4415
109000383_02.04.2008,109000383,2,4,2008,4585,Ceratopogonidae Gen. sp.,1,4585
109000383_02.04.2008,109000383,2,4,2008,4642,Chironomidae Gen. sp.,60,4642
109000383_02.04.2008,109000383,2,4,2008,9599,Ephydridae Gen. sp.,1,9599
109000383_02.04.2008,109000383,2,4,2008,5293,Gammarus sp.,120,5293
109000383_02.04.2008,109000383,2,4,2008,18307,Ilybius fuliginosus,1,
109000383_02.04.2008,109000383,2,4,2008,8483,Limoniidae Gen. sp.,2,8483
109000383_02.04.2008,109000383,2,4,2008,8736,Oligochaeta Gen. sp.,300,8736
109000383_02.04.2008,109000383,2,4,2008,6425,Pisidium sp.,23,6425
109000383_02.04.2008,109000383,2,4,2008,8753,Psychodidae Gen. sp.,2,8753
109000383_02.04.2008,109000383,2,4,2008,16959,Radix balthica,25,16959
109000383_02.04.2008,109000383,2,4,2008,6905,Stagnicola palustris,2,6905
109000383_02.04.2008,109000383,2,4,2008,8761,Stratiomyiidae Gen. sp.,1,
109000383_16.04.2009,109000383,16,4,2009,4251,Agapetus fuscipes,30,4251
109000383_16.04.2009,109000383,16,4,2009,4300,Anabolia nervosa,1,4300
109000383_16.04.2009,109000383,16,4,2009,4318,Anisus vortex,3,4318
109000383_16.04.2009,109000383,16,4,2009,8691,Asellus aquaticus,2,8691
109000383_16.04.2009,109000383,16,4,2009,4415,Baetis rhodani,4,4415
109000383_16.04.2009,109000383,16,4,2009,4642,Chironomidae Gen. sp.,20,4642
109000383_16.04.2009,109000383,16,4,2009,5159,Erpobdella octoculata,1,5159
109000383_16.04.2009,109000383,16,4,2009,5293,Gammarus sp.,500,5293
109000383_16.04.2009,109000383,16,4,2009,5304,Glossiphonia complanata,2,5304
109000383_16.04.2009,109000383,16,4,2009,18421,Limnius volckmari,1,
109000383_16.04.2009,109000383,16,4,2009,5872,Limnophora sp.,2,5872
109000383_16.04.2009,109000383,16,4,2009,6023,Micropterna sequax,1,6023
109000383_16.04.2009,109000383,16,4,2009,8736,Oligochaeta Gen. sp.,50,8736
109000383_16.04.2009,109000383,16,4,2009,6425,Pisidium sp.,7,6425
109000383_16.04.2009,109000383,16,4,2009,7744,Polycelis sp.,4,7744
109000383_16.04.2009,109000383,16,4,2009,8753,Psychodidae Gen. sp.,2,8753
109000383_16.04.2009,109000383,16,4,2009,16959,Radix balthica,8,16959
109000383_16.04.2009,109000383,16,4,2009,8761,Stratiomyiidae Gen. sp.,10,
109000383_17.05.2010,109000383,17,5,2010,4251,Agapetus fuscipes,11,4251
109000383_17.05.2010,109000383,17,5,2010,4318,Anisus vortex,1,4318
109000383_17.05.2010,109000383,17,5,2010,8691,Asellus aquaticus,5,8691
109000383_17.05.2010,109000383,17,5,2010,4585,Ceratopogonidae Gen. sp.,3,4585
109000383_17.05.2010,109000383,17,5,2010,4642,Chironomidae Gen. sp.,100,4642
109000383_17.05.2010,109000383,17,5,2010,4955,Dicranota sp.,24,4955
109000383_17.05.2010,109000383,17,5,2010,5159,Erpobdella octoculata,1,5159
109000383_17.05.2010,109000383,17,5,2010,5293,Gammarus sp.,300,5293
109000383_17.05.2010,109000383,17,5,2010,5304,Glossiphonia complanata,1,5304
109000383_17.05.2010,109000383,17,5,2010,17901,Haliplus sp.,3,
109000383_17.05.2010,109000383,17,5,2010,5413,Helobdella stagnalis,1,5413
109000383_17.05.2010,109000383,17,5,2010,5837,Limnephilus lunatus,2,5837
109000383_17.05.2010,109000383,17,5,2010,8736,Oligochaeta Gen. sp.,100,8736
109000383_17.05.2010,109000383,17,5,2010,6425,Pisidium sp.,21,6425
109000383_17.05.2010,109000383,17,5,2010,8753,Psychodidae Gen. sp.,24,8753
109000383_17.05.2010,109000383,17,5,2010,16959,Radix balthica,6,16959
109000383_17.05.2010,109000383,17,5,2010,6853,Simulium sp.,4,6853
109000383_17.05.2010,109000383,17,5,2010,7069,Tinodes waeneri ssp.,1,7069
109000383_27.05.2011,109000383,27,5,2011,4251,Agapetus fuscipes,1,4251
109000383_27.05.2011,109000383,27,5,2011,4318,Anisus vortex,9,4318
109000383_27.05.2011,109000383,27,5,2011,8691,Asellus aquaticus,5,8691
109000383_27.05.2011,109000383,27,5,2011,4415,Baetis rhodani,20,4415
109000383_27.05.2011,109000383,27,5,2011,4642,Chironomidae Gen. sp.,80,4642
109000383_27.05.2011,109000383,27,5,2011,11227,Crangonyx pseudogracilis,800,11227
109000383_27.05.2011,109000383,27,5,2011,4955,Dicranota sp.,31,4955
109000383_27.05.2011,109000383,27,5,2011,17768,Elmis aenea,4,
109000383_27.05.2011,109000383,27,5,2011,5159,Erpobdella octoculata,3,5159
109000383_27.05.2011,109000383,27,5,2011,5293,Gammarus sp.,1500,5293
109000383_27.05.2011,109000383,27,5,2011,5304,Glossiphonia complanata,2,5304
109000383_27.05.2011,109000383,27,5,2011,5837,Limnephilus lunatus,3,5837
109000383_27.05.2011,109000383,27,5,2011,8736,Oligochaeta Gen. sp.,70,8736
109000383_27.05.2011,109000383,27,5,2011,6425,Pisidium sp.,2,6425
109000383_27.05.2011,109000383,27,5,2011,6436,Planorbis planorbis,9,6436
109000383_27.05.2011,109000383,27,5,2011,8753,Psychodidae Gen. sp.,32,8753
109000383_27.05.2011,109000383,27,5,2011,16959,Radix balthica,3,16959
109000383_27.05.2011,109000383,27,5,2011,18707,Scirtidae Gen. sp.,1,
109000383_27.05.2011,109000383,27,5,2011,8761,Stratiomyiidae Gen. sp.,3,
109000383_17.04.2012,109000383,17,4,2012,4318,Anisus vortex,2,4318
109000383_17.04.2012,109000383,17,4,2012,8691,Asellus aquaticus,1,8691
109000383_17.04.2012,109000383,17,4,2012,4642,Chironomidae Gen. sp.,40,4642
109000383_17.04.2012,109000383,17,4,2012,5159,Erpobdella octoculata,7,5159
109000383_17.04.2012,109000383,17,4,2012,5293,Gammarus sp.,2,5293
109000383_17.04.2012,109000383,17,4,2012,5304,Glossiphonia complanata,2,5304
109000383_17.04.2012,109000383,17,4,2012,5413,Helobdella stagnalis,1,5413
109000383_17.04.2012,109000383,17,4,2012,8736,Oligochaeta Gen. sp.,20,8736
109000383_17.04.2012,109000383,17,4,2012,6425,Pisidium sp.,40,6425
109000383_17.04.2012,109000383,17,4,2012,8753,Psychodidae Gen. sp.,3,8753
109000383_17.04.2012,109000383,17,4,2012,6833,Silo nigricornis,1,6833
109000383_17.04.2012,109000383,17,4,2012,8761,Stratiomyiidae Gen. sp.,1,
109000383_21.03.2013,109000383,21,3,2013,17492,Agabus sp.,1,
109000383_21.03.2013,109000383,21,3,2013,4318,Anisus vortex,20,4318
109000383_21.03.2013,109000383,21,3,2013,8691,Asellus aquaticus,80,8691
109000383_21.03.2013,109000383,21,3,2013,4642,Chironomidae Gen. sp.,25,4642
109000383_21.03.2013,109000383,21,3,2013,11227,Crangonyx pseudogracilis,1,11227
109000383_21.03.2013,109000383,21,3,2013,17768,Elmis aenea,3,
109000383_21.03.2013,109000383,21,3,2013,5097,Empididae Gen. sp.,1,5097
109000383_21.03.2013,109000383,21,3,2013,5159,Erpobdella octoculata,55,5159
109000383_21.03.2013,109000383,21,3,2013,5293,Gammarus sp.,65,5293
109000383_21.03.2013,109000383,21,3,2013,5304,Glossiphonia complanata,3,5304
109000383_21.03.2013,109000383,21,3,2013,17901,Haliplus sp.,1,
109000383_21.03.2013,109000383,21,3,2013,5413,Helobdella stagnalis,3,5413
109000383_21.03.2013,109000383,21,3,2013,5837,Limnephilus lunatus,1,5837
109000383_21.03.2013,109000383,21,3,2013,5872,Limnophora sp.,2,5872
109000383_21.03.2013,109000383,21,3,2013,8736,Oligochaeta Gen. sp.,1000,8736
109000383_21.03.2013,109000383,21,3,2013,6425,Pisidium sp.,10,6425
109000383_21.03.2013,109000383,21,3,2013,8753,Psychodidae Gen. sp.,2,8753
109000383_21.03.2013,109000383,21,3,2013,16959,Radix balthica,50,16959
109000383_21.03.2013,109000383,21,3,2013,6853,Simulium sp.,1,6853
109000383_26.03.2014,109000383,26,3,2014,4251,Agapetus fuscipes,6,4251
109000383_26.03.2014,109000383,26,3,2014,4318,Anisus vortex,9,4318
109000383_26.03.2014,109000383,26,3,2014,8691,Asellus aquaticus,9,8691
109000383_26.03.2014,109000383,26,3,2014,4415,Baetis rhodani,2,4415
109000383_26.03.2014,109000383,26,3,2014,4585,Ceratopogonidae Gen. sp.,1,4585
109000383_26.03.2014,109000383,26,3,2014,4642,Chironomidae Gen. sp.,1000,4642
109000383_26.03.2014,109000383,26,3,2014,5159,Erpobdella octoculata,30,5159
109000383_26.03.2014,109000383,26,3,2014,5293,Gammarus sp.,100,5293
109000383_26.03.2014,109000383,26,3,2014,5304,Glossiphonia complanata,11,5304
109000383_26.03.2014,109000383,26,3,2014,5356,Gyraulus crista,1,5356
109000383_26.03.2014,109000383,26,3,2014,6023,Micropterna sequax,1,6023
109000383_26.03.2014,109000383,26,3,2014,8736,Oligochaeta Gen. sp.,700,8736
109000383_26.03.2014,109000383,26,3,2014,6425,Pisidium sp.,47,6425
109000383_26.03.2014,109000383,26,3,2014,16959,Radix balthica,4,16959
109000383_26.03.2014,109000383,26,3,2014,7034,Theromyzon tessulatum,1,7034
109000383_05.03.2015,109000383,5,3,2015,4251,Agapetus fuscipes,59,4251
109000383_05.03.2015,109000383,5,3,2015,4318,Anisus vortex,5,4318
109000383_05.03.2015,109000383,5,3,2015,8691,Asellus aquaticus,16,8691
109000383_05.03.2015,109000383,5,3,2015,4415,Baetis rhodani,10,4415
109000383_05.03.2015,109000383,5,3,2015,4585,Ceratopogonidae Gen. sp.,1,4585
109000383_05.03.2015,109000383,5,3,2015,4642,Chironomidae Gen. sp.,289,4642
109000383_05.03.2015,109000383,5,3,2015,4955,Dicranota sp.,3,4955
109000383_05.03.2015,109000383,5,3,2015,17768,Elmis aenea,4,
109000383_05.03.2015,109000383,5,3,2015,5159,Erpobdella octoculata,3,5159
109000383_05.03.2015,109000383,5,3,2015,5293,Gammarus sp.,975,5293
109000383_05.03.2015,109000383,5,3,2015,5304,Glossiphonia complanata,10,5304
109000383_05.03.2015,109000383,5,3,2015,5413,Helobdella stagnalis,3,5413
109000383_05.03.2015,109000383,5,3,2015,5872,Limnophora sp.,3,5872
109000383_05.03.2015,109000383,5,3,2015,6023,Micropterna sequax,2,6023
109000383_05.03.2015,109000383,5,3,2015,8736,Oligochaeta Gen. sp.,38,8736
109000383_05.03.2015,109000383,5,3,2015,6425,Pisidium sp.,10,6425
109000383_05.03.2015,109000383,5,3,2015,8753,Psychodidae Gen. sp.,7,8753
109000383_05.03.2015,109000383,5,3,2015,6853,Simulium sp.,11,6853
109000383_05.03.2015,109000383,5,3,2015,8761,Stratiomyiidae Gen. sp.,2,
109000383_05.03.2015,109000383,5,3,2015,8487,Tipulidae Gen. sp.,1,8487
109000383_17.05.2016,109000383,17,5,2016,4212,Adicella reducta,1,4212
109000383_17.05.2016,109000383,17,5,2016,17492,Agabus sp.,1,
109000383_17.05.2016,109000383,17,5,2016,4251,Agapetus fuscipes,1,4251
109000383_17.05.2016,109000383,17,5,2016,4318,Anisus vortex,7,4318
109000383_17.05.2016,109000383,17,5,2016,8691,Asellus aquaticus,4,8691
109000383_17.05.2016,109000383,17,5,2016,4415,Baetis rhodani,3,4415
109000383_17.05.2016,109000383,17,5,2016,4642,Chironomidae Gen. sp.,300,4642
109000383_17.05.2016,109000383,17,5,2016,4955,Dicranota sp.,6,4955
109000383_17.05.2016,109000383,17,5,2016,17768,Elmis aenea,8,
109000383_17.05.2016,109000383,17,5,2016,5159,Erpobdella octoculata,22,5159
109000383_17.05.2016,109000383,17,5,2016,5293,Gammarus sp.,900,5293
109000383_17.05.2016,109000383,17,5,2016,5304,Glossiphonia complanata,12,5304
109000383_17.05.2016,109000383,17,5,2016,5837,Limnephilus lunatus,1,5837
109000383_17.05.2016,109000383,17,5,2016,8736,Oligochaeta Gen. sp.,50,8736
109000383_17.05.2016,109000383,17,5,2016,6425,Pisidium sp.,7,6425
109000383_17.05.2016,109000383,17,5,2016,8753,Psychodidae Gen. sp.,6,8753
109000383_17.05.2016,109000383,17,5,2016,18707,Scirtidae Gen. sp.,4,
109000383_17.05.2016,109000383,17,5,2016,8761,Stratiomyiidae Gen. sp.,1,
109000383_24.05.2017,109000383,24,5,2017,8691,Asellus aquaticus,1,8691
109000383_24.05.2017,109000383,24,5,2017,4642,Chironomidae Gen. sp.,89,4642
109000383_24.05.2017,109000383,24,5,2017,5159,Erpobdella octoculata,2,5159
109000383_24.05.2017,109000383,24,5,2017,5293,Gammarus sp.,8,5293
109000383_24.05.2017,109000383,24,5,2017,5304,Glossiphonia complanata,1,5304
109000383_24.05.2017,109000383,24,5,2017,5837,Limnephilus lunatus,1,5837
109000383_24.05.2017,109000383,24,5,2017,6062,Mystacides azurea,1,6062
109000383_24.05.2017,109000383,24,5,2017,8736,Oligochaeta Gen. sp.,5,8736
109000383_24.05.2017,109000383,24,5,2017,6425,Pisidium sp.,3,6425
109000384_06.05.1999,109000384,6,5,1999,17492,Agabus sp.,1,
109000384_06.05.1999,109000384,6,5,1999,4310,Ancylus fluviatilis,15,4310
109000384_06.05.1999,109000384,6,5,1999,4318,Anisus vortex,3,4318
109000384_06.05.1999,109000384,6,5,1999,8691,Asellus aquaticus,7,8691
109000384_06.05.1999,109000384,6,5,1999,4427,Baetis vernus,3,4427
109000384_06.05.1999,109000384,6,5,1999,4530,Calopteryx splendens,1,4530
109000384_06.05.1999,109000384,6,5,1999,4642,Chironomidae Gen. sp.,150,4642
109000384_06.05.1999,109000384,6,5,1999,7726,Culicidae Gen. sp.,1,7726
109000384_06.05.1999,109000384,6,5,1999,5159,Erpobdella octoculata,7,5159
109000384_06.05.1999,109000384,6,5,1999,5293,Gammarus sp.,15,5293
109000384_06.05.1999,109000384,6,5,1999,5304,Glossiphonia complanata,3,5304
109000384_06.05.1999,109000384,6,5,1999,21230,Hydropsyche angustipennis ssp.,3,21230
109000384_06.05.1999,109000384,6,5,1999,18307,Ilybius fuliginosus,1,
109000384_06.05.1999,109000384,6,5,1999,5658,Ischnura elegans,3,5658
109000384_06.05.1999,109000384,6,5,1999,6062,Mystacides azurea,3,6062
109000384_06.05.1999,109000384,6,5,1999,8736,Oligochaeta Gen. sp.,160,8736
109000384_06.05.1999,109000384,6,5,1999,6425,Pisidium sp.,420,6425
109000384_06.05.1999,109000384,6,5,1999,7744,Polycelis sp.,1,7744
109000384_06.05.1999,109000384,6,5,1999,16959,Radix balthica,7,16959
109000384_06.05.1999,109000384,6,5,1999,6853,Simulium sp.,3,6853
109000384_06.05.1999,109000384,6,5,1999,6886,Sphaerium sp.,7,6886
109000384_06.05.1999,109000384,6,5,1999,7069,Tinodes waeneri ssp.,3,7069
109000384_06.05.1999,109000384,6,5,1999,8487,Tipulidae Gen. sp.,1,8487
109000384_04.05.2000,109000384,4,5,2000,4310,Ancylus fluviatilis,3,4310
109000384_04.05.2000,109000384,4,5,2000,8691,Asellus aquaticus,15,8691
109000384_04.05.2000,109000384,4,5,2000,4415,Baetis rhodani,1,4415
109000384_04.05.2000,109000384,4,5,2000,4433,Bathyomphalus contortus,3,4433
109000384_04.05.2000,109000384,4,5,2000,4642,Chironomidae Gen. sp.,7,4642
109000384_04.05.2000,109000384,4,5,2000,7726,Culicidae Gen. sp.,2,7726
