sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com,
118000004_14.04.2011,118000004,14,4,2011,21659,Polycentropus flavomaculatus ssp.,4,21659,
118000004_07.03.2012,118000004,7,3,2012,4330,Antocha sp.,3,4330,
118000004_07.03.2012,118000004,7,3,2012,4415,Baetis rhodani,2,4415,
118000004_07.03.2012,118000004,7,3,2012,4433,Bathyomphalus contortus,1,4433,
118000004_07.03.2012,118000004,7,3,2012,4462,Bithynia tentaculata,1,4462,
118000004_07.03.2012,118000004,7,3,2012,4642,Chironomidae Gen. sp.,40,4642,
118000004_07.03.2012,118000004,7,3,2012,5019,Dugesia lugubris,1,5019,
118000004_07.03.2012,118000004,7,3,2012,5075,Eiseniella tetraedra,2,5075,
118000004_07.03.2012,118000004,7,3,2012,5354,Gyraulus albus,1,5354,
118000004_07.03.2012,118000004,7,3,2012,5378,Halesus sp.,2,5378,
118000004_07.03.2012,118000004,7,3,2012,5605,Hydropsyche sp.,70,5605,
118000004_07.03.2012,118000004,7,3,2012,5900,Lumbricidae Gen. sp.,2,5900,
118000004_07.03.2012,118000004,7,3,2012,6062,Mystacides azurea,1,6062,
118000004_07.03.2012,118000004,7,3,2012,6425,Pisidium sp.,10,6425,
118000004_07.03.2012,118000004,7,3,2012,6842,Simuliidae Gen. sp.,120,6842,
118000004_07.03.2012,118000004,7,3,2012,7117,Tubificidae Gen. sp.,2,7117,
118000004_07.03.2012,118000004,7,3,2012,7517,Dikerogammarus villosus,5,7517,
118000004_07.03.2012,118000004,7,3,2012,8487,Tipulidae Gen. sp.,1,8487,
118000004_07.03.2012,118000004,7,3,2012,8691,Asellus aquaticus,2,8691,
118000004_07.03.2012,118000004,7,3,2012,8846,Spongillidae Gen. sp.,1,8846,
118000004_07.03.2012,118000004,7,3,2012,11227,Crangonyx pseudogracilis,1,11227,
118000004_07.03.2012,118000004,7,3,2012,18419,Limnius sp.,4,,
118000004_07.03.2012,118000004,7,3,2012,18613,Orectochilus villosus,1,,
118000004_07.03.2012,118000004,7,3,2012,18695,Riolus sp.,1,,
118000004_07.03.2012,118000004,7,3,2012,18722,Stenelmis canaliculata,1,,
118000004_10.03.2015,118000004,10,3,2015,4310,Ancylus fluviatilis,3,4310,
118000004_10.03.2015,118000004,10,3,2015,4330,Antocha sp.,3,4330,
118000004_10.03.2015,118000004,10,3,2015,4415,Baetis rhodani,7,4415,
118000004_10.03.2015,118000004,10,3,2015,4419,Baetis sp.,6,4419,
118000004_10.03.2015,118000004,10,3,2015,4642,Chironomidae Gen. sp.,200,4642,
118000004_10.03.2015,118000004,10,3,2015,4999,Dreissena polymorpha,3,4999,
118000004_10.03.2015,118000004,10,3,2015,5291,Gammarus pulex,6,5291,
118000004_10.03.2015,118000004,10,3,2015,5354,Gyraulus albus,1,5354,
118000004_10.03.2015,118000004,10,3,2015,5605,Hydropsyche sp.,60,5605,
118000004_10.03.2015,118000004,10,3,2015,5723,Lepidostoma hirtum,6,5723,
118000004_10.03.2015,118000004,10,3,2015,5809,Limnephilidae Gen. sp.,12,5809,
118000004_10.03.2015,118000004,10,3,2015,5900,Lumbricidae Gen. sp.,8,5900,
118000004_10.03.2015,118000004,10,3,2015,6396,Physella acuta,4,6396,
118000004_10.03.2015,118000004,10,3,2015,6425,Pisidium sp.,5,6425,
118000004_10.03.2015,118000004,10,3,2015,6510,Potamanthus luteus,1,6510,
118000004_10.03.2015,118000004,10,3,2015,6661,Psychomyia pusilla,7,6661,
118000004_10.03.2015,118000004,10,3,2015,6673,Radix sp.,3,6673,
118000004_10.03.2015,118000004,10,3,2015,6780,Rhyacophila sp.,16,6780,
118000004_10.03.2015,118000004,10,3,2015,6842,Simuliidae Gen. sp.,50,6842,
118000004_10.03.2015,118000004,10,3,2015,6882,Sphaerium corneum,7,6882,
118000004_10.03.2015,118000004,10,3,2015,7069,Tinodes waeneri ssp.,8,7069,
118000004_10.03.2015,118000004,10,3,2015,7517,Dikerogammarus villosus,9,7517,
118000004_10.03.2015,118000004,10,3,2015,8487,Tipulidae Gen. sp.,1,8487,
118000004_10.03.2015,118000004,10,3,2015,8691,Asellus aquaticus,8,8691,
118000004_10.03.2015,118000004,10,3,2015,8736,Oligochaeta Gen. sp.,10,8736,
118000004_10.03.2015,118000004,10,3,2015,9737,Anthomyiidae Gen. sp.,4,9737,
118000004_10.03.2015,118000004,10,3,2015,11176,Corbicula fluminea,157,11176,
118000004_10.03.2015,118000004,10,3,2015,11227,Crangonyx pseudogracilis,2,11227,
118000004_10.03.2015,118000004,10,3,2015,17822,Esolus sp.,3,,
118000004_10.03.2015,118000004,10,3,2015,18419,Limnius sp.,16,,
118000004_10.03.2015,118000004,10,3,2015,18722,Stenelmis canaliculata,1,,
118000004_10.03.2015,118000004,10,3,2015,19443,Valvata piscinalis ssp.,9,19443,
118000004_01.03.2017,118000004,1,3,2017,4415,Baetis rhodani,3,4415,
118000004_01.03.2017,118000004,1,3,2017,4433,Bathyomphalus contortus,1,4433,
118000004_01.03.2017,118000004,1,3,2017,4642,Chironomidae Gen. sp.,30,4642,
118000004_01.03.2017,118000004,1,3,2017,4974,Dina punctata,1,4974,
118000004_01.03.2017,118000004,1,3,2017,4999,Dreissena polymorpha,8,4999,
118000004_01.03.2017,118000004,1,3,2017,5605,Hydropsyche sp.,37,5605,
118000004_01.03.2017,118000004,1,3,2017,6396,Physella acuta,2,6396,
118000004_01.03.2017,118000004,1,3,2017,6673,Radix sp.,1,6673,
118000004_01.03.2017,118000004,1,3,2017,6780,Rhyacophila sp.,2,6780,
118000004_01.03.2017,118000004,1,3,2017,6842,Simuliidae Gen. sp.,833,6842,
118000004_01.03.2017,118000004,1,3,2017,7117,Tubificidae Gen. sp.,4,7117,
118000004_01.03.2017,118000004,1,3,2017,7517,Dikerogammarus villosus,12,7517,
118000004_01.03.2017,118000004,1,3,2017,8478,Polycentropodidae Gen. sp.,3,8478,
118000004_01.03.2017,118000004,1,3,2017,8691,Asellus aquaticus,7,8691,
118000004_01.03.2017,118000004,1,3,2017,11176,Corbicula fluminea,57,11176,
118000004_01.03.2017,118000004,1,3,2017,11227,Crangonyx pseudogracilis,9,11227,
118000004_01.03.2017,118000004,1,3,2017,17779,Elmis sp.,2,,
118000004_01.03.2017,118000004,1,3,2017,17822,Esolus sp.,1,,
118000004_01.03.2017,118000004,1,3,2017,18419,Limnius sp.,2,,
118000004_01.03.2017,118000004,1,3,2017,19443,Valvata piscinalis ssp.,6,19443,
118000004_06.04.2018,118000004,6,4,2018,4310,Ancylus fluviatilis,16,4310,
118000004_06.04.2018,118000004,6,4,2018,4330,Antocha sp.,4,4330,
118000004_06.04.2018,118000004,6,4,2018,4425,Baetis vardarensis,3,4425,
118000004_06.04.2018,118000004,6,4,2018,4528,Caenis sp.,4,4528,
118000004_06.04.2018,118000004,6,4,2018,4642,Chironomidae Gen. sp.,467,4642,
118000004_06.04.2018,118000004,6,4,2018,4974,Dina punctata,1,4974,
118000004_06.04.2018,118000004,6,4,2018,4999,Dreissena polymorpha,3,4999,
118000004_06.04.2018,118000004,6,4,2018,5288,Gammarus fossarum,5,5288,
118000004_06.04.2018,118000004,6,4,2018,5359,Gyraulus sp.,1,5359,
118000004_06.04.2018,118000004,6,4,2018,5605,Hydropsyche sp.,67,5605,
118000004_06.04.2018,118000004,6,4,2018,5809,Limnephilidae Gen. sp.,1,5809,
118000004_06.04.2018,118000004,6,4,2018,6510,Potamanthus luteus,1,6510,
118000004_06.04.2018,118000004,6,4,2018,6780,Rhyacophila sp.,4,6780,
118000004_06.04.2018,118000004,6,4,2018,7517,Dikerogammarus villosus,63,7517,
118000004_06.04.2018,118000004,6,4,2018,8251,Potamopyrgus antipodarum,7,8251,
118000004_06.04.2018,118000004,6,4,2018,8478,Polycentropodidae Gen. sp.,8,8478,
118000004_06.04.2018,118000004,6,4,2018,8691,Asellus aquaticus,5,8691,
118000004_06.04.2018,118000004,6,4,2018,8736,Oligochaeta Gen. sp.,4,8736,
118000004_06.04.2018,118000004,6,4,2018,10725,Ceratopogoninae Gen. sp.,3,10725,
118000004_06.04.2018,118000004,6,4,2018,11176,Corbicula fluminea,30,11176,
118000004_06.04.2018,118000004,6,4,2018,11227,Crangonyx pseudogracilis,4,11227,
118000004_06.04.2018,118000004,6,4,2018,17779,Elmis sp.,1,,
118000004_06.04.2018,118000004,6,4,2018,17822,Esolus sp.,5,,
118000004_06.04.2018,118000004,6,4,2018,18419,Limnius sp.,4,,
118000004_06.04.2018,118000004,6,4,2018,18722,Stenelmis canaliculata,1,,
118000004_06.04.2018,118000004,6,4,2018,19443,Valvata piscinalis ssp.,5,19443,
118000004_06.04.2018,118000004,6,4,2018,21659,Polycentropus flavomaculatus ssp.,3,21659,
118000004_06.04.2018,118000004,6,4,2018,5271,Ferrissia clessiniana,1,5271,
