sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com
101000001_05.05.2014,101000001,5,5,2014,4292,Amphinemura borealis,33,4292
101000001_06.05.2015,101000001,6,5,2015,4292,Amphinemura borealis,28,4292
101000001_17.05.2016,101000001,17,5,2016,4292,Amphinemura borealis,25,4292
101000001_17.05.2017,101000001,17,5,2017,4292,Amphinemura borealis,54,4292
101000001_02.05.2018,101000001,2,5,2018,4292,Amphinemura borealis,88,4292
101000001_14.05.2019,101000001,14,5,2019,4292,Amphinemura borealis,79,4292
101000002_16.05.2012,101000002,16,5,2012,4292,Amphinemura borealis,3,4292
101000002_15.05.2013,101000002,15,5,2013,4292,Amphinemura borealis,5,4292
101000002_27.04.2014,101000002,27,4,2014,4292,Amphinemura borealis,43,4292
101000002_07.05.2015,101000002,7,5,2015,4292,Amphinemura borealis,18,4292
101000002_17.05.2016,101000002,17,5,2016,4292,Amphinemura borealis,7,4292
101000002_15.05.2018,101000002,15,5,2018,4292,Amphinemura borealis,1,4292
101000002_15.05.2019,101000002,15,5,2019,4292,Amphinemura borealis,2,4292
101000003_07.05.2011,101000003,7,5,2011,4292,Amphinemura borealis,4,4292
101000003_22.05.2013,101000003,22,5,2013,4292,Amphinemura borealis,1,4292
101000003_02.05.2014,101000003,2,5,2014,4292,Amphinemura borealis,2,4292
101000003_12.05.2015,101000003,12,5,2015,4292,Amphinemura borealis,1,4292
101000003_04.05.2016,101000003,4,5,2016,4292,Amphinemura borealis,2,4292
101000003_11.05.2017,101000003,11,5,2017,4292,Amphinemura borealis,1,4292
101000003_17.05.2018,101000003,17,5,2018,4292,Amphinemura borealis,9,4292
101000003_14.05.2019,101000003,14,5,2019,4292,Amphinemura borealis,5,4292
101000004_15.05.2012,101000004,15,5,2012,4292,Amphinemura borealis,33,4292
101000004_09.05.2013,101000004,9,5,2013,4292,Amphinemura borealis,124,4292
101000004_24.05.2014,101000004,24,5,2014,4292,Amphinemura borealis,1,4292
101000004_18.05.2015,101000004,18,5,2015,4292,Amphinemura borealis,7,4292
101000004_18.05.2016,101000004,18,5,2016,4292,Amphinemura borealis,13,4292
101000004_19.05.2017,101000004,19,5,2017,4292,Amphinemura borealis,17,4292
101000004_08.05.2018,101000004,8,5,2018,4292,Amphinemura borealis,20,4292
101000004_02.05.2019,101000004,2,5,2019,4292,Amphinemura borealis,2,4292
101000005_13.05.2013,101000005,13,5,2013,4292,Amphinemura borealis,70,4292
101000005_24.05.2014,101000005,24,5,2014,4292,Amphinemura borealis,3,4292
101000005_18.05.2015,101000005,18,5,2015,4292,Amphinemura borealis,1,4292
101000005_18.05.2016,101000005,18,5,2016,4292,Amphinemura borealis,19,4292
101000005_10.05.2017,101000005,10,5,2017,4292,Amphinemura borealis,33,4292
101000005_08.05.2018,101000005,8,5,2018,4292,Amphinemura borealis,3,4292
101000005_02.05.2019,101000005,2,5,2019,4292,Amphinemura borealis,6,4292
101000007_20.05.2012,101000007,20,5,2012,4292,Amphinemura borealis,8,4292
101000007_11.05.2013,101000007,11,5,2013,4292,Amphinemura borealis,21,4292
101000007_14.05.2014,101000007,14,5,2014,4292,Amphinemura borealis,31,4292
101000008_17.05.2016,101000008,17,5,2016,4292,Amphinemura borealis,1,4292
101000008_15.05.2018,101000008,15,5,2018,4292,Amphinemura borealis,11,4292
101000008_07.05.2019,101000008,7,5,2019,4292,Amphinemura borealis,1,4292
101000009_05.05.2012,101000009,5,5,2012,4292,Amphinemura borealis,2,4292
101000009_08.05.2013,101000009,8,5,2013,4292,Amphinemura borealis,1,4292
101000009_23.04.2014,101000009,23,4,2014,4292,Amphinemura borealis,8,4292
101000009_04.05.2015,101000009,4,5,2015,4292,Amphinemura borealis,22,4292
101000009_09.05.2016,101000009,9,5,2016,4292,Amphinemura borealis,7,4292
101000009_03.05.2017,101000009,3,5,2017,4292,Amphinemura borealis,1,4292
101000001_14.05.2019,101000001,14,5,2019,4301,Anabolia sp.,1,4301
101000003_07.05.2011,101000003,7,5,2011,4301,Anabolia sp.,15,4301
101000003_22.05.2013,101000003,22,5,2013,4301,Anabolia sp.,2,4301
101000003_02.05.2014,101000003,2,5,2014,4301,Anabolia sp.,2,4301
101000003_04.05.2016,101000003,4,5,2016,4301,Anabolia sp.,1,4301
101000003_14.05.2019,101000003,14,5,2019,4301,Anabolia sp.,2,4301
101000004_15.05.2012,101000004,15,5,2012,4301,Anabolia sp.,1,4301
101000004_24.05.2014,101000004,24,5,2014,4301,Anabolia sp.,1,4301
101000004_18.05.2015,101000004,18,5,2015,4301,Anabolia sp.,1,4301
101000004_18.05.2016,101000004,18,5,2016,4301,Anabolia sp.,1,4301
101000005_19.05.2012,101000005,19,5,2012,4301,Anabolia sp.,1,4301
101000005_18.05.2015,101000005,18,5,2015,4301,Anabolia sp.,1,4301
101000006_16.05.2012,101000006,16,5,2012,4301,Anabolia sp.,1,4301
101000006_17.05.2016,101000006,17,5,2016,4301,Anabolia sp.,6,4301
101000007_20.05.2012,101000007,20,5,2012,4301,Anabolia sp.,3,4301
101000007_11.05.2013,101000007,11,5,2013,4301,Anabolia sp.,14,4301
101000007_17.05.2015,101000007,17,5,2015,4301,Anabolia sp.,32,4301
101000007_17.05.2016,101000007,17,5,2016,4301,Anabolia sp.,16,4301
101000007_17.05.2018,101000007,17,5,2018,4301,Anabolia sp.,1,4301
101000008_19.05.2010,101000008,19,5,2010,4301,Anabolia sp.,1,4301
101000008_16.05.2012,101000008,16,5,2012,4301,Anabolia sp.,1,4301
101000008_17.05.2015,101000008,17,5,2015,4301,Anabolia sp.,1,4301
101000008_17.05.2016,101000008,17,5,2016,4301,Anabolia sp.,2,4301
101000008_07.05.2019,101000008,7,5,2019,4301,Anabolia sp.,1,4301
101000009_04.05.2015,101000009,4,5,2015,4301,Anabolia sp.,1,4301
101000009_09.05.2016,101000009,9,5,2016,4301,Anabolia sp.,2,4301
101000009_01.05.2019,101000009,1,5,2019,4301,Anabolia sp.,26,4301
101000010_26.10.2017,101000010,26,10,2017,4301,Anabolia sp.,1,4301
101000002_16.05.2012,101000002,16,5,2012,4310,Ancylus fluviatilis,1,4310
101000002_27.04.2014,101000002,27,4,2014,4310,Ancylus fluviatilis,15,4310
101000002_07.05.2015,101000002,7,5,2015,4310,Ancylus fluviatilis,4,4310
101000002_17.05.2016,101000002,17,5,2016,4310,Ancylus fluviatilis,1,4310
101000002_15.05.2019,101000002,15,5,2019,4310,Ancylus fluviatilis,4,4310
101000003_07.05.2011,101000003,7,5,2011,4310,Ancylus fluviatilis,2,4310
101000003_22.05.2013,101000003,22,5,2013,4310,Ancylus fluviatilis,1,4310
101000003_12.05.2015,101000003,12,5,2015,4310,Ancylus fluviatilis,5,4310
101000003_17.05.2018,101000003,17,5,2018,4310,Ancylus fluviatilis,3,4310
101000003_14.05.2019,101000003,14,5,2019,4310,Ancylus fluviatilis,1,4310
101000004_15.05.2012,101000004,15,5,2012,4310,Ancylus fluviatilis,1,4310
101000004_18.05.2016,101000004,18,5,2016,4310,Ancylus fluviatilis,3,4310
101000004_08.05.2018,101000004,8,5,2018,4310,Ancylus fluviatilis,1,4310
101000005_24.05.2014,101000005,24,5,2014,4310,Ancylus fluviatilis,3,4310
101000005_18.05.2015,101000005,18,5,2015,4310,Ancylus fluviatilis,6,4310
101000005_18.05.2016,101000005,18,5,2016,4310,Ancylus fluviatilis,3,4310
101000005_10.05.2017,101000005,10,5,2017,4310,Ancylus fluviatilis,4,4310
101000005_08.05.2018,101000005,8,5,2018,4310,Ancylus fluviatilis,1,4310
101000005_02.05.2019,101000005,2,5,2019,4310,Ancylus fluviatilis,4,4310
101000006_26.04.2014,101000006,26,4,2014,4310,Ancylus fluviatilis,5,4310
101000007_17.05.2018,101000007,17,5,2018,4310,Ancylus fluviatilis,1,4310
101000007_15.05.2019,101000007,15,5,2019,4310,Ancylus fluviatilis,1,4310
101000008_16.05.2012,101000008,16,5,2012,4310,Ancylus fluviatilis,2,4310
101000008_17.05.2015,101000008,17,5,2015,4310,Ancylus fluviatilis,1,4310
101000008_15.05.2018,101000008,15,5,2018,4310,Ancylus fluviatilis,1,4310
101000010_01.10.2003,101000010,1,10,2003,4310,Ancylus fluviatilis,6,4310
101000010_26.09.2013,101000010,26,9,2013,4310,Ancylus fluviatilis,7,4310
101000010_26.09.2014,101000010,26,9,2014,4310,Ancylus fluviatilis,2,4310
101000010_29.09.2015,101000010,29,9,2015,4310,Ancylus fluviatilis,3,4310
101000010_22.09.2016,101000010,22,9,2016,4310,Ancylus fluviatilis,2,4310
101000010_26.10.2017,101000010,26,10,2017,4310,Ancylus fluviatilis,3,4310
101000010_04.10.2018,101000010,4,10,2018,4310,Ancylus fluviatilis,2,4310
101000006_26.04.2014,101000006,26,4,2014,4318,Anisus vortex,2,4318
101000006_26.04.2014,101000006,26,4,2014,4330,Antocha sp.,6,4330
101000006_07.05.2015,101000006,7,5,2015,4330,Antocha sp.,5,4330
101000006_17.05.2016,101000006,17,5,2016,4330,Antocha sp.,2,4330
101000006_17.05.2017,101000006,17,5,2017,4330,Antocha sp.,13,4330
101000007_17.05.2015,101000007,17,5,2015,4330,Antocha sp.,1,4330
101000010_01.10.2003,101000010,1,10,2003,4330,Antocha sp.,18,4330
101000001_16.05.2012,101000001,16,5,2012,4335,Aphelocheirus aestivalis,3,4335
101000001_14.05.2013,101000001,14,5,2013,4335,Aphelocheirus aestivalis,1,4335
101000001_05.05.2014,101000001,5,5,2014,4335,Aphelocheirus aestivalis,1,4335
101000001_06.05.2015,101000001,6,5,2015,4335,Aphelocheirus aestivalis,17,4335
101000001_17.05.2016,101000001,17,5,2016,4335,Aphelocheirus aestivalis,1,4335
101000001_02.05.2018,101000001,2,5,2018,4335,Aphelocheirus aestivalis,2,4335
101000003_07.05.2011,101000003,7,5,2011,4335,Aphelocheirus aestivalis,2,4335
101000003_22.05.2013,101000003,22,5,2013,4335,Aphelocheirus aestivalis,3,4335
101000003_12.05.2015,101000003,12,5,2015,4335,Aphelocheirus aestivalis,1,4335
101000003_17.05.2018,101000003,17,5,2018,4335,Aphelocheirus aestivalis,8,4335
101000003_14.05.2019,101000003,14,5,2019,4335,Aphelocheirus aestivalis,4,4335
101000004_15.05.2012,101000004,15,5,2012,4335,Aphelocheirus aestivalis,9,4335
101000004_09.05.2013,101000004,9,5,2013,4335,Aphelocheirus aestivalis,17,4335
101000004_18.05.2015,101000004,18,5,2015,4335,Aphelocheirus aestivalis,1,4335
101000004_19.05.2017,101000004,19,5,2017,4335,Aphelocheirus aestivalis,2,4335
101000004_08.05.2018,101000004,8,5,2018,4335,Aphelocheirus aestivalis,1,4335
101000004_02.05.2019,101000004,2,5,2019,4335,Aphelocheirus aestivalis,2,4335
101000009_05.05.2012,101000009,5,5,2012,4335,Aphelocheirus aestivalis,17,4335
101000009_08.05.2013,101000009,8,5,2013,4335,Aphelocheirus aestivalis,9,4335
101000009_23.04.2014,101000009,23,4,2014,4335,Aphelocheirus aestivalis,4,4335
101000009_04.05.2015,101000009,4,5,2015,4335,Aphelocheirus aestivalis,4,4335
101000009_09.05.2016,101000009,9,5,2016,4335,Aphelocheirus aestivalis,11,4335
101000009_03.05.2017,101000009,3,5,2017,4335,Aphelocheirus aestivalis,7,4335
101000009_25.04.2018,101000009,25,4,2018,4335,Aphelocheirus aestivalis,3,4335
101000009_01.05.2019,101000009,1,5,2019,4335,Aphelocheirus aestivalis,6,4335
101000010_01.10.2003,101000010,1,10,2003,4335,Aphelocheirus aestivalis,1,4335
101000010_25.09.2012,101000010,25,9,2012,4335,Aphelocheirus aestivalis,6,4335
101000010_26.09.2013,101000010,26,9,2013,4335,Aphelocheirus aestivalis,4,4335
101000010_26.09.2014,101000010,26,9,2014,4335,Aphelocheirus aestivalis,9,4335
101000010_29.09.2015,101000010,29,9,2015,4335,Aphelocheirus aestivalis,77,4335
101000010_22.09.2016,101000010,22,9,2016,4335,Aphelocheirus aestivalis,31,4335
101000010_26.10.2017,101000010,26,10,2017,4335,Aphelocheirus aestivalis,7,4335
101000010_04.10.2018,101000010,4,10,2018,4335,Aphelocheirus aestivalis,18,4335
101000010_23.09.2019,101000010,23,9,2019,4335,Aphelocheirus aestivalis,22,4335
101000007_17.05.2015,101000007,17,5,2015,4357,Astacus astacus,1,4357
101000001_16.05.2012,101000001,16,5,2012,4363,Atherix ibis,11,4363
101000001_05.05.2014,101000001,5,5,2014,4363,Atherix ibis,7,4363
101000001_06.05.2015,101000001,6,5,2015,4363,Atherix ibis,20,4363
101000001_17.05.2017,101000001,17,5,2017,4363,Atherix ibis,2,4363
101000001_02.05.2018,101000001,2,5,2018,4363,Atherix ibis,10,4363
101000002_16.05.2012,101000002,16,5,2012,4363,Atherix ibis,1,4363
101000002_27.04.2014,101000002,27,4,2014,4363,Atherix ibis,10,4363
101000002_15.05.2019,101000002,15,5,2019,4363,Atherix ibis,1,4363
101000003_07.05.2011,101000003,7,5,2011,4363,Atherix ibis,7,4363
101000003_22.05.2013,101000003,22,5,2013,4363,Atherix ibis,2,4363
101000003_02.05.2014,101000003,2,5,2014,4363,Atherix ibis,5,4363
101000003_14.05.2019,101000003,14,5,2019,4363,Atherix ibis,2,4363
101000004_15.05.2012,101000004,15,5,2012,4363,Atherix ibis,1,4363
101000004_09.05.2013,101000004,9,5,2013,4363,Atherix ibis,10,4363
101000005_13.05.2013,101000005,13,5,2013,4363,Atherix ibis,26,4363
101000005_24.05.2014,101000005,24,5,2014,4363,Atherix ibis,26,4363
101000005_18.05.2015,101000005,18,5,2015,4363,Atherix ibis,1,4363
101000005_18.05.2016,101000005,18,5,2016,4363,Atherix ibis,1,4363
101000005_10.05.2017,101000005,10,5,2017,4363,Atherix ibis,16,4363
101000005_08.05.2018,101000005,8,5,2018,4363,Atherix ibis,4,4363
101000005_02.05.2019,101000005,2,5,2019,4363,Atherix ibis,43,4363
101000006_16.05.2012,101000006,16,5,2012,4363,Atherix ibis,5,4363
101000006_26.04.2014,101000006,26,4,2014,4363,Atherix ibis,15,4363
101000006_07.05.2015,101000006,7,5,2015,4363,Atherix ibis,1,4363
101000006_17.05.2016,101000006,17,5,2016,4363,Atherix ibis,1,4363
101000006_17.05.2017,101000006,17,5,2017,4363,Atherix ibis,4,4363
101000006_02.05.2018,101000006,2,5,2018,4363,Atherix ibis,4,4363
101000006_14.05.2019,101000006,14,5,2019,4363,Atherix ibis,1,4363
101000009_05.05.2012,101000009,5,5,2012,4363,Atherix ibis,9,4363
101000009_08.05.2013,101000009,8,5,2013,4363,Atherix ibis,1,4363
101000009_23.04.2014,101000009,23,4,2014,4363,Atherix ibis,4,4363
101000009_25.04.2018,101000009,25,4,2018,4363,Atherix ibis,2,4363
101000009_01.05.2019,101000009,1,5,2019,4363,Atherix ibis,1,4363
101000010_01.10.2003,101000010,1,10,2003,4363,Atherix ibis,53,4363
101000010_25.09.2012,101000010,25,9,2012,4363,Atherix ibis,3,4363
101000010_26.09.2013,101000010,26,9,2013,4363,Atherix ibis,8,4363
101000010_26.09.2014,101000010,26,9,2014,4363,Atherix ibis,3,4363
101000010_29.09.2015,101000010,29,9,2015,4363,Atherix ibis,10,4363
101000010_22.09.2016,101000010,22,9,2016,4363,Atherix ibis,9,4363
101000010_26.10.2017,101000010,26,10,2017,4363,Atherix ibis,1,4363
101000010_04.10.2018,101000010,4,10,2018,4363,Atherix ibis,15,4363
101000010_23.09.2019,101000010,23,9,2019,4363,Atherix ibis,7,4363
101000001_16.05.2012,101000001,16,5,2012,4369,Athripsodes cinereus,19,4369
101000001_14.05.2013,101000001,14,5,2013,4369,Athripsodes cinereus,15,4369
101000001_05.05.2014,101000001,5,5,2014,4369,Athripsodes cinereus,7,4369
101000001_17.05.2016,101000001,17,5,2016,4369,Athripsodes cinereus,4,4369
101000001_02.05.2018,101000001,2,5,2018,4369,Athripsodes cinereus,3,4369
101000001_14.05.2019,101000001,14,5,2019,4369,Athripsodes cinereus,2,4369
101000003_22.05.2013,101000003,22,5,2013,4369,Athripsodes cinereus,6,4369
101000003_02.05.2014,101000003,2,5,2014,4369,Athripsodes cinereus,1,4369
101000003_14.05.2019,101000003,14,5,2019,4369,Athripsodes cinereus,7,4369
101000004_15.05.2012,101000004,15,5,2012,4369,Athripsodes cinereus,2,4369
101000004_09.05.2013,101000004,9,5,2013,4369,Athripsodes cinereus,1,4369
101000004_18.05.2016,101000004,18,5,2016,4369,Athripsodes cinereus,2,4369
101000004_19.05.2017,101000004,19,5,2017,4369,Athripsodes cinereus,3,4369
101000004_02.05.2019,101000004,2,5,2019,4369,Athripsodes cinereus,2,4369
101000005_13.05.2013,101000005,13,5,2013,4369,Athripsodes cinereus,19,4369
101000005_24.05.2014,101000005,24,5,2014,4369,Athripsodes cinereus,8,4369
101000005_18.05.2016,101000005,18,5,2016,4369,Athripsodes cinereus,6,4369
101000005_08.05.2018,101000005,8,5,2018,4369,Athripsodes cinereus,1,4369
101000005_02.05.2019,101000005,2,5,2019,4369,Athripsodes cinereus,1,4369
101000006_16.05.2012,101000006,16,5,2012,4369,Athripsodes cinereus,4,4369
101000006_15.05.2013,101000006,15,5,2013,4369,Athripsodes cinereus,12,4369
101000006_26.04.2014,101000006,26,4,2014,4369,Athripsodes cinereus,28,4369
101000006_02.05.2018,101000006,2,5,2018,4369,Athripsodes cinereus,1,4369
101000006_14.05.2019,101000006,14,5,2019,4369,Athripsodes cinereus,2,4369
101000007_20.05.2012,101000007,20,5,2012,4369,Athripsodes cinereus,1,4369
101000007_11.05.2013,101000007,11,5,2013,4369,Athripsodes cinereus,4,4369
101000007_14.05.2014,101000007,14,5,2014,4369,Athripsodes cinereus,11,4369
101000007_17.05.2015,101000007,17,5,2015,4369,Athripsodes cinereus,2,4369
101000008_16.05.2012,101000008,16,5,2012,4369,Athripsodes cinereus,3,4369
101000008_14.05.2014,101000008,14,5,2014,4369,Athripsodes cinereus,1,4369
101000008_17.05.2015,101000008,17,5,2015,4369,Athripsodes cinereus,4,4369
101000008_17.05.2016,101000008,17,5,2016,4369,Athripsodes cinereus,4,4369
101000008_17.05.2017,101000008,17,5,2017,4369,Athripsodes cinereus,5,4369
101000008_15.05.2018,101000008,15,5,2018,4369,Athripsodes cinereus,4,4369
101000009_05.05.2012,101000009,5,5,2012,4369,Athripsodes cinereus,3,4369
101000009_08.05.2013,101000009,8,5,2013,4369,Athripsodes cinereus,3,4369
101000009_23.04.2014,101000009,23,4,2014,4369,Athripsodes cinereus,5,4369
101000009_09.05.2016,101000009,9,5,2016,4369,Athripsodes cinereus,2,4369
101000009_25.04.2018,101000009,25,4,2018,4369,Athripsodes cinereus,1,4369
101000010_25.09.2012,101000010,25,9,2012,4369,Athripsodes cinereus,7,4369
101000010_26.09.2013,101000010,26,9,2013,4369,Athripsodes cinereus,8,4369
101000010_26.09.2014,101000010,26,9,2014,4369,Athripsodes cinereus,8,4369
101000010_29.09.2015,101000010,29,9,2015,4369,Athripsodes cinereus,2,4369
101000010_22.09.2016,101000010,22,9,2016,4369,Athripsodes cinereus,1,4369
101000010_04.10.2018,101000010,4,10,2018,4369,Athripsodes cinereus,4,4369
101000010_23.09.2019,101000010,23,9,2019,4369,Athripsodes cinereus,4,4369
101000001_06.05.2015,101000001,6,5,2015,4371,Athripsodes sp.,10,4371
101000001_17.05.2017,101000001,17,5,2017,4371,Athripsodes sp.,3,4371
101000002_15.05.2018,101000002,15,5,2018,4371,Athripsodes sp.,1,4371
101000003_07.05.2011,101000003,7,5,2011,4371,Athripsodes sp.,1,4371
101000003_04.05.2016,101000003,4,5,2016,4371,Athripsodes sp.,5,4371
101000005_18.05.2015,101000005,18,5,2015,4371,Athripsodes sp.,7,4371
101000005_10.05.2017,101000005,10,5,2017,4371,Athripsodes sp.,7,4371
101000006_07.05.2015,101000006,7,5,2015,4371,Athripsodes sp.,1,4371
101000007_19.05.2017,101000007,19,5,2017,4371,Athripsodes sp.,2,4371
101000008_07.05.2019,101000008,7,5,2019,4371,Athripsodes sp.,3,4371
101000009_04.05.2015,101000009,4,5,2015,4371,Athripsodes sp.,1,4371
101000009_03.05.2017,101000009,3,5,2017,4371,Athripsodes sp.,2,4371
101000010_01.10.2003,101000010,1,10,2003,4371,Athripsodes sp.,15,4371
101000001_16.05.2012,101000001,16,5,2012,4410,Baetis niger,164,4410
101000001_05.05.2014,101000001,5,5,2014,4410,Baetis niger,193,4410
101000001_14.05.2019,101000001,14,5,2019,4410,Baetis niger,617,4410
101000002_17.05.2017,101000002,17,5,2017,4410,Baetis niger,8,4410
101000002_15.05.2018,101000002,15,5,2018,4410,Baetis niger,2,4410
101000002_15.05.2019,101000002,15,5,2019,4410,Baetis niger,11,4410
101000003_02.05.2014,101000003,2,5,2014,4410,Baetis niger,138,4410
101000003_12.05.2015,101000003,12,5,2015,4410,Baetis niger,5,4410
101000003_04.05.2016,101000003,4,5,2016,4410,Baetis niger,17,4410
101000003_11.05.2017,101000003,11,5,2017,4410,Baetis niger,14,4410
101000003_17.05.2018,101000003,17,5,2018,4410,Baetis niger,3,4410
101000004_15.05.2012,101000004,15,5,2012,4410,Baetis niger,7,4410
101000004_24.05.2014,101000004,24,5,2014,4410,Baetis niger,12,4410
101000004_19.05.2017,101000004,19,5,2017,4410,Baetis niger,50,4410
101000004_08.05.2018,101000004,8,5,2018,4410,Baetis niger,64,4410
101000004_02.05.2019,101000004,2,5,2019,4410,Baetis niger,54,4410
101000005_19.05.2012,101000005,19,5,2012,4410,Baetis niger,2,4410
101000005_24.05.2014,101000005,24,5,2014,4410,Baetis niger,434,4410
101000005_18.05.2015,101000005,18,5,2015,4410,Baetis niger,4,4410
101000005_02.05.2019,101000005,2,5,2019,4410,Baetis niger,9,4410
101000007_20.05.2012,101000007,20,5,2012,4410,Baetis niger,74,4410
101000007_14.05.2014,101000007,14,5,2014,4410,Baetis niger,19,4410
101000007_17.05.2015,101000007,17,5,2015,4410,Baetis niger,1,4410
101000007_19.05.2017,101000007,19,5,2017,4410,Baetis niger,6,4410
101000008_16.05.2012,101000008,16,5,2012,4410,Baetis niger,7,4410
101000008_14.05.2014,101000008,14,5,2014,4410,Baetis niger,61,4410
101000008_17.05.2015,101000008,17,5,2015,4410,Baetis niger,11,4410
101000008_17.05.2017,101000008,17,5,2017,4410,Baetis niger,92,4410
101000008_15.05.2018,101000008,15,5,2018,4410,Baetis niger,13,4410
101000008_07.05.2019,101000008,7,5,2019,4410,Baetis niger,16,4410
101000009_05.05.2012,101000009,5,5,2012,4410,Baetis niger,2,4410
101000009_23.04.2014,101000009,23,4,2014,4410,Baetis niger,40,4410
101000009_04.05.2015,101000009,4,5,2015,4410,Baetis niger,10,4410
101000009_03.05.2017,101000009,3,5,2017,4410,Baetis niger,2,4410
101000009_01.05.2019,101000009,1,5,2019,4410,Baetis niger,4,4410
101000001_16.05.2012,101000001,16,5,2012,4415,Baetis rhodani,46,4415
101000001_14.05.2013,101000001,14,5,2013,4415,Baetis rhodani,339,4415
101000001_05.05.2014,101000001,5,5,2014,4415,Baetis rhodani,160,4415
101000001_06.05.2015,101000001,6,5,2015,4415,Baetis rhodani,660,4415
101000001_17.05.2017,101000001,17,5,2017,4415,Baetis rhodani,30,4415
101000001_02.05.2018,101000001,2,5,2018,4415,Baetis rhodani,13,4415
101000001_14.05.2019,101000001,14,5,2019,4415,Baetis rhodani,126,4415
101000002_16.05.2012,101000002,16,5,2012,4415,Baetis rhodani,87,4415
101000002_15.05.2013,101000002,15,5,2013,4415,Baetis rhodani,23,4415
101000002_17.05.2017,101000002,17,5,2017,4415,Baetis rhodani,176,4415
101000002_15.05.2018,101000002,15,5,2018,4415,Baetis rhodani,42,4415
101000002_15.05.2019,101000002,15,5,2019,4415,Baetis rhodani,156,4415
101000003_22.05.2013,101000003,22,5,2013,4415,Baetis rhodani,3,4415
101000003_02.05.2014,101000003,2,5,2014,4415,Baetis rhodani,57,4415
101000003_12.05.2015,101000003,12,5,2015,4415,Baetis rhodani,36,4415
101000003_04.05.2016,101000003,4,5,2016,4415,Baetis rhodani,25,4415
101000003_11.05.2017,101000003,11,5,2017,4415,Baetis rhodani,9,4415
101000003_17.05.2018,101000003,17,5,2018,4415,Baetis rhodani,70,4415
101000003_14.05.2019,101000003,14,5,2019,4415,Baetis rhodani,501,4415
101000004_15.05.2012,101000004,15,5,2012,4415,Baetis rhodani,25,4415
101000004_09.05.2013,101000004,9,5,2013,4415,Baetis rhodani,104,4415
101000004_24.05.2014,101000004,24,5,2014,4415,Baetis rhodani,6,4415
101000004_19.05.2017,101000004,19,5,2017,4415,Baetis rhodani,10,4415
101000004_08.05.2018,101000004,8,5,2018,4415,Baetis rhodani,74,4415
101000004_02.05.2019,101000004,2,5,2019,4415,Baetis rhodani,24,4415
101000005_13.05.2013,101000005,13,5,2013,4415,Baetis rhodani,28,4415
101000005_24.05.2014,101000005,24,5,2014,4415,Baetis rhodani,176,4415
101000005_18.05.2015,101000005,18,5,2015,4415,Baetis rhodani,7,4415
101000005_10.05.2017,101000005,10,5,2017,4415,Baetis rhodani,287,4415
