sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com,
109000426_06.10.2017,109000426,6,10,2017,5131,Ephemerella ignita,1,5131,
109000426_14.10.2019,109000426,14,10,2019,5131,Ephemerella ignita,1,5131,
109000427_14.10.2014,109000427,14,10,2014,5131,Ephemerella ignita,35,5131,
109000427_16.10.2015,109000427,16,10,2015,5131,Ephemerella ignita,1,5131,
109000427_18.10.2016,109000427,18,10,2016,5131,Ephemerella ignita,1,5131,
109000427_23.10.2017,109000427,23,10,2017,5131,Ephemerella ignita,3,5131,
109000428_20.10.2014,109000428,20,10,2014,5131,Ephemerella ignita,15,5131,
109000428_23.10.2015,109000428,23,10,2015,5131,Ephemerella ignita,15,5131,
109000428_10.10.2016,109000428,10,10,2016,5131,Ephemerella ignita,35,5131,
109000428_04.10.2017,109000428,4,10,2017,5131,Ephemerella ignita,15,5131,
109000428_02.10.2018,109000428,2,10,2018,5131,Ephemerella ignita,20,5131,
109000428_28.10.2019,109000428,28,10,2019,5131,Ephemerella ignita,9,5131,
109000430_09.04.2014,109000430,9,4,2014,5131,Ephemerella ignita,2,5131,
109000430_23.04.2015,109000430,23,4,2015,5131,Ephemerella ignita,1,5131,
109000430_26.05.2016,109000430,26,5,2016,5131,Ephemerella ignita,30,5131,
109000430_27.04.2018,109000430,27,4,2018,5131,Ephemerella ignita,2,5131,
109000419_01.10.2008,109000419,1,10,2008,10663,Asellidae Gen. sp.,2,10663,
109000419_01.10.2008,109000419,1,10,2008,10619,Calopterygidae Gen. sp.,7,10619,
109000419_01.10.2008,109000419,1,10,2008,10323,Gammaridae Gen. sp.,478,10323,
109000419_01.10.2008,109000419,1,10,2008,9981,Goeridae Gen. sp.,4,9981,
109000419_01.10.2008,109000419,1,10,2008,9979,Brachycentridae Gen. sp.,1,9979,
109000419_01.10.2008,109000419,1,10,2008,9971,Glossosomatidae Gen. sp.,22,9971,
109000419_01.10.2008,109000419,1,10,2008,9691,Neritidae Gen. sp.,11,9691,
109000419_01.10.2008,109000419,1,10,2008,9618,Hydrobiidae Gen. sp.,5,9618,
109000419_01.10.2008,109000419,1,10,2008,9617,Valvatidae Gen. sp.,1,9617,
109000419_01.10.2008,109000419,1,10,2008,9365,Dugesiidae Gen. sp.,12,9365,
109000419_01.10.2008,109000419,1,10,2008,9311,Sericostomatidae Gen. sp.,27,9311,
109000419_01.10.2008,109000419,1,10,2008,8748,Planorbidae Gen. sp.,3,8748,
109000419_01.10.2008,109000419,1,10,2008,8736,Oligochaeta Gen. sp.,27,8736,
109000419_01.10.2008,109000419,1,10,2008,8487,Tipulidae Gen. sp.,7,8487,
109000419_01.10.2008,109000419,1,10,2008,8478,Polycentropodidae Gen. sp.,7,8478,
109000419_01.10.2008,109000419,1,10,2008,8474,Hydropsychidae Gen. sp.,76,8474,
109000419_01.10.2008,109000419,1,10,2008,8460,Bithyniidae Gen. sp.,3,8460,
109000419_01.10.2008,109000419,1,10,2008,8437,Leuctridae Gen. sp.,16,8437,
109000419_01.10.2008,109000419,1,10,2008,8429,Sphaeriidae Gen. sp.,116,8429,
109000419_01.10.2008,109000419,1,10,2008,8428,Lymnaeidae Gen. sp.,4,8428,
109000419_01.10.2008,109000419,1,10,2008,8423,Ephemeridae Gen. sp.,15,8423,
109000419_01.10.2008,109000419,1,10,2008,8416,Caenidae Gen. sp.,43,8416,
109000419_01.10.2008,109000419,1,10,2008,7458,Glossiphoniidae Gen. sp.,3,7458,
109000419_01.10.2008,109000419,1,10,2008,7455,Hydroptilidae Gen. sp.,5,7455,
109000419_01.10.2008,109000419,1,10,2008,7201,Leptophlebiidae Gen. sp.,1,7201,
109000419_01.10.2008,109000419,1,10,2008,6842,Simuliidae Gen. sp.,6,6842,
109000419_01.10.2008,109000419,1,10,2008,6788,Rhyacophilidae Gen. sp.,1,6788,
109000419_01.10.2008,109000419,1,10,2008,5809,Limnephilidae Gen. sp.,4,5809,
109000419_01.10.2008,109000419,1,10,2008,5726,Leptoceridae Gen. sp.,41,5726,
109000419_01.10.2008,109000419,1,10,2008,5725,Lepidostomatidae Gen. sp.,65,5725,
109000419_01.10.2008,109000419,1,10,2008,5458,Heptageniidae Gen. sp.,1,5458,
109000419_01.10.2008,109000419,1,10,2008,5162,Erpobdellidae Gen. sp.,1,5162,
109000419_01.10.2008,109000419,1,10,2008,5097,Empididae Gen. sp.,1,5097,
109000419_01.10.2008,109000419,1,10,2008,4642,Chironomidae Gen. sp.,85,4642,
109000419_01.10.2008,109000419,1,10,2008,4585,Ceratopogonidae Gen. sp.,2,4585,
109000419_01.10.2008,109000419,1,10,2008,4380,Baetidae Gen. sp.,81,4380,
109000419_01.10.2008,109000419,1,10,2008,18153,Hydraenidae Gen. sp.,2,,
109000419_01.10.2008,109000419,1,10,2008,17861,Gyrinidae Gen. sp.,17,,
109000419_01.10.2008,109000419,1,10,2008,17767,Elmidae Gen. sp.,348,,
109000419_27.10.2009,109000419,27,10,2009,10619,Calopterygidae Gen. sp.,1,10619,
109000419_27.10.2009,109000419,27,10,2009,10323,Gammaridae Gen. sp.,30,10323,
109000419_27.10.2009,109000419,27,10,2009,9981,Goeridae Gen. sp.,7,9981,
109000419_27.10.2009,109000419,27,10,2009,9971,Glossosomatidae Gen. sp.,20,9971,
109000419_27.10.2009,109000419,27,10,2009,9691,Neritidae Gen. sp.,20,9691,
109000419_27.10.2009,109000419,27,10,2009,9618,Hydrobiidae Gen. sp.,30,9618,
109000419_27.10.2009,109000419,27,10,2009,9617,Valvatidae Gen. sp.,1,9617,
109000419_27.10.2009,109000419,27,10,2009,9370,Planariidae Gen. sp.,1,9370,
109000419_27.10.2009,109000419,27,10,2009,9365,Dugesiidae Gen. sp.,2,9365,
109000419_27.10.2009,109000419,27,10,2009,9311,Sericostomatidae Gen. sp.,10,9311,
109000419_27.10.2009,109000419,27,10,2009,8748,Planorbidae Gen. sp.,4,8748,
109000419_27.10.2009,109000419,27,10,2009,8736,Oligochaeta Gen. sp.,40,8736,
109000419_27.10.2009,109000419,27,10,2009,8487,Tipulidae Gen. sp.,1,8487,
109000419_27.10.2009,109000419,27,10,2009,8478,Polycentropodidae Gen. sp.,6,8478,
109000419_27.10.2009,109000419,27,10,2009,8474,Hydropsychidae Gen. sp.,50,8474,
109000419_27.10.2009,109000419,27,10,2009,8460,Bithyniidae Gen. sp.,9,8460,
109000419_27.10.2009,109000419,27,10,2009,8429,Sphaeriidae Gen. sp.,20,8429,
109000419_27.10.2009,109000419,27,10,2009,8428,Lymnaeidae Gen. sp.,5,8428,
109000419_27.10.2009,109000419,27,10,2009,8423,Ephemeridae Gen. sp.,7,8423,
109000419_27.10.2009,109000419,27,10,2009,8416,Caenidae Gen. sp.,30,8416,
109000419_27.10.2009,109000419,27,10,2009,7458,Glossiphoniidae Gen. sp.,1,7458,
109000419_27.10.2009,109000419,27,10,2009,7455,Hydroptilidae Gen. sp.,2,7455,
109000419_27.10.2009,109000419,27,10,2009,7201,Leptophlebiidae Gen. sp.,2,7201,
109000419_27.10.2009,109000419,27,10,2009,6842,Simuliidae Gen. sp.,20,6842,
109000419_27.10.2009,109000419,27,10,2009,6788,Rhyacophilidae Gen. sp.,1,6788,
109000419_27.10.2009,109000419,27,10,2009,5809,Limnephilidae Gen. sp.,10,5809,
109000419_27.10.2009,109000419,27,10,2009,5726,Leptoceridae Gen. sp.,5,5726,
109000419_27.10.2009,109000419,27,10,2009,5725,Lepidostomatidae Gen. sp.,40,5725,
109000419_27.10.2009,109000419,27,10,2009,5458,Heptageniidae Gen. sp.,8,5458,
109000419_27.10.2009,109000419,27,10,2009,4642,Chironomidae Gen. sp.,60,4642,
109000419_27.10.2009,109000419,27,10,2009,4585,Ceratopogonidae Gen. sp.,1,4585,
109000419_27.10.2009,109000419,27,10,2009,4380,Baetidae Gen. sp.,20,4380,
109000419_27.10.2009,109000419,27,10,2009,18153,Hydraenidae Gen. sp.,7,,
109000419_27.10.2009,109000419,27,10,2009,17861,Gyrinidae Gen. sp.,20,,
109000419_27.10.2009,109000419,27,10,2009,17767,Elmidae Gen. sp.,50,,
109000419_14.10.2010,109000419,14,10,2010,10663,Asellidae Gen. sp.,1,10663,
109000419_14.10.2010,109000419,14,10,2010,10619,Calopterygidae Gen. sp.,2,10619,
109000419_14.10.2010,109000419,14,10,2010,10323,Gammaridae Gen. sp.,663,10323,
109000419_14.10.2010,109000419,14,10,2010,9981,Goeridae Gen. sp.,9,9981,
109000419_14.10.2010,109000419,14,10,2010,9971,Glossosomatidae Gen. sp.,6,9971,
109000419_14.10.2010,109000419,14,10,2010,9691,Neritidae Gen. sp.,13,9691,
109000419_14.10.2010,109000419,14,10,2010,9618,Hydrobiidae Gen. sp.,50,9618,
109000419_14.10.2010,109000419,14,10,2010,9617,Valvatidae Gen. sp.,6,9617,
109000419_14.10.2010,109000419,14,10,2010,9370,Planariidae Gen. sp.,1,9370,
109000419_14.10.2010,109000419,14,10,2010,9311,Sericostomatidae Gen. sp.,27,9311,
109000419_14.10.2010,109000419,14,10,2010,8872,Ancylus sp.,1,8872,
109000419_14.10.2010,109000419,14,10,2010,8748,Planorbidae Gen. sp.,4,8748,
109000419_14.10.2010,109000419,14,10,2010,8736,Oligochaeta Gen. sp.,68,8736,
109000419_14.10.2010,109000419,14,10,2010,8487,Tipulidae Gen. sp.,2,8487,
109000419_14.10.2010,109000419,14,10,2010,8478,Polycentropodidae Gen. sp.,16,8478,
109000419_14.10.2010,109000419,14,10,2010,8474,Hydropsychidae Gen. sp.,65,8474,
109000419_14.10.2010,109000419,14,10,2010,8460,Bithyniidae Gen. sp.,7,8460,
109000419_14.10.2010,109000419,14,10,2010,8437,Leuctridae Gen. sp.,3,8437,
109000419_14.10.2010,109000419,14,10,2010,8429,Sphaeriidae Gen. sp.,132,8429,
109000419_14.10.2010,109000419,14,10,2010,8428,Lymnaeidae Gen. sp.,5,8428,
109000419_14.10.2010,109000419,14,10,2010,8423,Ephemeridae Gen. sp.,31,8423,
109000419_14.10.2010,109000419,14,10,2010,8416,Caenidae Gen. sp.,120,8416,
109000419_14.10.2010,109000419,14,10,2010,7458,Glossiphoniidae Gen. sp.,3,7458,
109000419_14.10.2010,109000419,14,10,2010,7455,Hydroptilidae Gen. sp.,1,7455,
109000419_14.10.2010,109000419,14,10,2010,6842,Simuliidae Gen. sp.,11,6842,
109000419_14.10.2010,109000419,14,10,2010,5809,Limnephilidae Gen. sp.,2,5809,
109000419_14.10.2010,109000419,14,10,2010,5726,Leptoceridae Gen. sp.,61,5726,
109000419_14.10.2010,109000419,14,10,2010,5725,Lepidostomatidae Gen. sp.,179,5725,
109000419_14.10.2010,109000419,14,10,2010,5458,Heptageniidae Gen. sp.,4,5458,
109000419_14.10.2010,109000419,14,10,2010,5162,Erpobdellidae Gen. sp.,1,5162,
109000419_14.10.2010,109000419,14,10,2010,4642,Chironomidae Gen. sp.,24,4642,
109000419_14.10.2010,109000419,14,10,2010,4585,Ceratopogonidae Gen. sp.,2,4585,
109000419_14.10.2010,109000419,14,10,2010,4380,Baetidae Gen. sp.,5,4380,
109000419_14.10.2010,109000419,14,10,2010,18153,Hydraenidae Gen. sp.,12,,
109000419_14.10.2010,109000419,14,10,2010,17861,Gyrinidae Gen. sp.,6,,
109000419_14.10.2010,109000419,14,10,2010,17767,Elmidae Gen. sp.,234,,
109000419_13.10.2011,109000419,13,10,2011,10619,Calopterygidae Gen. sp.,1,10619,
109000419_13.10.2011,109000419,13,10,2011,10323,Gammaridae Gen. sp.,200,10323,
109000419_13.10.2011,109000419,13,10,2011,9971,Glossosomatidae Gen. sp.,25,9971,
109000419_13.10.2011,109000419,13,10,2011,9691,Neritidae Gen. sp.,8,9691,
109000419_13.10.2011,109000419,13,10,2011,9618,Hydrobiidae Gen. sp.,40,9618,
109000419_13.10.2011,109000419,13,10,2011,9617,Valvatidae Gen. sp.,1,9617,
109000419_13.10.2011,109000419,13,10,2011,9365,Dugesiidae Gen. sp.,7,9365,
109000419_13.10.2011,109000419,13,10,2011,9311,Sericostomatidae Gen. sp.,4,9311,
109000419_13.10.2011,109000419,13,10,2011,8748,Planorbidae Gen. sp.,3,8748,
109000419_13.10.2011,109000419,13,10,2011,8736,Oligochaeta Gen. sp.,60,8736,
109000419_13.10.2011,109000419,13,10,2011,8487,Tipulidae Gen. sp.,2,8487,
109000419_13.10.2011,109000419,13,10,2011,8478,Polycentropodidae Gen. sp.,11,8478,
109000419_13.10.2011,109000419,13,10,2011,8474,Hydropsychidae Gen. sp.,12,8474,
109000419_13.10.2011,109000419,13,10,2011,8460,Bithyniidae Gen. sp.,2,8460,
109000419_13.10.2011,109000419,13,10,2011,8437,Leuctridae Gen. sp.,2,8437,
109000419_13.10.2011,109000419,13,10,2011,8429,Sphaeriidae Gen. sp.,150,8429,
109000419_13.10.2011,109000419,13,10,2011,8428,Lymnaeidae Gen. sp.,4,8428,
109000419_13.10.2011,109000419,13,10,2011,8423,Ephemeridae Gen. sp.,4,8423,
109000419_13.10.2011,109000419,13,10,2011,8416,Caenidae Gen. sp.,35,8416,
109000419_13.10.2011,109000419,13,10,2011,7458,Glossiphoniidae Gen. sp.,2,7458,
109000419_13.10.2011,109000419,13,10,2011,7201,Leptophlebiidae Gen. sp.,2,7201,
109000419_13.10.2011,109000419,13,10,2011,6842,Simuliidae Gen. sp.,25,6842,
109000419_13.10.2011,109000419,13,10,2011,6788,Rhyacophilidae Gen. sp.,1,6788,
109000419_13.10.2011,109000419,13,10,2011,5809,Limnephilidae Gen. sp.,10,5809,
109000419_13.10.2011,109000419,13,10,2011,5726,Leptoceridae Gen. sp.,30,5726,
109000419_13.10.2011,109000419,13,10,2011,5725,Lepidostomatidae Gen. sp.,50,5725,
109000419_13.10.2011,109000419,13,10,2011,5458,Heptageniidae Gen. sp.,5,5458,
109000419_13.10.2011,109000419,13,10,2011,4642,Chironomidae Gen. sp.,80,4642,
109000419_13.10.2011,109000419,13,10,2011,4380,Baetidae Gen. sp.,5,4380,
109000419_13.10.2011,109000419,13,10,2011,18153,Hydraenidae Gen. sp.,2,,
109000419_13.10.2011,109000419,13,10,2011,17861,Gyrinidae Gen. sp.,7,,
109000419_13.10.2011,109000419,13,10,2011,17767,Elmidae Gen. sp.,150,,
109000419_13.10.2011,109000419,13,10,2011,17756,Dytiscidae Gen. sp.,2,,
109000419_16.10.2013,109000419,16,10,2013,10619,Calopterygidae Gen. sp.,15,10619,
109000419_16.10.2013,109000419,16,10,2013,10323,Gammaridae Gen. sp.,375,10323,
109000419_16.10.2013,109000419,16,10,2013,9981,Goeridae Gen. sp.,2,9981,
109000419_16.10.2013,109000419,16,10,2013,9971,Glossosomatidae Gen. sp.,130,9971,
109000419_16.10.2013,109000419,16,10,2013,9691,Neritidae Gen. sp.,2,9691,
109000419_16.10.2013,109000419,16,10,2013,9618,Hydrobiidae Gen. sp.,25,9618,
109000419_16.10.2013,109000419,16,10,2013,9370,Planariidae Gen. sp.,1,9370,
109000419_16.10.2013,109000419,16,10,2013,9311,Sericostomatidae Gen. sp.,100,9311,
109000419_16.10.2013,109000419,16,10,2013,8748,Planorbidae Gen. sp.,1,8748,
109000419_16.10.2013,109000419,16,10,2013,8736,Oligochaeta Gen. sp.,5,8736,
109000419_16.10.2013,109000419,16,10,2013,8478,Polycentropodidae Gen. sp.,15,8478,
109000419_16.10.2013,109000419,16,10,2013,8474,Hydropsychidae Gen. sp.,220,8474,
109000419_16.10.2013,109000419,16,10,2013,8437,Leuctridae Gen. sp.,7,8437,
109000419_16.10.2013,109000419,16,10,2013,8429,Sphaeriidae Gen. sp.,25,8429,
109000419_16.10.2013,109000419,16,10,2013,8423,Ephemeridae Gen. sp.,1,8423,
109000419_16.10.2013,109000419,16,10,2013,8416,Caenidae Gen. sp.,5,8416,
109000419_16.10.2013,109000419,16,10,2013,7201,Leptophlebiidae Gen. sp.,3,7201,
109000419_16.10.2013,109000419,16,10,2013,6842,Simuliidae Gen. sp.,8,6842,
109000419_16.10.2013,109000419,16,10,2013,6788,Rhyacophilidae Gen. sp.,3,6788,
109000419_16.10.2013,109000419,16,10,2013,6663,Psychomyiidae Gen. sp.,1,6663,
109000419_16.10.2013,109000419,16,10,2013,5809,Limnephilidae Gen. sp.,4,5809,
109000419_16.10.2013,109000419,16,10,2013,5726,Leptoceridae Gen. sp.,80,5726,
109000419_16.10.2013,109000419,16,10,2013,5458,Heptageniidae Gen. sp.,5,5458,
109000419_16.10.2013,109000419,16,10,2013,4642,Chironomidae Gen. sp.,5,4642,
109000419_16.10.2013,109000419,16,10,2013,4380,Baetidae Gen. sp.,8,4380,
109000419_16.10.2013,109000419,16,10,2013,17861,Gyrinidae Gen. sp.,15,,
109000419_16.10.2013,109000419,16,10,2013,17767,Elmidae Gen. sp.,175,,
109000419_20.10.2014,109000419,20,10,2014,21659,Polycentropus flavomaculatus ssp.,18,21659,
109000419_20.10.2014,109000419,20,10,2014,16959,Radix balthica,16,16959,
109000419_20.10.2014,109000419,20,10,2014,9769,Simulium aureum-Gr.,13,9769,
109000419_20.10.2014,109000419,20,10,2014,9050,Ithytrichia sp.,5,9050,
109000419_20.10.2014,109000419,20,10,2014,8736,Oligochaeta Gen. sp.,42,8736,
109000419_20.10.2014,109000419,20,10,2014,8474,Hydropsychidae Gen. sp.,375,8474,
109000419_20.10.2014,109000419,20,10,2014,8429,Sphaeriidae Gen. sp.,80,8429,
109000419_20.10.2014,109000419,20,10,2014,8416,Caenidae Gen. sp.,29,8416,
109000419_20.10.2014,109000419,20,10,2014,8251,Potamopyrgus antipodarum,136,8251,
109000419_20.10.2014,109000419,20,10,2014,7832,Simulium angustitarse,2,7832,
109000419_20.10.2014,109000419,20,10,2014,6882,Sphaerium corneum,43,6882,
109000419_20.10.2014,109000419,20,10,2014,6834,Silo pallipes,1,6834,
109000419_20.10.2014,109000419,20,10,2014,6817,Sericostoma personatum,72,6817,
109000419_20.10.2014,109000419,20,10,2014,6780,Rhyacophila sp.,1,6780,
109000419_20.10.2014,109000419,20,10,2014,6426,Pisidium subtruncatum,6,6426,
109000419_20.10.2014,109000419,20,10,2014,6423,Pisidium personatum,45,6423,
109000419_20.10.2014,109000419,20,10,2014,6421,Pisidium nitidum,13,6421,
109000419_20.10.2014,109000419,20,10,2014,6418,Pisidium henslowanum,1,6418,
109000419_20.10.2014,109000419,20,10,2014,6309,Paraleptophlebia submarginata,7,6309,
109000419_20.10.2014,109000419,20,10,2014,6175,Oecetis testacea,31,6175,
109000419_20.10.2014,109000419,20,10,2014,6062,Mystacides azurea,8,6062,
109000419_20.10.2014,109000419,20,10,2014,5871,Limnophora riparia,1,5871,
109000419_20.10.2014,109000419,20,10,2014,5809,Limnephilidae Gen. sp.,5,5809,
109000419_20.10.2014,109000419,20,10,2014,5723,Lepidostoma hirtum,1,5723,
109000419_20.10.2014,109000419,20,10,2014,5713,Lepidostoma basale,225,5713,
109000419_20.10.2014,109000419,20,10,2014,5604,Hydropsyche siltalai,116,5604,
109000419_20.10.2014,109000419,20,10,2014,5601,Hydropsyche pellucidula,8,5601,
109000419_20.10.2014,109000419,20,10,2014,5457,Heptagenia sulphurea,69,5457,
109000419_20.10.2014,109000419,20,10,2014,5354,Gyraulus albus,1,5354,
109000419_20.10.2014,109000419,20,10,2014,5329,Goera pilosa,2,5329,
109000419_20.10.2014,109000419,20,10,2014,5291,Gammarus pulex,600,5291,
109000419_20.10.2014,109000419,20,10,2014,5284,Galba truncatula,2,5284,
109000419_20.10.2014,109000419,20,10,2014,5124,Ephemera danica,51,5124,
109000419_20.10.2014,109000419,20,10,2014,5020,Dugesia polychroa,3,5020,
109000419_20.10.2014,109000419,20,10,2014,4955,Dicranota sp.,5,4955,
109000419_20.10.2014,109000419,20,10,2014,4642,Chironomidae Gen. sp.,98,4642,
109000419_20.10.2014,109000419,20,10,2014,4585,Ceratopogonidae Gen. sp.,6,4585,
109000419_20.10.2014,109000419,20,10,2014,4530,Calopteryx splendens,15,4530,
109000419_20.10.2014,109000419,20,10,2014,4526,Caenis rivulorum,17,4526,
109000419_20.10.2014,109000419,20,10,2014,4521,Caenis luctuosa,12,4521,
109000419_20.10.2014,109000419,20,10,2014,4416,Baetis scambus,3,4416,
109000419_20.10.2014,109000419,20,10,2014,4415,Baetis rhodani,18,4415,
109000419_20.10.2014,109000419,20,10,2014,4371,Athripsodes sp.,3,4371,
109000419_20.10.2014,109000419,20,10,2014,4331,Antocha vitripennis,2,4331,
109000419_20.10.2014,109000419,20,10,2014,4254,Agapetus sp.,60,4254,
109000419_20.10.2014,109000419,20,10,2014,18695,Riolus sp.,8,,
109000419_20.10.2014,109000419,20,10,2014,18626,Oulimnius sp.,2,,
109000419_20.10.2014,109000419,20,10,2014,18613,Orectochilus villosus,59,,
109000419_20.10.2014,109000419,20,10,2014,18421,Limnius volckmari,150,,
109000419_20.10.2014,109000419,20,10,2014,18114,Hydraena riparia,11,,
109000419_20.10.2014,109000419,20,10,2014,17768,Elmis aenea,195,,
109000419_20.10.2014,109000419,20,10,2014,7025,Theodoxus fluviatilis ssp.,35,,
109000419_23.10.2015,109000419,23,10,2015,21659,Polycentropus flavomaculatus ssp.,17,21659,
109000419_23.10.2015,109000419,23,10,2015,21323,Leuctra fusca ssp.,1,21323,
109000419_23.10.2015,109000419,23,10,2015,19443,Valvata piscinalis ssp.,1,19443,
109000419_23.10.2015,109000419,23,10,2015,19398,Rhyacophila dorsalis ssp.,1,19398,
109000419_23.10.2015,109000419,23,10,2015,19391,Pisidium casertanum ssp.,1,19391,
109000419_23.10.2015,109000419,23,10,2015,16959,Radix balthica,9,16959,
109000419_23.10.2015,109000419,23,10,2015,9762,Simulium (Wilhelmia) sp.,2,9762,
109000419_23.10.2015,109000419,23,10,2015,9688,Simulium ornatum-Gr.,39,9688,
109000419_23.10.2015,109000419,23,10,2015,9050,Ithytrichia sp.,2,9050,
109000419_23.10.2015,109000419,23,10,2015,8736,Oligochaeta Gen. sp.,47,8736,
109000419_23.10.2015,109000419,23,10,2015,8691,Asellus aquaticus,1,8691,
109000419_23.10.2015,109000419,23,10,2015,8474,Hydropsychidae Gen. sp.,206,8474,
109000419_23.10.2015,109000419,23,10,2015,8429,Sphaeriidae Gen. sp.,90,8429,
109000419_23.10.2015,109000419,23,10,2015,8416,Caenidae Gen. sp.,204,8416,
109000419_23.10.2015,109000419,23,10,2015,8251,Potamopyrgus antipodarum,460,8251,
109000419_23.10.2015,109000419,23,10,2015,7832,Simulium angustitarse,11,7832,
109000419_23.10.2015,109000419,23,10,2015,6882,Sphaerium corneum,111,6882,
109000419_23.10.2015,109000419,23,10,2015,6834,Silo pallipes,9,6834,
109000419_23.10.2015,109000419,23,10,2015,6817,Sericostoma personatum,15,6817,
109000419_23.10.2015,109000419,23,10,2015,6463,Polycelis felina,1,6463,
109000419_23.10.2015,109000419,23,10,2015,6435,Planorbis carinatus,1,6435,
109000419_23.10.2015,109000419,23,10,2015,6426,Pisidium subtruncatum,18,6426,
109000419_23.10.2015,109000419,23,10,2015,6423,Pisidium personatum,39,6423,
109000419_23.10.2015,109000419,23,10,2015,6421,Pisidium nitidum,24,6421,
109000419_23.10.2015,109000419,23,10,2015,6309,Paraleptophlebia submarginata,4,6309,
109000419_23.10.2015,109000419,23,10,2015,6175,Oecetis testacea,9,6175,
109000419_23.10.2015,109000419,23,10,2015,6062,Mystacides azurea,27,6062,
109000419_23.10.2015,109000419,23,10,2015,5916,Lymnaea stagnalis,1,5916,
109000419_23.10.2015,109000419,23,10,2015,5809,Limnephilidae Gen. sp.,9,5809,
109000419_23.10.2015,109000419,23,10,2015,5713,Lepidostoma basale,8,5713,
109000419_23.10.2015,109000419,23,10,2015,5604,Hydropsyche siltalai,56,5604,
109000419_23.10.2015,109000419,23,10,2015,5601,Hydropsyche pellucidula,21,5601,
109000419_23.10.2015,109000419,23,10,2015,5457,Heptagenia sulphurea,24,5457,
109000419_23.10.2015,109000419,23,10,2015,5442,Hemerodromia sp.,1,5442,
109000419_23.10.2015,109000419,23,10,2015,5304,Glossiphonia complanata,4,5304,
109000419_23.10.2015,109000419,23,10,2015,5291,Gammarus pulex,1522,5291,
109000419_23.10.2015,109000419,23,10,2015,5284,Galba truncatula,1,5284,
109000419_23.10.2015,109000419,23,10,2015,5124,Ephemera danica,61,5124,
109000419_23.10.2015,109000419,23,10,2015,4955,Dicranota sp.,6,4955,
109000419_23.10.2015,109000419,23,10,2015,4642,Chironomidae Gen. sp.,63,4642,
109000419_23.10.2015,109000419,23,10,2015,4585,Ceratopogonidae Gen. sp.,9,4585,
109000419_23.10.2015,109000419,23,10,2015,4526,Caenis rivulorum,16,4526,
109000419_23.10.2015,109000419,23,10,2015,4521,Caenis luctuosa,52,4521,
109000419_23.10.2015,109000419,23,10,2015,4433,Bathyomphalus contortus,1,4433,
109000419_23.10.2015,109000419,23,10,2015,4416,Baetis scambus,2,4416,
109000419_23.10.2015,109000419,23,10,2015,4415,Baetis rhodani,9,4415,
109000419_23.10.2015,109000419,23,10,2015,4371,Athripsodes sp.,2,4371,
109000419_23.10.2015,109000419,23,10,2015,4251,Agapetus fuscipes,8,4251,
109000419_23.10.2015,109000419,23,10,2015,18695,Riolus sp.,3,,
