sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com
103000031_09.08.2011,103000031,9,8,2011,7455,Hydroptilidae Gen. sp.,2,7455
103000031_09.08.2011,103000031,9,8,2011,8416,Caenidae Gen. sp.,42,8416
103000031_09.08.2011,103000031,9,8,2011,8429,Sphaeriidae Gen. sp.,2,8429
103000031_09.08.2011,103000031,9,8,2011,8455,Nepidae Gen. sp.,2,8455
103000031_09.08.2011,103000031,9,8,2011,8474,Hydropsychidae Gen. sp.,925,8474
103000031_09.08.2011,103000031,9,8,2011,8491,Corixidae Gen. sp.,81,8491
103000031_09.08.2011,103000031,9,8,2011,8492,Hydrometridae Gen. sp.,1,8492
103000031_09.08.2011,103000031,9,8,2011,8654,Gerridae Gen. sp.,42,8654
103000031_09.08.2011,103000031,9,8,2011,8662,Physidae Gen. sp.,243,8662
103000031_09.08.2011,103000031,9,8,2011,8736,Oligochaeta Gen. sp.,45,8736
103000031_09.08.2011,103000031,9,8,2011,8846,Spongillidae Gen. sp.,1,8846
103000031_09.08.2011,103000031,9,8,2011,9275,Atyidae Gen. sp.,2,9275
103000031_09.08.2011,103000031,9,8,2011,9295,Sisyridae Gen. sp.,2,9295
103000031_09.08.2011,103000031,9,8,2011,9365,Dugesiidae Gen. sp.,1,9365
103000031_09.08.2011,103000031,9,8,2011,9618,Hydrobiidae Gen. sp.,3527,9618
103000031_09.08.2011,103000031,9,8,2011,9691,Neritidae Gen. sp.,342,9691
103000031_09.08.2011,103000031,9,8,2011,9737,Anthomyiidae Gen. sp.,1,9737
103000031_10.08.2009,103000031,10,8,2009,10323,Gammaridae Gen. sp.,14208,10323
103000031_10.08.2009,103000031,10,8,2009,11178,Corbicula sp.,1,11178
103000031_10.08.2009,103000031,10,8,2009,13667,Ancylidae Gen. sp.,5,
103000031_10.08.2009,103000031,10,8,2009,17734,Dryopidae Gen. sp.,1,
103000031_10.08.2009,103000031,10,8,2009,17861,Gyrinidae Gen. sp.,1,
103000031_10.08.2009,103000031,10,8,2009,4380,Baetidae Gen. sp.,41,4380
103000031_10.08.2009,103000031,10,8,2009,4585,Ceratopogonidae Gen. sp.,1,4585
103000031_10.08.2009,103000031,10,8,2009,4642,Chironomidae Gen. sp.,2245,4642
103000031_10.08.2009,103000031,10,8,2009,7455,Hydroptilidae Gen. sp.,165,7455
103000031_10.08.2009,103000031,10,8,2009,7726,Culicidae Gen. sp.,1,7726
103000031_10.08.2009,103000031,10,8,2009,8416,Caenidae Gen. sp.,81,8416
103000031_10.08.2009,103000031,10,8,2009,8428,Lymnaeidae Gen. sp.,2,8428
103000031_10.08.2009,103000031,10,8,2009,8474,Hydropsychidae Gen. sp.,5,8474
103000031_10.08.2009,103000031,10,8,2009,8485,Tabanidae Gen. sp.,40,8485
103000031_10.08.2009,103000031,10,8,2009,8487,Tipulidae Gen. sp.,3,8487
103000031_10.08.2009,103000031,10,8,2009,8491,Corixidae Gen. sp.,1,8491
103000031_10.08.2009,103000031,10,8,2009,8654,Gerridae Gen. sp.,3,8654
103000031_10.08.2009,103000031,10,8,2009,8662,Physidae Gen. sp.,243,8662
103000031_10.08.2009,103000031,10,8,2009,8736,Oligochaeta Gen. sp.,283,8736
103000031_10.08.2009,103000031,10,8,2009,8753,Psychodidae Gen. sp.,720,8753
103000031_10.08.2009,103000031,10,8,2009,8761,Stratiomyiidae Gen. sp.,1,
103000031_10.08.2009,103000031,10,8,2009,9365,Dugesiidae Gen. sp.,42,9365
103000031_10.08.2009,103000031,10,8,2009,9618,Hydrobiidae Gen. sp.,14004,9618
103000031_10.08.2009,103000031,10,8,2009,9691,Neritidae Gen. sp.,1343,9691
103000031_10.08.2009,103000031,10,8,2009,9737,Anthomyiidae Gen. sp.,1,9737
103000031_14.08.2012,103000031,14,8,2012,10323,Gammaridae Gen. sp.,6804,10323
103000031_14.08.2012,103000031,14,8,2012,10708,Procambarus sp.,21,10708
103000031_14.08.2012,103000031,14,8,2012,13667,Ancylidae Gen. sp.,445,
103000031_14.08.2012,103000031,14,8,2012,4380,Baetidae Gen. sp.,10,4380
103000031_14.08.2012,103000031,14,8,2012,4642,Chironomidae Gen. sp.,15,4642
103000031_14.08.2012,103000031,14,8,2012,5162,Erpobdellidae Gen. sp.,43,5162
103000031_14.08.2012,103000031,14,8,2012,8416,Caenidae Gen. sp.,322,8416
103000031_14.08.2012,103000031,14,8,2012,8429,Sphaeriidae Gen. sp.,85,8429
103000031_14.08.2012,103000031,14,8,2012,8455,Nepidae Gen. sp.,1,8455
103000031_14.08.2012,103000031,14,8,2012,8474,Hydropsychidae Gen. sp.,204,8474
103000031_14.08.2012,103000031,14,8,2012,8491,Corixidae Gen. sp.,81,8491
103000031_14.08.2012,103000031,14,8,2012,8654,Gerridae Gen. sp.,9,8654
103000031_14.08.2012,103000031,14,8,2012,8662,Physidae Gen. sp.,174,8662
103000031_14.08.2012,103000031,14,8,2012,8736,Oligochaeta Gen. sp.,201,8736
103000031_14.08.2012,103000031,14,8,2012,9275,Atyidae Gen. sp.,7,9275
103000031_14.08.2012,103000031,14,8,2012,9618,Hydrobiidae Gen. sp.,17404,9618
103000031_14.08.2012,103000031,14,8,2012,9691,Neritidae Gen. sp.,3929,9691
103000031_17.09.2015,103000031,17,9,2015,10323,Gammaridae Gen. sp.,25126,10323
103000031_17.09.2015,103000031,17,9,2015,10708,Procambarus sp.,25,10708
103000031_17.09.2015,103000031,17,9,2015,11178,Corbicula sp.,4,11178
103000031_17.09.2015,103000031,17,9,2015,13667,Ancylidae Gen. sp.,204,
103000031_17.09.2015,103000031,17,9,2015,4380,Baetidae Gen. sp.,563,4380
103000031_17.09.2015,103000031,17,9,2015,4642,Chironomidae Gen. sp.,120,4642
103000031_17.09.2015,103000031,17,9,2015,5162,Erpobdellidae Gen. sp.,83,5162
103000031_17.09.2015,103000031,17,9,2015,7455,Hydroptilidae Gen. sp.,241,7455
103000031_17.09.2015,103000031,17,9,2015,8416,Caenidae Gen. sp.,20,8416
103000031_17.09.2015,103000031,17,9,2015,8429,Sphaeriidae Gen. sp.,5,8429
103000031_17.09.2015,103000031,17,9,2015,8474,Hydropsychidae Gen. sp.,402,8474
103000031_17.09.2015,103000031,17,9,2015,8654,Gerridae Gen. sp.,7,8654
103000031_17.09.2015,103000031,17,9,2015,8662,Physidae Gen. sp.,6,8662
103000031_17.09.2015,103000031,17,9,2015,8736,Oligochaeta Gen. sp.,640,8736
103000031_17.09.2015,103000031,17,9,2015,9275,Atyidae Gen. sp.,8,9275
103000031_17.09.2015,103000031,17,9,2015,9618,Hydrobiidae Gen. sp.,11527,9618
103000031_17.09.2015,103000031,17,9,2015,9691,Neritidae Gen. sp.,2487,9691
103000031_17.09.2015,103000031,17,9,2015,9737,Anthomyiidae Gen. sp.,1,9737
103000031_18.09.2013,103000031,18,9,2013,10323,Gammaridae Gen. sp.,21922,10323
103000031_18.09.2013,103000031,18,9,2013,10708,Procambarus sp.,4,10708
103000031_18.09.2013,103000031,18,9,2013,11178,Corbicula sp.,1,11178
103000031_18.09.2013,103000031,18,9,2013,13667,Ancylidae Gen. sp.,325,
103000031_18.09.2013,103000031,18,9,2013,4380,Baetidae Gen. sp.,161,4380
103000031_18.09.2013,103000031,18,9,2013,4642,Chironomidae Gen. sp.,2,4642
103000031_18.09.2013,103000031,18,9,2013,5162,Erpobdellidae Gen. sp.,23,5162
103000031_18.09.2013,103000031,18,9,2013,7455,Hydroptilidae Gen. sp.,1,7455
103000031_18.09.2013,103000031,18,9,2013,8416,Caenidae Gen. sp.,240,8416
103000031_18.09.2013,103000031,18,9,2013,8429,Sphaeriidae Gen. sp.,45,8429
103000031_18.09.2013,103000031,18,9,2013,8455,Nepidae Gen. sp.,1,8455
103000031_18.09.2013,103000031,18,9,2013,8474,Hydropsychidae Gen. sp.,164,8474
103000031_18.09.2013,103000031,18,9,2013,8654,Gerridae Gen. sp.,7,8654
103000031_18.09.2013,103000031,18,9,2013,8662,Physidae Gen. sp.,2,8662
103000031_18.09.2013,103000031,18,9,2013,8736,Oligochaeta Gen. sp.,480,8736
103000031_18.09.2013,103000031,18,9,2013,9275,Atyidae Gen. sp.,2,9275
103000031_18.09.2013,103000031,18,9,2013,9618,Hydrobiidae Gen. sp.,24409,9618
103000031_18.09.2013,103000031,18,9,2013,9691,Neritidae Gen. sp.,3768,9691
103000031_19.07.2007,103000031,19,7,2007,10323,Gammaridae Gen. sp.,9330,10323
103000031_19.07.2007,103000031,19,7,2007,13667,Ancylidae Gen. sp.,3,
103000031_19.07.2007,103000031,19,7,2007,17767,Elmidae Gen. sp.,5,
103000031_19.07.2007,103000031,19,7,2007,17861,Gyrinidae Gen. sp.,1,
103000031_19.07.2007,103000031,19,7,2007,4380,Baetidae Gen. sp.,1504,4380
103000031_19.07.2007,103000031,19,7,2007,4642,Chironomidae Gen. sp.,1001,4642
103000031_19.07.2007,103000031,19,7,2007,6842,Simuliidae Gen. sp.,224,6842
103000031_19.07.2007,103000031,19,7,2007,8416,Caenidae Gen. sp.,104,8416
103000031_19.07.2007,103000031,19,7,2007,8474,Hydropsychidae Gen. sp.,2000,8474
103000031_19.07.2007,103000031,19,7,2007,8485,Tabanidae Gen. sp.,1,8485
103000031_19.07.2007,103000031,19,7,2007,8491,Corixidae Gen. sp.,22,8491
103000031_19.07.2007,103000031,19,7,2007,8654,Gerridae Gen. sp.,4,8654
103000031_19.07.2007,103000031,19,7,2007,8736,Oligochaeta Gen. sp.,64,8736
103000031_19.07.2007,103000031,19,7,2007,9370,Planariidae Gen. sp.,41,9370
103000031_19.07.2007,103000031,19,7,2007,9618,Hydrobiidae Gen. sp.,801,9618
103000031_19.07.2007,103000031,19,7,2007,9691,Neritidae Gen. sp.,207,9691
103000031_19.07.2007,103000031,19,7,2007,9737,Anthomyiidae Gen. sp.,2,9737
103000031_26.08.2014,103000031,26,8,2014,10323,Gammaridae Gen. sp.,19684,10323
103000031_26.08.2014,103000031,26,8,2014,10708,Procambarus sp.,42,10708
103000031_26.08.2014,103000031,26,8,2014,11178,Corbicula sp.,2,11178
103000031_26.08.2014,103000031,26,8,2014,17861,Gyrinidae Gen. sp.,1,
103000031_26.08.2014,103000031,26,8,2014,4380,Baetidae Gen. sp.,405,4380
103000031_26.08.2014,103000031,26,8,2014,4642,Chironomidae Gen. sp.,165,4642
103000031_26.08.2014,103000031,26,8,2014,5162,Erpobdellidae Gen. sp.,22,5162
103000031_26.08.2014,103000031,26,8,2014,5458,Heptageniidae Gen. sp.,1,5458
103000031_26.08.2014,103000031,26,8,2014,7458,Glossiphoniidae Gen. sp.,2,7458
103000031_26.08.2014,103000031,26,8,2014,8416,Caenidae Gen. sp.,5,8416
103000031_26.08.2014,103000031,26,8,2014,8429,Sphaeriidae Gen. sp.,240,8429
103000031_26.08.2014,103000031,26,8,2014,8474,Hydropsychidae Gen. sp.,484,8474
103000031_26.08.2014,103000031,26,8,2014,8654,Gerridae Gen. sp.,5,8654
103000031_26.08.2014,103000031,26,8,2014,8666,Notonectidae Gen. sp.,1,8666
103000031_26.08.2014,103000031,26,8,2014,8736,Oligochaeta Gen. sp.,480,8736
103000031_26.08.2014,103000031,26,8,2014,8846,Spongillidae Gen. sp.,1,8846
103000031_26.08.2014,103000031,26,8,2014,9275,Atyidae Gen. sp.,6,9275
103000031_26.08.2014,103000031,26,8,2014,9295,Sisyridae Gen. sp.,2,9295
103000031_26.08.2014,103000031,26,8,2014,9618,Hydrobiidae Gen. sp.,25128,9618
103000031_26.08.2014,103000031,26,8,2014,9691,Neritidae Gen. sp.,3044,9691
103000046_03.08.2009,103000046,3,8,2009,10323,Gammaridae Gen. sp.,264,10323
103000046_03.08.2009,103000046,3,8,2009,11178,Corbicula sp.,22,11178
103000046_03.08.2009,103000046,3,8,2009,17734,Dryopidae Gen. sp.,3,
103000046_03.08.2009,103000046,3,8,2009,17861,Gyrinidae Gen. sp.,1,
103000046_03.08.2009,103000046,3,8,2009,18186,Hydrophilidae Gen. sp.,3,
103000046_03.08.2009,103000046,3,8,2009,4380,Baetidae Gen. sp.,987,4380
103000046_03.08.2009,103000046,3,8,2009,4585,Ceratopogonidae Gen. sp.,2,4585
103000046_03.08.2009,103000046,3,8,2009,4642,Chironomidae Gen. sp.,79,4642
103000046_03.08.2009,103000046,3,8,2009,4723,Coenagrionidae Gen. sp.,15,4723
103000046_03.08.2009,103000046,3,8,2009,5458,Heptageniidae Gen. sp.,43,5458
103000046_03.08.2009,103000046,3,8,2009,7201,Leptophlebiidae Gen. sp.,4,7201
103000046_03.08.2009,103000046,3,8,2009,7455,Hydroptilidae Gen. sp.,18,7455
103000046_03.08.2009,103000046,3,8,2009,8416,Caenidae Gen. sp.,15,8416
103000046_03.08.2009,103000046,3,8,2009,8428,Lymnaeidae Gen. sp.,9,8428
103000046_03.08.2009,103000046,3,8,2009,8447,Thiaridae Gen. sp.,3,8447
103000046_03.08.2009,103000046,3,8,2009,8474,Hydropsychidae Gen. sp.,82,8474
103000046_03.08.2009,103000046,3,8,2009,8649,Naucoridae Gen. sp.,1,8649
103000046_03.08.2009,103000046,3,8,2009,8662,Physidae Gen. sp.,87,8662
103000046_03.08.2009,103000046,3,8,2009,8736,Oligochaeta Gen. sp.,1,8736
103000046_03.08.2009,103000046,3,8,2009,9275,Atyidae Gen. sp.,12,9275
103000046_03.08.2009,103000046,3,8,2009,9365,Dugesiidae Gen. sp.,76,9365
103000046_03.08.2009,103000046,3,8,2009,9618,Hydrobiidae Gen. sp.,1,9618
103000046_03.08.2009,103000046,3,8,2009,9691,Neritidae Gen. sp.,51,9691
103000046_07.08.2012,103000046,7,8,2012,10323,Gammaridae Gen. sp.,105,10323
103000046_07.08.2012,103000046,7,8,2012,11178,Corbicula sp.,735,11178
103000046_07.08.2012,103000046,7,8,2012,16842,Succineidae Gen. sp.,1,16842
103000046_07.08.2012,103000046,7,8,2012,17734,Dryopidae Gen. sp.,1,
103000046_07.08.2012,103000046,7,8,2012,4380,Baetidae Gen. sp.,4621,4380
103000046_07.08.2012,103000046,7,8,2012,4642,Chironomidae Gen. sp.,120,4642
103000046_07.08.2012,103000046,7,8,2012,4723,Coenagrionidae Gen. sp.,40,4723
103000046_07.08.2012,103000046,7,8,2012,5726,Leptoceridae Gen. sp.,1,5726
103000046_07.08.2012,103000046,7,8,2012,6842,Simuliidae Gen. sp.,1,6842
103000046_07.08.2012,103000046,7,8,2012,7455,Hydroptilidae Gen. sp.,120,7455
103000046_07.08.2012,103000046,7,8,2012,8411,Libellulidae Gen. sp.,41,8411
103000046_07.08.2012,103000046,7,8,2012,8416,Caenidae Gen. sp.,100,8416
103000046_07.08.2012,103000046,7,8,2012,8428,Lymnaeidae Gen. sp.,14,8428
103000046_07.08.2012,103000046,7,8,2012,8447,Thiaridae Gen. sp.,192,8447
103000046_07.08.2012,103000046,7,8,2012,8474,Hydropsychidae Gen. sp.,5,8474
103000046_07.08.2012,103000046,7,8,2012,8649,Naucoridae Gen. sp.,7,8649
103000046_07.08.2012,103000046,7,8,2012,8654,Gerridae Gen. sp.,3,8654
103000046_07.08.2012,103000046,7,8,2012,8662,Physidae Gen. sp.,360,8662
103000046_07.08.2012,103000046,7,8,2012,8736,Oligochaeta Gen. sp.,120,8736
103000046_07.08.2012,103000046,7,8,2012,8748,Planorbidae Gen. sp.,1,8748
103000046_07.08.2012,103000046,7,8,2012,9275,Atyidae Gen. sp.,89,9275
103000046_07.08.2012,103000046,7,8,2012,9365,Dugesiidae Gen. sp.,242,9365
103000046_07.08.2012,103000046,7,8,2012,9691,Neritidae Gen. sp.,242,9691
103000046_08.09.2010,103000046,8,9,2010,10323,Gammaridae Gen. sp.,361,10323
103000046_08.09.2010,103000046,8,9,2010,11178,Corbicula sp.,271,11178
103000046_08.09.2010,103000046,8,9,2010,17734,Dryopidae Gen. sp.,1,
103000046_08.09.2010,103000046,8,9,2010,17756,Dytiscidae Gen. sp.,1,
103000046_08.09.2010,103000046,8,9,2010,17861,Gyrinidae Gen. sp.,6,
103000046_08.09.2010,103000046,8,9,2010,4380,Baetidae Gen. sp.,2963,4380
103000046_08.09.2010,103000046,8,9,2010,4585,Ceratopogonidae Gen. sp.,70,4585
103000046_08.09.2010,103000046,8,9,2010,4642,Chironomidae Gen. sp.,260,4642
103000046_08.09.2010,103000046,8,9,2010,4723,Coenagrionidae Gen. sp.,7,4723
103000046_08.09.2010,103000046,8,9,2010,5162,Erpobdellidae Gen. sp.,1,5162
103000046_08.09.2010,103000046,8,9,2010,5458,Heptageniidae Gen. sp.,5,5458
103000046_08.09.2010,103000046,8,9,2010,7201,Leptophlebiidae Gen. sp.,41,7201
103000046_08.09.2010,103000046,8,9,2010,7455,Hydroptilidae Gen. sp.,61,7455
103000046_08.09.2010,103000046,8,9,2010,8411,Libellulidae Gen. sp.,5,8411
103000046_08.09.2010,103000046,8,9,2010,8416,Caenidae Gen. sp.,140,8416
103000046_08.09.2010,103000046,8,9,2010,8428,Lymnaeidae Gen. sp.,3,8428
103000046_08.09.2010,103000046,8,9,2010,8447,Thiaridae Gen. sp.,11,8447
103000046_08.09.2010,103000046,8,9,2010,8474,Hydropsychidae Gen. sp.,142,8474
103000046_08.09.2010,103000046,8,9,2010,8491,Corixidae Gen. sp.,2,8491
103000046_08.09.2010,103000046,8,9,2010,8654,Gerridae Gen. sp.,1,8654
103000046_08.09.2010,103000046,8,9,2010,8662,Physidae Gen. sp.,163,8662
103000046_08.09.2010,103000046,8,9,2010,8736,Oligochaeta Gen. sp.,8,8736
103000046_08.09.2010,103000046,8,9,2010,8813,Nematoda Gen. sp.,1,
103000046_08.09.2010,103000046,8,9,2010,9275,Atyidae Gen. sp.,951,9275
103000046_08.09.2010,103000046,8,9,2010,9365,Dugesiidae Gen. sp.,206,9365
