sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com,
103000718_27.08.2018,103000718,27,8,2018,5131,Ephemerella ignita,24,5131,
103000718_15.08.2019,103000718,15,8,2019,5131,Ephemerella ignita,30,5131,
103000719_06.08.2012,103000719,6,8,2012,5131,Ephemerella ignita,2,5131,
103000719_22.09.2013,103000719,22,9,2013,5131,Ephemerella ignita,3,5131,
103000719_06.08.2015,103000719,6,8,2015,5131,Ephemerella ignita,15,5131,
103000719_29.07.2016,103000719,29,7,2016,5131,Ephemerella ignita,82,5131,
103000719_14.08.2017,103000719,14,8,2017,5131,Ephemerella ignita,48,5131,
103000719_30.08.2018,103000719,30,8,2018,5131,Ephemerella ignita,7,5131,
103000719_13.08.2019,103000719,13,8,2019,5131,Ephemerella ignita,6,5131,
103000720_06.08.2012,103000720,6,8,2012,5131,Ephemerella ignita,7,5131,
103000720_22.09.2013,103000720,22,9,2013,5131,Ephemerella ignita,4,5131,
103000720_21.08.2014,103000720,21,8,2014,5131,Ephemerella ignita,6,5131,
103000720_06.08.2015,103000720,6,8,2015,5131,Ephemerella ignita,6,5131,
103000720_29.07.2016,103000720,29,7,2016,5131,Ephemerella ignita,12,5131,
103000720_12.08.2019,103000720,12,8,2019,5131,Ephemerella ignita,5,5131,
103000721_08.08.2012,103000721,8,8,2012,5131,Ephemerella ignita,93,5131,
103000721_24.09.2013,103000721,24,9,2013,5131,Ephemerella ignita,4,5131,
103000721_10.08.2015,103000721,10,8,2015,5131,Ephemerella ignita,14,5131,
103000721_03.08.2016,103000721,3,8,2016,5131,Ephemerella ignita,44,5131,
103000721_17.08.2017,103000721,17,8,2017,5131,Ephemerella ignita,13,5131,
103000721_27.08.2018,103000721,27,8,2018,5131,Ephemerella ignita,24,5131,
103000721_15.08.2019,103000721,15,8,2019,5131,Ephemerella ignita,25,5131,
103000722_09.08.2012,103000722,9,8,2012,5131,Ephemerella ignita,1,5131,
103000722_04.08.2016,103000722,4,8,2016,5131,Ephemerella ignita,3,5131,
103000722_18.08.2017,103000722,18,8,2017,5131,Ephemerella ignita,1,5131,
103000722_29.08.2018,103000722,29,8,2018,5131,Ephemerella ignita,3,5131,
103000722_20.08.2019,103000722,20,8,2019,5131,Ephemerella ignita,1,5131,
103000723_08.08.2012,103000723,8,8,2012,5131,Ephemerella ignita,223,5131,
103000723_24.09.2013,103000723,24,9,2013,5131,Ephemerella ignita,20,5131,
103000723_22.09.2014,103000723,22,9,2014,5131,Ephemerella ignita,16,5131,
103000723_10.08.2015,103000723,10,8,2015,5131,Ephemerella ignita,351,5131,
103000723_03.08.2016,103000723,3,8,2016,5131,Ephemerella ignita,216,5131,
103000723_17.08.2017,103000723,17,8,2017,5131,Ephemerella ignita,192,5131,
103000723_27.08.2018,103000723,27,8,2018,5131,Ephemerella ignita,133,5131,
103000723_15.08.2019,103000723,15,8,2019,5131,Ephemerella ignita,68,5131,
103000711_13.08.2012,103000711,13,8,2012,4310,Ancylus fluviatilis,117,4310,
103000711_13.08.2012,103000711,13,8,2012,4330,Antocha sp.,9,4330,
103000711_13.08.2012,103000711,13,8,2012,4365,Atherix sp.,1,4365,
103000711_13.08.2012,103000711,13,8,2012,4374,Atrichops crassipes,2,4374,
103000711_13.08.2012,103000711,13,8,2012,4419,Baetis sp.,208,4419,
103000711_13.08.2012,103000711,13,8,2012,4644,Chironomini Gen. sp.,283,4644,
103000711_13.08.2012,103000711,13,8,2012,4917,Deronectes sp. Lv.,29,4917,
103000711_13.08.2012,103000711,13,8,2012,4955,Dicranota sp.,1,4955,
103000711_13.08.2012,103000711,13,8,2012,4989,Dixa sp.,1,4989,
103000711_13.08.2012,103000711,13,8,2012,5053,Ecdyonurus sp.,63,5053,
103000711_13.08.2012,103000711,13,8,2012,5095,Elmis sp. Lv.,10,5095,
103000711_13.08.2012,103000711,13,8,2012,5169,Esolus sp. Lv.,53,5169,
103000711_13.08.2012,103000711,13,8,2012,5237,Leuctra geniculata,65,5237,
103000711_13.08.2012,103000711,13,8,2012,5272,Forcipomyia sp.,56,5272,
103000711_13.08.2012,103000711,13,8,2012,5443,Hemerodromiinae Gen. sp.,12,5443,
103000711_13.08.2012,103000711,13,8,2012,5481,Hexatoma sp.,11,5481,
103000711_13.08.2012,103000711,13,8,2012,5531,Hydraena sp. Ad.,9,5531,
103000711_13.08.2012,103000711,13,8,2012,5790,Leuctra sp.,689,5790,
103000711_13.08.2012,103000711,13,8,2012,5809,Limnephilidae Gen. sp.,29,5809,
103000711_13.08.2012,103000711,13,8,2012,5853,Limnius sp. Lv.,17,5853,
103000711_13.08.2012,103000711,13,8,2012,6168,Odontocerum albicorne,5,6168,
103000711_13.08.2012,103000711,13,8,2012,6208,Orthocladiinae Gen. sp.,431,6208,
103000711_13.08.2012,103000711,13,8,2012,6308,Paraleptophlebia sp.,5,6308,
103000711_13.08.2012,103000711,13,8,2012,6616,Protonemura sp.,1,6616,
103000711_13.08.2012,103000711,13,8,2012,6780,Rhyacophila sp.,14,6780,
103000711_13.08.2012,103000711,13,8,2012,6818,Sericostoma sp.,9,6818,
103000711_13.08.2012,103000711,13,8,2012,6853,Simulium sp.,93,6853,
103000711_13.08.2012,103000711,13,8,2012,6972,Tanypodinae Gen. sp.,215,6972,
103000711_13.08.2012,103000711,13,8,2012,6977,Tanytarsini Gen. sp.,874,6977,
103000711_13.08.2012,103000711,13,8,2012,7020,Thaumalea sp.,7,7020,
103000711_13.08.2012,103000711,13,8,2012,8427,Dolichopodidae Gen. sp.,2,8427,
103000711_13.08.2012,103000711,13,8,2012,8487,Tipulidae Gen. sp.,1,8487,
103000711_13.08.2012,103000711,13,8,2012,8736,Oligochaeta Gen. sp.,273,8736,
103000711_13.08.2012,103000711,13,8,2012,8753,Psychodidae Gen. sp.,10,8753,
103000711_13.08.2012,103000711,13,8,2012,9003,Habroleptoides sp.,4,9003,
103000711_13.08.2012,103000711,13,8,2012,19847,Clinocerinae Gen. sp.,1,19847,
103000711_13.08.2012,103000711,13,8,2012,20752,Rhyacophila melpomene,6,20752,
103000711_23.09.2013,103000711,23,9,2013,4310,Ancylus fluviatilis,8,4310,
103000711_23.09.2013,103000711,23,9,2013,4365,Atherix sp.,11,4365,
103000711_23.09.2013,103000711,23,9,2013,4419,Baetis sp.,108,4419,
103000711_23.09.2013,103000711,23,9,2013,4522,Caenis macrura,4,4522,
103000711_23.09.2013,103000711,23,9,2013,4644,Chironomini Gen. sp.,788,4644,
103000711_23.09.2013,103000711,23,9,2013,4917,Deronectes sp. Lv.,12,4917,
103000711_23.09.2013,103000711,23,9,2013,4955,Dicranota sp.,3,4955,
103000711_23.09.2013,103000711,23,9,2013,5053,Ecdyonurus sp.,27,5053,
103000711_23.09.2013,103000711,23,9,2013,5095,Elmis sp. Lv.,14,5095,
103000711_23.09.2013,103000711,23,9,2013,5119,Epeorus sp.,26,5119,
103000711_23.09.2013,103000711,23,9,2013,5169,Esolus sp. Lv.,37,5169,
103000711_23.09.2013,103000711,23,9,2013,5237,Leuctra geniculata,23,5237,
103000711_23.09.2013,103000711,23,9,2013,5443,Hemerodromiinae Gen. sp.,6,5443,
103000711_23.09.2013,103000711,23,9,2013,5481,Hexatoma sp.,6,5481,
103000711_23.09.2013,103000711,23,9,2013,5531,Hydraena sp. Ad.,2,5531,
103000711_23.09.2013,103000711,23,9,2013,5605,Hydropsyche sp.,6,5605,
103000711_23.09.2013,103000711,23,9,2013,5790,Leuctra sp.,644,5790,
103000711_23.09.2013,103000711,23,9,2013,5809,Limnephilidae Gen. sp.,89,5809,
103000711_23.09.2013,103000711,23,9,2013,5853,Limnius sp. Lv.,12,5853,
103000711_23.09.2013,103000711,23,9,2013,5983,Micrasema longulum,3,5983,
103000711_23.09.2013,103000711,23,9,2013,6108,Nemoura sp.,24,6108,
103000711_23.09.2013,103000711,23,9,2013,6168,Odontocerum albicorne,279,6168,
103000711_23.09.2013,103000711,23,9,2013,6208,Orthocladiinae Gen. sp.,355,6208,
103000711_23.09.2013,103000711,23,9,2013,6372,Perla sp.,3,6372,
103000711_23.09.2013,103000711,23,9,2013,6616,Protonemura sp.,7,6616,
103000711_23.09.2013,103000711,23,9,2013,6747,Rhithrogena sp.,10,6747,
103000711_23.09.2013,103000711,23,9,2013,6780,Rhyacophila sp.,9,6780,
103000711_23.09.2013,103000711,23,9,2013,6818,Sericostoma sp.,12,6818,
103000711_23.09.2013,103000711,23,9,2013,6853,Simulium sp.,6,6853,
103000711_23.09.2013,103000711,23,9,2013,6972,Tanypodinae Gen. sp.,174,6972,
103000711_23.09.2013,103000711,23,9,2013,6977,Tanytarsini Gen. sp.,1308,6977,
103000711_23.09.2013,103000711,23,9,2013,8427,Dolichopodidae Gen. sp.,1,8427,
103000711_23.09.2013,103000711,23,9,2013,8485,Tabanidae Gen. sp.,1,8485,
103000711_23.09.2013,103000711,23,9,2013,8487,Tipulidae Gen. sp.,3,8487,
103000711_23.09.2013,103000711,23,9,2013,8736,Oligochaeta Gen. sp.,3519,8736,
103000711_23.09.2013,103000711,23,9,2013,8753,Psychodidae Gen. sp.,9,8753,
103000711_23.09.2013,103000711,23,9,2013,9003,Habroleptoides sp.,9,9003,
103000711_23.09.2013,103000711,23,9,2013,9737,Anthomyiidae Gen. sp.,1,9737,
103000711_23.09.2013,103000711,23,9,2013,10624,Nematomorpha Gen. sp.,1,10624,
103000711_23.09.2013,103000711,23,9,2013,10900,Chironomus thummi-Gr.,247,10900,
103000711_23.09.2013,103000711,23,9,2013,19256,Glossosoma privatum,1,19256,
103000711_23.09.2013,103000711,23,9,2013,20740,Dupophilus sp.,1,20740,
103000711_25.09.2014,103000711,25,9,2014,4310,Ancylus fluviatilis,6,4310,
103000711_25.09.2014,103000711,25,9,2014,4365,Atherix sp.,3,4365,
103000711_25.09.2014,103000711,25,9,2014,4419,Baetis sp.,253,4419,
103000711_25.09.2014,103000711,25,9,2014,4452,Bezzia sp.,1,4452,
103000711_25.09.2014,103000711,25,9,2014,4644,Chironomini Gen. sp.,80,4644,
103000711_25.09.2014,103000711,25,9,2014,4917,Deronectes sp. Lv.,8,4917,
103000711_25.09.2014,103000711,25,9,2014,4955,Dicranota sp.,1,4955,
103000711_25.09.2014,103000711,25,9,2014,5053,Ecdyonurus sp.,22,5053,
103000711_25.09.2014,103000711,25,9,2014,5095,Elmis sp. Lv.,35,5095,
103000711_25.09.2014,103000711,25,9,2014,5119,Epeorus sp.,83,5119,
103000711_25.09.2014,103000711,25,9,2014,5169,Esolus sp. Lv.,23,5169,
103000711_25.09.2014,103000711,25,9,2014,5237,Leuctra geniculata,5,5237,
103000711_25.09.2014,103000711,25,9,2014,5481,Hexatoma sp.,10,5481,
103000711_25.09.2014,103000711,25,9,2014,5531,Hydraena sp. Ad.,3,5531,
103000711_25.09.2014,103000711,25,9,2014,5605,Hydropsyche sp.,5,5605,
103000711_25.09.2014,103000711,25,9,2014,5790,Leuctra sp.,473,5790,
103000711_25.09.2014,103000711,25,9,2014,5809,Limnephilidae Gen. sp.,13,5809,
103000711_25.09.2014,103000711,25,9,2014,5853,Limnius sp. Lv.,7,5853,
103000711_25.09.2014,103000711,25,9,2014,5983,Micrasema longulum,8,5983,
103000711_25.09.2014,103000711,25,9,2014,6108,Nemoura sp.,35,6108,
103000711_25.09.2014,103000711,25,9,2014,6168,Odontocerum albicorne,29,6168,
103000711_25.09.2014,103000711,25,9,2014,6208,Orthocladiinae Gen. sp.,228,6208,
103000711_25.09.2014,103000711,25,9,2014,6372,Perla sp.,8,6372,
103000711_25.09.2014,103000711,25,9,2014,6747,Rhithrogena sp.,50,6747,
103000711_25.09.2014,103000711,25,9,2014,6780,Rhyacophila sp.,6,6780,
103000711_25.09.2014,103000711,25,9,2014,6818,Sericostoma sp.,9,6818,
103000711_25.09.2014,103000711,25,9,2014,6853,Simulium sp.,1,6853,
103000711_25.09.2014,103000711,25,9,2014,6867,Siphonoperla sp.,5,6867,
103000711_25.09.2014,103000711,25,9,2014,6972,Tanypodinae Gen. sp.,81,6972,
103000711_25.09.2014,103000711,25,9,2014,6977,Tanytarsini Gen. sp.,547,6977,
103000711_25.09.2014,103000711,25,9,2014,7020,Thaumalea sp.,4,7020,
103000711_25.09.2014,103000711,25,9,2014,8427,Dolichopodidae Gen. sp.,4,8427,
103000711_25.09.2014,103000711,25,9,2014,8736,Oligochaeta Gen. sp.,102,8736,
103000711_25.09.2014,103000711,25,9,2014,8913,Capnioneura sp.,9,8913,
103000711_25.09.2014,103000711,25,9,2014,9003,Habroleptoides sp.,3,9003,
103000711_25.09.2014,103000711,25,9,2014,9155,Platambus sp. Lv.,4,9155,
103000711_25.09.2014,103000711,25,9,2014,10624,Nematomorpha Gen. sp.,1,10624,
103000711_25.09.2014,103000711,25,9,2014,11255,Curculionidae Gen. sp. Ad.,1,11255,
103000711_25.09.2014,103000711,25,9,2014,13621,Marthamea sp.,3,13621,
103000711_25.09.2014,103000711,25,9,2014,19256,Glossosoma privatum,4,19256,
103000711_11.08.2015,103000711,11,8,2015,4310,Ancylus fluviatilis,5,4310,
103000711_11.08.2015,103000711,11,8,2015,4330,Antocha sp.,1,4330,
103000711_11.08.2015,103000711,11,8,2015,4365,Atherix sp.,5,4365,
103000711_11.08.2015,103000711,11,8,2015,4419,Baetis sp.,69,4419,
103000711_11.08.2015,103000711,11,8,2015,4644,Chironomini Gen. sp.,45,4644,
103000711_11.08.2015,103000711,11,8,2015,4917,Deronectes sp. Lv.,1,4917,
103000711_11.08.2015,103000711,11,8,2015,4955,Dicranota sp.,2,4955,
103000711_11.08.2015,103000711,11,8,2015,4989,Dixa sp.,2,4989,
103000711_11.08.2015,103000711,11,8,2015,5053,Ecdyonurus sp.,14,5053,
103000711_11.08.2015,103000711,11,8,2015,5095,Elmis sp. Lv.,10,5095,
103000711_11.08.2015,103000711,11,8,2015,5119,Epeorus sp.,26,5119,
103000711_11.08.2015,103000711,11,8,2015,5169,Esolus sp. Lv.,52,5169,
103000711_11.08.2015,103000711,11,8,2015,5237,Leuctra geniculata,2,5237,
103000711_11.08.2015,103000711,11,8,2015,5272,Forcipomyia sp.,4,5272,
103000711_11.08.2015,103000711,11,8,2015,5443,Hemerodromiinae Gen. sp.,6,5443,
103000711_11.08.2015,103000711,11,8,2015,5481,Hexatoma sp.,8,5481,
103000711_11.08.2015,103000711,11,8,2015,5531,Hydraena sp. Ad.,1,5531,
103000711_11.08.2015,103000711,11,8,2015,5673,Isoperla sp.,1,5673,
103000711_11.08.2015,103000711,11,8,2015,5790,Leuctra sp.,122,5790,
103000711_11.08.2015,103000711,11,8,2015,5809,Limnephilidae Gen. sp.,10,5809,
103000711_11.08.2015,103000711,11,8,2015,5853,Limnius sp. Lv.,1,5853,
103000711_11.08.2015,103000711,11,8,2015,6108,Nemoura sp.,5,6108,
103000711_11.08.2015,103000711,11,8,2015,6168,Odontocerum albicorne,7,6168,
103000711_11.08.2015,103000711,11,8,2015,6206,Oreodytes sp. Lv.,30,6206,
103000711_11.08.2015,103000711,11,8,2015,6208,Orthocladiinae Gen. sp.,127,6208,
103000711_11.08.2015,103000711,11,8,2015,6372,Perla sp.,9,6372,
103000711_11.08.2015,103000711,11,8,2015,6616,Protonemura sp.,6,6616,
103000711_11.08.2015,103000711,11,8,2015,6747,Rhithrogena sp.,12,6747,
103000711_11.08.2015,103000711,11,8,2015,6818,Sericostoma sp.,1,6818,
103000711_11.08.2015,103000711,11,8,2015,6853,Simulium sp.,16,6853,
103000711_11.08.2015,103000711,11,8,2015,6867,Siphonoperla sp.,3,6867,
103000711_11.08.2015,103000711,11,8,2015,6972,Tanypodinae Gen. sp.,76,6972,
103000711_11.08.2015,103000711,11,8,2015,6977,Tanytarsini Gen. sp.,89,6977,
103000711_11.08.2015,103000711,11,8,2015,8427,Dolichopodidae Gen. sp.,2,8427,
103000711_11.08.2015,103000711,11,8,2015,8736,Oligochaeta Gen. sp.,75,8736,
103000711_11.08.2015,103000711,11,8,2015,8753,Psychodidae Gen. sp.,1,8753,
103000711_11.08.2015,103000711,11,8,2015,9003,Habroleptoides sp.,1,9003,
103000711_11.08.2015,103000711,11,8,2015,19256,Glossosoma privatum,2,19256,
103000711_11.08.2015,103000711,11,8,2015,19847,Clinocerinae Gen. sp.,2,19847,
103000711_04.08.2016,103000711,4,8,2016,4310,Ancylus fluviatilis,21,4310,
103000711_04.08.2016,103000711,4,8,2016,4365,Atherix sp.,4,4365,
103000711_04.08.2016,103000711,4,8,2016,4419,Baetis sp.,234,4419,
103000711_04.08.2016,103000711,4,8,2016,4522,Caenis macrura,1,4522,
103000711_04.08.2016,103000711,4,8,2016,4644,Chironomini Gen. sp.,69,4644,
103000711_04.08.2016,103000711,4,8,2016,4917,Deronectes sp. Lv.,16,4917,
103000711_04.08.2016,103000711,4,8,2016,4955,Dicranota sp.,2,4955,
103000711_04.08.2016,103000711,4,8,2016,4989,Dixa sp.,10,4989,
103000711_04.08.2016,103000711,4,8,2016,5053,Ecdyonurus sp.,23,5053,
103000711_04.08.2016,103000711,4,8,2016,5095,Elmis sp. Lv.,16,5095,
103000711_04.08.2016,103000711,4,8,2016,5119,Epeorus sp.,25,5119,
103000711_04.08.2016,103000711,4,8,2016,5169,Esolus sp. Lv.,52,5169,
103000711_04.08.2016,103000711,4,8,2016,5237,Leuctra geniculata,10,5237,
103000711_04.08.2016,103000711,4,8,2016,5443,Hemerodromiinae Gen. sp.,3,5443,
103000711_04.08.2016,103000711,4,8,2016,5481,Hexatoma sp.,4,5481,
103000711_04.08.2016,103000711,4,8,2016,5531,Hydraena sp. Ad.,12,5531,
103000711_04.08.2016,103000711,4,8,2016,5605,Hydropsyche sp.,11,5605,
103000711_04.08.2016,103000711,4,8,2016,5790,Leuctra sp.,280,5790,
103000711_04.08.2016,103000711,4,8,2016,5809,Limnephilidae Gen. sp.,18,5809,
103000711_04.08.2016,103000711,4,8,2016,5853,Limnius sp. Lv.,7,5853,
103000711_04.08.2016,103000711,4,8,2016,5983,Micrasema longulum,3,5983,
103000711_04.08.2016,103000711,4,8,2016,6168,Odontocerum albicorne,10,6168,
103000711_04.08.2016,103000711,4,8,2016,6208,Orthocladiinae Gen. sp.,72,6208,
103000711_04.08.2016,103000711,4,8,2016,6372,Perla sp.,6,6372,
103000711_04.08.2016,103000711,4,8,2016,6616,Protonemura sp.,23,6616,
103000711_04.08.2016,103000711,4,8,2016,6747,Rhithrogena sp.,2,6747,
103000711_04.08.2016,103000711,4,8,2016,6780,Rhyacophila sp.,13,6780,
103000711_04.08.2016,103000711,4,8,2016,6818,Sericostoma sp.,19,6818,
103000711_04.08.2016,103000711,4,8,2016,6833,Silo nigricornis,2,6833,
103000711_04.08.2016,103000711,4,8,2016,6853,Simulium sp.,13,6853,
103000711_04.08.2016,103000711,4,8,2016,6867,Siphonoperla sp.,10,6867,
103000711_04.08.2016,103000711,4,8,2016,6972,Tanypodinae Gen. sp.,73,6972,
103000711_04.08.2016,103000711,4,8,2016,6977,Tanytarsini Gen. sp.,176,6977,
103000711_04.08.2016,103000711,4,8,2016,7020,Thaumalea sp.,5,7020,
103000711_04.08.2016,103000711,4,8,2016,8487,Tipulidae Gen. sp.,3,8487,
103000711_04.08.2016,103000711,4,8,2016,8736,Oligochaeta Gen. sp.,31,8736,
103000711_04.08.2016,103000711,4,8,2016,8753,Psychodidae Gen. sp.,4,8753,
103000711_04.08.2016,103000711,4,8,2016,9003,Habroleptoides sp.,18,9003,
103000711_04.08.2016,103000711,4,8,2016,13621,Marthamea sp.,3,13621,
103000711_04.08.2016,103000711,4,8,2016,15063,Batracobdella sp.,1,15063,
103000711_04.08.2016,103000711,4,8,2016,19235,Micrasema cenerentola,2,19235,
103000711_04.08.2016,103000711,4,8,2016,19256,Glossosoma privatum,4,19256,
103000711_04.08.2016,103000711,4,8,2016,19382,Philopotamus montanus ssp.,1,19382,
103000711_18.08.2017,103000711,18,8,2017,4310,Ancylus fluviatilis,2,4310,
103000711_18.08.2017,103000711,18,8,2017,4365,Atherix sp.,25,4365,
103000711_18.08.2017,103000711,18,8,2017,4419,Baetis sp.,90,4419,
103000711_18.08.2017,103000711,18,8,2017,4452,Bezzia sp.,2,4452,
103000711_18.08.2017,103000711,18,8,2017,4644,Chironomini Gen. sp.,13,4644,
103000711_18.08.2017,103000711,18,8,2017,4989,Dixa sp.,1,4989,
103000711_18.08.2017,103000711,18,8,2017,5053,Ecdyonurus sp.,11,5053,
103000711_18.08.2017,103000711,18,8,2017,5095,Elmis sp. Lv.,1,5095,
103000711_18.08.2017,103000711,18,8,2017,5160,Erpobdella sp.,1,5160,
103000711_18.08.2017,103000711,18,8,2017,5169,Esolus sp. Lv.,23,5169,
103000711_18.08.2017,103000711,18,8,2017,5237,Leuctra geniculata,11,5237,
103000711_18.08.2017,103000711,18,8,2017,5371,Habrophlebia sp.,5,5371,
103000711_18.08.2017,103000711,18,8,2017,5481,Hexatoma sp.,1,5481,
103000711_18.08.2017,103000711,18,8,2017,5531,Hydraena sp. Ad.,10,5531,
103000711_18.08.2017,103000711,18,8,2017,5605,Hydropsyche sp.,3,5605,
103000711_18.08.2017,103000711,18,8,2017,5790,Leuctra sp.,176,5790,
103000711_18.08.2017,103000711,18,8,2017,5809,Limnephilidae Gen. sp.,7,5809,
103000711_18.08.2017,103000711,18,8,2017,5853,Limnius sp. Lv.,2,5853,
103000711_18.08.2017,103000711,18,8,2017,5983,Micrasema longulum,9,5983,
103000711_18.08.2017,103000711,18,8,2017,6168,Odontocerum albicorne,1,6168,
103000711_18.08.2017,103000711,18,8,2017,6208,Orthocladiinae Gen. sp.,8,6208,
103000711_18.08.2017,103000711,18,8,2017,6747,Rhithrogena sp.,7,6747,
103000711_18.08.2017,103000711,18,8,2017,6780,Rhyacophila sp.,6,6780,
103000711_18.08.2017,103000711,18,8,2017,6818,Sericostoma sp.,4,6818,
103000711_18.08.2017,103000711,18,8,2017,6972,Tanypodinae Gen. sp.,10,6972,
103000711_18.08.2017,103000711,18,8,2017,6977,Tanytarsini Gen. sp.,30,6977,
103000711_18.08.2017,103000711,18,8,2017,8427,Dolichopodidae Gen. sp.,3,8427,
103000711_18.08.2017,103000711,18,8,2017,8736,Oligochaeta Gen. sp.,18,8736,
103000711_18.08.2017,103000711,18,8,2017,13621,Marthamea sp.,1,13621,
103000711_18.08.2017,103000711,18,8,2017,19256,Glossosoma privatum,1,19256,
103000711_18.08.2017,103000711,18,8,2017,20740,Dupophilus sp.,1,20740,
103000711_18.08.2017,103000711,18,8,2017,21218,Plectrocnemia conspersa ssp.,1,21218,
103000711_28.08.2018,103000711,28,8,2018,4310,Ancylus fluviatilis,1,4310,
103000711_28.08.2018,103000711,28,8,2018,4365,Atherix sp.,4,4365,
103000711_28.08.2018,103000711,28,8,2018,4419,Baetis sp.,142,4419,
103000711_28.08.2018,103000711,28,8,2018,4513,Bythinella sp.,2,4513,
103000711_28.08.2018,103000711,28,8,2018,4522,Caenis macrura,16,4522,
103000711_28.08.2018,103000711,28,8,2018,4644,Chironomini Gen. sp.,120,4644,
103000711_28.08.2018,103000711,28,8,2018,4917,Deronectes sp. Lv.,26,4917,
103000711_28.08.2018,103000711,28,8,2018,4955,Dicranota sp.,4,4955,
103000711_28.08.2018,103000711,28,8,2018,5053,Ecdyonurus sp.,11,5053,
103000711_28.08.2018,103000711,28,8,2018,5095,Elmis sp. Lv.,8,5095,
