sample_id,site_id,day,month,year,taxon_id,taxon,abundance,listed in freshwaterecology.com,
104000003_16.09.2009,104000003,16,9,2009,20125,Ephemerella aurivillii,1.6,20125,
104000003_15.09.2010,104000003,15,9,2010,20125,Ephemerella aurivillii,0.6,20125,
104000003_25.09.2011,104000003,25,9,2011,20125,Ephemerella aurivillii,2.6,20125,
104000003_20.09.2012,104000003,20,9,2012,20125,Ephemerella aurivillii,0.4,20125,
104000003_16.09.2013,104000003,16,9,2013,20125,Ephemerella aurivillii,0.8,20125,
104000003_18.09.2014,104000003,18,9,2014,20125,Ephemerella aurivillii,1.4,20125,
104000003_24.09.2015,104000003,24,9,2015,20125,Ephemerella aurivillii,0.08,20125,
104000003_29.09.2016,104000003,29,9,2016,20125,Ephemerella aurivillii,0.4,20125,
104000003_28.09.2017,104000003,28,9,2017,20125,Ephemerella aurivillii,1.8,20125,
104000003_22.09.2018,104000003,22,9,2018,20125,Ephemerella aurivillii,1.6,20125,
104000003_31.08.2019,104000003,31,8,2019,20125,Ephemerella aurivillii,0.67,20125,
104000005_02.10.2000,104000005,2,10,2000,20125,Ephemerella aurivillii,0.2,20125,
104000005_10.10.2001,104000005,10,10,2001,20125,Ephemerella aurivillii,0.4,20125,
104000005_01.10.2002,104000005,1,10,2002,20125,Ephemerella aurivillii,0.8,20125,
104000005_07.10.2003,104000005,7,10,2003,20125,Ephemerella aurivillii,3.2,20125,
104000005_22.09.2004,104000005,22,9,2004,20125,Ephemerella aurivillii,1.2,20125,
104000005_20.09.2005,104000005,20,9,2005,20125,Ephemerella aurivillii,1,20125,
104000005_02.10.2007,104000005,2,10,2007,20125,Ephemerella aurivillii,2.4,20125,
104000005_20.10.2014,104000005,20,10,2014,20125,Ephemerella aurivillii,0.2,20125,
104000010_10.10.2007,104000010,10,10,2007,20125,Ephemerella aurivillii,2.25,20125,
104000010_17.09.2008,104000010,17,9,2008,20125,Ephemerella aurivillii,0.6,20125,
104000010_14.09.2009,104000010,14,9,2009,20125,Ephemerella aurivillii,1.4,20125,
104000010_31.08.2010,104000010,31,8,2010,20125,Ephemerella aurivillii,1.6,20125,
104000010_30.08.2011,104000010,30,8,2011,20125,Ephemerella aurivillii,1.4,20125,
104000010_03.09.2012,104000010,3,9,2012,20125,Ephemerella aurivillii,1.4,20125,
104000010_02.09.2013,104000010,2,9,2013,20125,Ephemerella aurivillii,1.4,20125,
104000010_31.08.2014,104000010,31,8,2014,20125,Ephemerella aurivillii,0.8,20125,
104000010_31.08.2015,104000010,31,8,2015,20125,Ephemerella aurivillii,0.4,20125,
104000010_26.08.2016,104000010,26,8,2016,20125,Ephemerella aurivillii,0.08,20125,
104000010_11.10.2017,104000010,11,10,2017,20125,Ephemerella aurivillii,2.2,20125,
104000010_24.10.2018,104000010,24,10,2018,20125,Ephemerella aurivillii,0.4,20125,
104000013_03.10.2007,104000013,3,10,2007,20125,Ephemerella aurivillii,0.6,20125,
104000013_29.09.2008,104000013,29,9,2008,20125,Ephemerella aurivillii,0.4,20125,
104000013_21.09.2010,104000013,21,9,2010,20125,Ephemerella aurivillii,8,20125,
104000013_13.10.2011,104000013,13,10,2011,20125,Ephemerella aurivillii,1,20125,
104000013_16.10.2012,104000013,16,10,2012,20125,Ephemerella aurivillii,1.4,20125,
104000013_15.10.2013,104000013,15,10,2013,20125,Ephemerella aurivillii,0.6,20125,
104000013_30.09.2015,104000013,30,9,2015,20125,Ephemerella aurivillii,0.47,20125,
104000013_18.10.2016,104000013,18,10,2016,20125,Ephemerella aurivillii,4.07,20125,
104000013_11.10.2017,104000013,11,10,2017,20125,Ephemerella aurivillii,0.2,20125,
104000013_23.10.2018,104000013,23,10,2018,20125,Ephemerella aurivillii,1.13,20125,
104000014_27.09.2007,104000014,27,9,2007,20125,Ephemerella aurivillii,1.6,20125,
104000014_15.09.2011,104000014,15,9,2011,20125,Ephemerella aurivillii,1,20125,
104000014_07.09.2013,104000014,7,9,2013,20125,Ephemerella aurivillii,1.8,20125,
104000014_09.09.2015,104000014,9,9,2015,20125,Ephemerella aurivillii,0.08,20125,
104000014_09.09.2017,104000014,9,9,2017,20125,Ephemerella aurivillii,1,20125,
104000014_16.09.2019,104000014,16,9,2019,20125,Ephemerella aurivillii,0.2,20125,
104000015_26.09.2007,104000015,26,9,2007,20125,Ephemerella aurivillii,2.2,20125,
104000015_15.09.2008,104000015,15,9,2008,20125,Ephemerella aurivillii,1,20125,
104000015_15.10.2009,104000015,15,10,2009,20125,Ephemerella aurivillii,1.6,20125,
104000015_04.09.2010,104000015,4,9,2010,20125,Ephemerella aurivillii,0.2,20125,
104000015_05.10.2011,104000015,5,10,2011,20125,Ephemerella aurivillii,3.2,20125,
104000015_14.09.2014,104000015,14,9,2014,20125,Ephemerella aurivillii,0.2,20125,
104000015_12.09.2015,104000015,12,9,2015,20125,Ephemerella aurivillii,0.47,20125,
104000015_08.09.2016,104000015,8,9,2016,20125,Ephemerella aurivillii,0.04,20125,
104000015_17.09.2017,104000015,17,9,2017,20125,Ephemerella aurivillii,3,20125,
104000015_10.09.2018,104000015,10,9,2018,20125,Ephemerella aurivillii,0.2,20125,
104000015_19.09.2019,104000015,19,9,2019,20125,Ephemerella aurivillii,2.6,20125,
104000016_19.09.2007,104000016,19,9,2007,20125,Ephemerella aurivillii,0.8,20125,
104000016_16.09.2008,104000016,16,9,2008,20125,Ephemerella aurivillii,0.2,20125,
104000016_05.10.2009,104000016,5,10,2009,20125,Ephemerella aurivillii,2.8,20125,
104000016_25.09.2010,104000016,25,9,2010,20125,Ephemerella aurivillii,3.4,20125,
104000016_26.09.2011,104000016,26,9,2011,20125,Ephemerella aurivillii,7.6,20125,
104000016_02.10.2012,104000016,2,10,2012,20125,Ephemerella aurivillii,10.4,20125,
104000016_16.09.2013,104000016,16,9,2013,20125,Ephemerella aurivillii,11.6,20125,
104000016_16.09.2014,104000016,16,9,2014,20125,Ephemerella aurivillii,0.2,20125,
104000016_03.10.2017,104000016,3,10,2017,20125,Ephemerella aurivillii,0.6,20125,
104000016_21.09.2018,104000016,21,9,2018,20125,Ephemerella aurivillii,0.8,20125,
104000016_25.09.2019,104000016,25,9,2019,20125,Ephemerella aurivillii,1.8,20125,
104000019_14.09.2007,104000019,14,9,2007,20125,Ephemerella aurivillii,10.2,20125,
104000019_15.09.2008,104000019,15,9,2008,20125,Ephemerella aurivillii,19.6,20125,
104000019_16.09.2009,104000019,16,9,2009,20125,Ephemerella aurivillii,22,20125,
104000019_18.09.2011,104000019,18,9,2011,20125,Ephemerella aurivillii,20.2,20125,
104000019_01.10.2012,104000019,1,10,2012,20125,Ephemerella aurivillii,6.2,20125,
104000019_16.09.2013,104000019,16,9,2013,20125,Ephemerella aurivillii,10.2,20125,
104000019_18.09.2014,104000019,18,9,2014,20125,Ephemerella aurivillii,3.8,20125,
104000019_24.09.2015,104000019,24,9,2015,20125,Ephemerella aurivillii,5,20125,
104000019_29.09.2016,104000019,29,9,2016,20125,Ephemerella aurivillii,6.4,20125,
104000019_29.09.2017,104000019,29,9,2017,20125,Ephemerella aurivillii,12,20125,
104000019_17.09.2018,104000019,17,9,2018,20125,Ephemerella aurivillii,11.6,20125,
104000021_28.09.2007,104000021,28,9,2007,20125,Ephemerella aurivillii,8,20125,
104000021_18.09.2008,104000021,18,9,2008,20125,Ephemerella aurivillii,3.6,20125,
104000021_15.10.2009,104000021,15,10,2009,20125,Ephemerella aurivillii,7.4,20125,
104000021_18.09.2010,104000021,18,9,2010,20125,Ephemerella aurivillii,12.8,20125,
104000021_01.10.2011,104000021,1,10,2011,20125,Ephemerella aurivillii,17.4,20125,
104000021_23.09.2012,104000021,23,9,2012,20125,Ephemerella aurivillii,27.6,20125,
104000021_23.09.2013,104000021,23,9,2013,20125,Ephemerella aurivillii,14.8,20125,
104000021_21.09.2014,104000021,21,9,2014,20125,Ephemerella aurivillii,33.4,20125,
104000021_19.09.2015,104000021,19,9,2015,20125,Ephemerella aurivillii,4.6,20125,
104000021_04.09.2016,104000021,4,9,2016,20125,Ephemerella aurivillii,0.6,20125,
104000021_06.09.2018,104000021,6,9,2018,20125,Ephemerella aurivillii,0.2,20125,
104000021_08.09.2019,104000021,8,9,2019,20125,Ephemerella aurivillii,1.2,20125,
104000028_26.09.2007,104000028,26,9,2007,20125,Ephemerella aurivillii,0.8,20125,
104000028_18.09.2008,104000028,18,9,2008,20125,Ephemerella aurivillii,2,20125,
104000028_17.09.2009,104000028,17,9,2009,20125,Ephemerella aurivillii,1.4,20125,
104000028_25.08.2010,104000028,25,8,2010,20125,Ephemerella aurivillii,1.8,20125,
104000028_21.10.2011,104000028,21,10,2011,20125,Ephemerella aurivillii,3,20125,
104000028_07.10.2012,104000028,7,10,2012,20125,Ephemerella aurivillii,6,20125,
104000028_14.10.2013,104000028,14,10,2013,20125,Ephemerella aurivillii,6.8,20125,
104000028_17.10.2014,104000028,17,10,2014,20125,Ephemerella aurivillii,3.2,20125,
104000028_14.10.2015,104000028,14,10,2015,20125,Ephemerella aurivillii,0.32,20125,
104000028_11.10.2016,104000028,11,10,2016,20125,Ephemerella aurivillii,1.07,20125,
104000028_03.10.2019,104000028,3,10,2019,20125,Ephemerella aurivillii,0.4,20125,
104000032_17.10.2007,104000032,17,10,2007,20125,Ephemerella aurivillii,0.4,20125,
104000033_27.09.2007,104000033,27,9,2007,20125,Ephemerella aurivillii,1.8,20125,
104000033_23.09.2008,104000033,23,9,2008,20125,Ephemerella aurivillii,1.6,20125,
104000033_16.09.2009,104000033,16,9,2009,20125,Ephemerella aurivillii,4,20125,
104000033_21.10.2011,104000033,21,10,2011,20125,Ephemerella aurivillii,0.6,20125,
104000033_07.10.2012,104000033,7,10,2012,20125,Ephemerella aurivillii,1,20125,
104000033_14.10.2013,104000033,14,10,2013,20125,Ephemerella aurivillii,0.8,20125,
104000033_17.10.2014,104000033,17,10,2014,20125,Ephemerella aurivillii,0.2,20125,
104000033_14.10.2015,104000033,14,10,2015,20125,Ephemerella aurivillii,0.12,20125,
104000033_10.10.2017,104000033,10,10,2017,20125,Ephemerella aurivillii,4.4,20125,
104000033_03.10.2019,104000033,3,10,2019,20125,Ephemerella aurivillii,0.2,20125,
104000034_23.10.2007,104000034,23,10,2007,20125,Ephemerella aurivillii,5.8,20125,
104000034_13.10.2008,104000034,13,10,2008,20125,Ephemerella aurivillii,0.2,20125,
104000034_24.10.2009,104000034,24,10,2009,20125,Ephemerella aurivillii,0.2,20125,
104000035_13.09.2007,104000035,13,9,2007,20125,Ephemerella aurivillii,28,20125,
104000035_19.09.2008,104000035,19,9,2008,20125,Ephemerella aurivillii,23.2,20125,
104000035_14.09.2009,104000035,14,9,2009,20125,Ephemerella aurivillii,34.4,20125,
104000035_12.09.2010,104000035,12,9,2010,20125,Ephemerella aurivillii,6.4,20125,
104000035_12.09.2011,104000035,12,9,2011,20125,Ephemerella aurivillii,18.6,20125,
104000035_16.09.2012,104000035,16,9,2012,20125,Ephemerella aurivillii,23.2,20125,
104000035_29.09.2013,104000035,29,9,2013,20125,Ephemerella aurivillii,18.4,20125,
104000035_22.09.2014,104000035,22,9,2014,20125,Ephemerella aurivillii,9.4,20125,
104000035_24.09.2015,104000035,24,9,2015,20125,Ephemerella aurivillii,0.72,20125,
104000035_07.10.2016,104000035,7,10,2016,20125,Ephemerella aurivillii,2,20125,
104000035_29.09.2017,104000035,29,9,2017,20125,Ephemerella aurivillii,2.2,20125,
104000035_17.09.2018,104000035,17,9,2018,20125,Ephemerella aurivillii,3,20125,
104000035_01.09.2019,104000035,1,9,2019,20125,Ephemerella aurivillii,0.4,20125,
104000007_23.10.2007,104000007,23,10,2007,5131,Ephemerella ignita,0.2,5131,
104000012_16.10.2009,104000012,16,10,2009,5131,Ephemerella ignita,0.2,5131,
104000012_03.10.2012,104000012,3,10,2012,5131,Ephemerella ignita,0.6,5131,
104000012_22.10.2013,104000012,22,10,2013,5131,Ephemerella ignita,1,5131,
104000012_05.10.2015,104000012,5,10,2015,5131,Ephemerella ignita,0.04,5131,
104000012_01.10.2017,104000012,1,10,2017,5131,Ephemerella ignita,0.2,5131,
104000012_01.10.2019,104000012,1,10,2019,5131,Ephemerella ignita,0.33,5131,
104000014_09.09.2008,104000014,9,9,2008,5131,Ephemerella ignita,0.2,5131,
104000014_28.08.2010,104000014,28,8,2010,5131,Ephemerella ignita,0.2,5131,
104000014_07.09.2012,104000014,7,9,2012,5131,Ephemerella ignita,0.4,5131,
104000014_09.09.2017,104000014,9,9,2017,5131,Ephemerella ignita,1,5131,
104000015_15.09.2008,104000015,15,9,2008,5131,Ephemerella ignita,0.2,5131,
104000015_08.09.2016,104000015,8,9,2016,5131,Ephemerella ignita,0.08,5131,
104000015_17.09.2017,104000015,17,9,2017,5131,Ephemerella ignita,0.8,5131,
104000015_10.09.2018,104000015,10,9,2018,5131,Ephemerella ignita,0.6,5131,
104000015_19.09.2019,104000015,19,9,2019,5131,Ephemerella ignita,0.2,5131,
104000016_05.10.2009,104000016,5,10,2009,5131,Ephemerella ignita,0.2,5131,
104000016_03.10.2017,104000016,3,10,2017,5131,Ephemerella ignita,0.4,5131,
104000016_21.09.2018,104000016,21,9,2018,5131,Ephemerella ignita,0.2,5131,
104000017_27.09.2007,104000017,27,9,2007,5131,Ephemerella ignita,0.2,5131,
104000017_19.09.2008,104000017,19,9,2008,5131,Ephemerella ignita,3.4,5131,
104000017_17.09.2010,104000017,17,9,2010,5131,Ephemerella ignita,0.2,5131,
104000017_04.10.2012,104000017,4,10,2012,5131,Ephemerella ignita,0.2,5131,
104000017_21.09.2015,104000017,21,9,2015,5131,Ephemerella ignita,0.2,5131,
104000017_04.10.2016,104000017,4,10,2016,5131,Ephemerella ignita,0.2,5131,
104000017_21.09.2018,104000017,21,9,2018,5131,Ephemerella ignita,0.2,5131,
104000032_05.10.2010,104000032,5,10,2010,5131,Ephemerella ignita,2,5131,
104000032_25.10.2011,104000032,25,10,2011,5131,Ephemerella ignita,0.2,5131,
104000032_08.10.2013,104000032,8,10,2013,5131,Ephemerella ignita,0.6,5131,
104000032_17.10.2018,104000032,17,10,2018,5131,Ephemerella ignita,1.6,5131,
104000034_13.10.2011,104000034,13,10,2011,5131,Ephemerella ignita,0.4,5131,
104000034_18.10.2013,104000034,18,10,2013,5131,Ephemerella ignita,0.6,5131,
104000034_15.10.2015,104000034,15,10,2015,5131,Ephemerella ignita,0.08,5131,
104000034_13.10.2017,104000034,13,10,2017,5131,Ephemerella ignita,0.2,5131,
104000034_15.11.2018,104000034,15,11,2018,5131,Ephemerella ignita,0.2,5131,
104000001_29.09.2000,104000001,29,9,2000,8868,Ameletus sp.,1.8,8868,
104000001_29.09.2000,104000001,29,9,2000,4292,Amphinemura borealis,36.4,4292,
104000001_29.09.2000,104000001,29,9,2000,4410,Baetis niger,9,4410,
104000001_29.09.2000,104000001,29,9,2000,4415,Baetis rhodani,73.6,4415,
104000001_29.09.2000,104000001,29,9,2000,4585,Ceratopogonidae Gen. sp.,2.4,4585,
104000001_29.09.2000,104000001,29,9,2000,4955,Dicranota sp.,1,4955,
104000001_29.09.2000,104000001,29,9,2000,13624,Diura nanseni,5,13624,
104000001_29.09.2000,104000001,29,9,2000,17768,Elmis aenea,10.8,,
104000001_29.09.2000,104000001,29,9,2000,5097,Empididae Gen. sp.,5.4,5097,
104000001_29.09.2000,104000001,29,9,2000,5135,Ephemerella mucronata,0.2,5135,
104000001_29.09.2000,104000001,29,9,2000,12552,Heptagenia dalecarlica,0.6,12552,
104000001_29.09.2000,104000001,29,9,2000,5616,Hydroptila sp.,0.2,5616,
104000001_29.09.2000,104000001,29,9,2000,5667,Isoperla grammatica,0.2,5667,
104000001_29.09.2000,104000001,29,9,2000,5768,Leuctra hippopus,15.8,5768,
104000001_29.09.2000,104000001,29,9,2000,5809,Limnephilidae Gen. sp.,1.8,5809,
104000001_29.09.2000,104000001,29,9,2000,8659,Muscidae Gen. sp.,0.2,8659,
104000001_29.09.2000,104000001,29,9,2000,8736,Oligochaeta Gen. sp.,0.4,8736,
104000001_29.09.2000,104000001,29,9,2000,6208,Orthocladiinae Gen. sp.,78,6208,
104000001_29.09.2000,104000001,29,9,2000,18626,Oulimnius sp.,2.4,,
104000001_29.09.2000,104000001,29,9,2000,18629,Oulimnius tuberculatus,0.4,,
104000001_29.09.2000,104000001,29,9,2000,6268,Oxyethira sp.,3.4,6268,
104000001_29.09.2000,104000001,29,9,2000,21659,Polycentropus flavomaculatus ssp.,1.4,21659,
104000001_29.09.2000,104000001,29,9,2000,6610,Protonemura meyeri,0.4,6610,
104000001_29.09.2000,104000001,29,9,2000,8753,Psychodidae Gen. sp.,0.4,8753,
104000001_29.09.2000,104000001,29,9,2000,6772,Rhyacophila nubila,5.2,6772,
104000001_29.09.2000,104000001,29,9,2000,6842,Simuliidae Gen. sp.,6.2,6842,
104000001_29.09.2000,104000001,29,9,2000,6969,Taeniopteryx nebulosa,3.2,6969,
104000001_29.09.2000,104000001,29,9,2000,6972,Tanypodinae Gen. sp.,8.2,6972,
104000001_29.09.2000,104000001,29,9,2000,6977,Tanytarsini Gen. sp.,7.2,6977,
104000001_18.09.2001,104000001,18,9,2001,4292,Amphinemura borealis,9.8,4292,
104000001_18.09.2001,104000001,18,9,2001,4410,Baetis niger,7.6,4410,
104000001_18.09.2001,104000001,18,9,2001,4415,Baetis rhodani,10.4,4415,
104000001_18.09.2001,104000001,18,9,2001,21438,Capnopsis schilleri ssp.,4.4,21438,
104000001_18.09.2001,104000001,18,9,2001,8850,Centroptilum luteolum,1.4,8850,
104000001_18.09.2001,104000001,18,9,2001,4579,Ceraclea annulicornis,0.2,4579,
104000001_18.09.2001,104000001,18,9,2001,4585,Ceratopogonidae Gen. sp.,2.8,4585,
104000001_18.09.2001,104000001,18,9,2001,4955,Dicranota sp.,0.2,4955,
104000001_18.09.2001,104000001,18,9,2001,13624,Diura nanseni,1.2,13624,
104000001_18.09.2001,104000001,18,9,2001,17768,Elmis aenea,7.2,,
104000001_18.09.2001,104000001,18,9,2001,9654,Eloeophila sp.,0.2,9654,
104000001_18.09.2001,104000001,18,9,2001,5097,Empididae Gen. sp.,3,5097,
104000001_18.09.2001,104000001,18,9,2001,5354,Gyraulus albus,0.2,5354,
104000001_18.09.2001,104000001,18,9,2001,12552,Heptagenia dalecarlica,7,12552,
104000001_18.09.2001,104000001,18,9,2001,18130,Hydraena sp.,0.2,,
104000001_18.09.2001,104000001,18,9,2001,5616,Hydroptila sp.,6.2,5616,
104000001_18.09.2001,104000001,18,9,2001,9050,Ithytrichia sp.,0.4,9050,
104000001_18.09.2001,104000001,18,9,2001,5730,Leptophlebia marginata,0.4,5730,
104000001_18.09.2001,104000001,18,9,2001,5732,Leptophlebia vespertina,2.2,5732,
104000001_18.09.2001,104000001,18,9,2001,5768,Leuctra hippopus,14.4,5768,
104000001_18.09.2001,104000001,18,9,2001,5809,Limnephilidae Gen. sp.,5.2,5809,
104000001_18.09.2001,104000001,18,9,2001,6093,Nemoura avicularis,0.2,6093,
104000001_18.09.2001,104000001,18,9,2001,8736,Oligochaeta Gen. sp.,0.2,8736,
104000001_18.09.2001,104000001,18,9,2001,6208,Orthocladiinae Gen. sp.,23.8,6208,
104000001_18.09.2001,104000001,18,9,2001,18626,Oulimnius sp.,0.2,,
104000001_18.09.2001,104000001,18,9,2001,18629,Oulimnius tuberculatus,0.6,,
104000001_18.09.2001,104000001,18,9,2001,6268,Oxyethira sp.,1.4,6268,
104000001_18.09.2001,104000001,18,9,2001,21659,Polycentropus flavomaculatus ssp.,2.6,21659,
104000001_18.09.2001,104000001,18,9,2001,6610,Protonemura meyeri,0.2,6610,
104000001_18.09.2001,104000001,18,9,2001,6673,Radix sp.,0.4,6673,
104000001_18.09.2001,104000001,18,9,2001,21233,Rhyacophila fasciata ssp.,0.4,21233,
104000001_18.09.2001,104000001,18,9,2001,6780,Rhyacophila sp.,0.2,6780,
104000001_18.09.2001,104000001,18,9,2001,6842,Simuliidae Gen. sp.,0.2,6842,
104000001_18.09.2001,104000001,18,9,2001,11139,Siphonoperla burmeisteri,0.8,11139,
104000001_18.09.2001,104000001,18,9,2001,8429,Sphaeriidae Gen. sp.,0.2,8429,
104000001_18.09.2001,104000001,18,9,2001,6969,Taeniopteryx nebulosa,0.2,6969,
104000001_18.09.2001,104000001,18,9,2001,6972,Tanypodinae Gen. sp.,9.2,6972,
104000001_18.09.2001,104000001,18,9,2001,6977,Tanytarsini Gen. sp.,20.2,6977,
104000001_27.09.2002,104000001,27,9,2002,4257,Agraylea sp.,1.6,4257,
104000001_27.09.2002,104000001,27,9,2002,4288,Ameletus inopinatus,6.2,4288,
104000001_27.09.2002,104000001,27,9,2002,4292,Amphinemura borealis,47,4292,
104000001_27.09.2002,104000001,27,9,2002,10659,Arctopsyche ladogensis,2.4,10659,
104000001_27.09.2002,104000001,27,9,2002,8691,Asellus aquaticus,13.8,8691,
104000001_27.09.2002,104000001,27,9,2002,4409,Baetis muticus,2,4409,
104000001_27.09.2002,104000001,27,9,2002,4410,Baetis niger,6,4410,
104000001_27.09.2002,104000001,27,9,2002,4415,Baetis rhodani,183,4415,
104000001_27.09.2002,104000001,27,9,2002,21438,Capnopsis schilleri ssp.,1.2,21438,
104000001_27.09.2002,104000001,27,9,2002,4585,Ceratopogonidae Gen. sp.,2.2,4585,
104000001_27.09.2002,104000001,27,9,2002,4955,Dicranota sp.,1.8,4955,
104000001_27.09.2002,104000001,27,9,2002,13624,Diura nanseni,5,13624,
104000001_27.09.2002,104000001,27,9,2002,17768,Elmis aenea,1.8,,
104000001_27.09.2002,104000001,27,9,2002,5097,Empididae Gen. sp.,1.6,5097,
104000001_27.09.2002,104000001,27,9,2002,12552,Heptagenia dalecarlica,24,12552,
104000001_27.09.2002,104000001,27,9,2002,18130,Hydraena sp.,1,,
104000001_27.09.2002,104000001,27,9,2002,10630,Lepidoptera Gen. sp.,0.2,10630,
104000001_27.09.2002,104000001,27,9,2002,5723,Lepidostoma hirtum,0.8,5723,
104000001_27.09.2002,104000001,27,9,2002,5768,Leuctra hippopus,26.8,5768,
104000001_27.09.2002,104000001,27,9,2002,5809,Limnephilidae Gen. sp.,1.4,5809,
104000001_27.09.2002,104000001,27,9,2002,8736,Oligochaeta Gen. sp.,0.6,8736,
104000001_27.09.2002,104000001,27,9,2002,6208,Orthocladiinae Gen. sp.,128,6208,
104000001_27.09.2002,104000001,27,9,2002,18626,Oulimnius sp.,0.2,,
104000001_27.09.2002,104000001,27,9,2002,6268,Oxyethira sp.,3.2,6268,
104000001_27.09.2002,104000001,27,9,2002,21659,Polycentropus flavomaculatus ssp.,6.6,21659,
104000001_27.09.2002,104000001,27,9,2002,6527,Potamophylax sp.,0.2,6527,
104000001_27.09.2002,104000001,27,9,2002,21233,Rhyacophila fasciata ssp.,0.8,21233,
104000001_27.09.2002,104000001,27,9,2002,6772,Rhyacophila nubila,5.6,6772,
104000001_27.09.2002,104000001,27,9,2002,6780,Rhyacophila sp.,3.2,6780,
104000001_27.09.2002,104000001,27,9,2002,6842,Simuliidae Gen. sp.,28.8,6842,
104000001_27.09.2002,104000001,27,9,2002,11139,Siphonoperla burmeisteri,1.6,11139,
104000001_27.09.2002,104000001,27,9,2002,6969,Taeniopteryx nebulosa,3,6969,
104000001_27.09.2002,104000001,27,9,2002,6972,Tanypodinae Gen. sp.,24.8,6972,
104000001_27.09.2002,104000001,27,9,2002,6977,Tanytarsini Gen. sp.,22.2,6977,
104000001_22.09.2003,104000001,22,9,2003,4288,Ameletus inopinatus,1.6,4288,
104000001_22.09.2003,104000001,22,9,2003,4292,Amphinemura borealis,10.8,4292,
104000001_22.09.2003,104000001,22,9,2003,10659,Arctopsyche ladogensis,0.8,10659,
104000001_22.09.2003,104000001,22,9,2003,4409,Baetis muticus,0.8,4409,
104000001_22.09.2003,104000001,22,9,2003,4410,Baetis niger,2.4,4410,
104000001_22.09.2003,104000001,22,9,2003,4415,Baetis rhodani,155.2,4415,
104000001_22.09.2003,104000001,22,9,2003,4487,Brachyptera risi,0.2,4487,
104000001_22.09.2003,104000001,22,9,2003,21438,Capnopsis schilleri ssp.,3.2,21438,
104000001_22.09.2003,104000001,22,9,2003,4585,Ceratopogonidae Gen. sp.,2.2,4585,
104000001_22.09.2003,104000001,22,9,2003,4950,Diamesinae Gen. sp.,3.2,4950,
104000001_22.09.2003,104000001,22,9,2003,4955,Dicranota sp.,0.2,4955,
104000001_22.09.2003,104000001,22,9,2003,13624,Diura nanseni,5.6,13624,
104000001_22.09.2003,104000001,22,9,2003,17768,Elmis aenea,17.4,,
104000001_22.09.2003,104000001,22,9,2003,5097,Empididae Gen. sp.,3,5097,
104000001_22.09.2003,104000001,22,9,2003,12552,Heptagenia dalecarlica,8.2,12552,
104000001_22.09.2003,104000001,22,9,2003,18130,Hydraena sp.,1.2,,
104000001_22.09.2003,104000001,22,9,2003,5603,Hydropsyche silfvenii,0.2,5603,
104000001_22.09.2003,104000001,22,9,2003,5604,Hydropsyche siltalai,0.6,5604,
104000001_22.09.2003,104000001,22,9,2003,5616,Hydroptila sp.,1.6,5616,
104000001_22.09.2003,104000001,22,9,2003,5723,Lepidostoma hirtum,1,5723,
104000001_22.09.2003,104000001,22,9,2003,5732,Leptophlebia vespertina,0.4,5732,
104000001_22.09.2003,104000001,22,9,2003,5768,Leuctra hippopus,36.8,5768,
104000001_22.09.2003,104000001,22,9,2003,5809,Limnephilidae Gen. sp.,1.6,5809,
104000001_22.09.2003,104000001,22,9,2003,19358,Micrasema setiferum ssp.,0.2,19358,
104000001_22.09.2003,104000001,22,9,2003,6108,Nemoura sp.,0.2,6108,
104000001_22.09.2003,104000001,22,9,2003,8736,Oligochaeta Gen. sp.,2,8736,
