"","StartYear","Response","Estimate","Est.Error","Q0.5","Q99.5","Q2.5","Q97.5","Q5","Q95","Q10","Q90","site_num"
"63","2006","higherthresholdshannonsH",-0.00533884457555513,0.0122217749124034,-0.0421570856377876,0.0267402486387052,-0.0305956106521145,0.0181579059279828,-0.0257891280589934,0.0139689573780545,-0.0205393359101392,0.0094613458123645,555
"64","2007","higherthresholdturnover",0.000764137996073783,0.00421188259214476,-0.0109868894138314,0.0125277795339238,-0.00762681795787437,0.00951186453336078,-0.00603817781318378,0.00762636223848373,-0.00439362687856866,0.00591193937339295,555
"65","2007","higherthresholdE10",-0.00138761475365358,0.00363307383524021,-0.012770754128043,0.00821367906863228,-0.00886770076161331,0.00564892972306501,-0.00752167395212494,0.00430654095724113,-0.00600685270283068,0.00302539404296223,555
"66","2007","higherthresholdFRic",-0.00058471565837043,0.0138017256571566,-0.0367623772657973,0.0402590545431426,-0.0281677507055688,0.0271450994269833,-0.0233832103820626,0.022196669737999,-0.0178465134630424,0.0162128298257803,555
"67","2007","higherthresholdspp_rich_rare",-0.036477259338596,0.097995993191508,-0.334765609584111,0.22387165255235,-0.246383340112224,0.148677654774625,-0.205166219404426,0.109114713636089,-0.162995517358066,0.0780028187824392,555
"68","2007","higherthresholdRaoQ",-0.0625256375284834,0.0791074874459423,-0.303938315295726,0.184234900973806,-0.228155264844245,0.0931537542816067,-0.192715355784598,0.0573931378076784,-0.156595492520104,0.0277746773465324,555
"69","2007","higherthresholdFRed",0.000155777496619629,0.000779152880617482,-0.00206381992914708,0.00232616408204069,-0.00140003250385391,0.00167048788499359,-0.00113577214407626,0.00139308688290966,-0.000813396400939128,0.00111539300004072,555
"70","2007","higherthresholdshannonsH",-0.00207760113239876,0.0155668557356555,-0.0454362091112834,0.0411358283239189,-0.0331950821969606,0.0293274196179694,-0.0274190979838933,0.0232748540722023,-0.0214764399701588,0.0172246627174315,555
"71","2007","higherthresholdspp_richness",0.0480221146179821,0.182065693496409,-0.465424711313155,0.550762883661862,-0.314950804457409,0.413056059568756,-0.254134099968164,0.33509646167984,-0.176776767234004,0.26732167745816,555
"72","2007","higherthresholdabundance",0.00352137255179848,0.00806184223881204,-0.0186784652803206,0.0275888847743416,-0.011860809541154,0.0195191536148306,-0.00950605095966099,0.016647691073717,-0.00649508167823152,0.0132669778703135,555
"73","2008","higherthresholdFRic",-0.0139855794717788,0.0132878909128679,-0.0481595462511432,0.0196881031403912,-0.0444340602644637,0.0103333823512361,-0.0416362777244766,0.00584811406317052,-0.030516223312433,0.0013405180334062,555
"74","2008","higherthresholdspp_rich_rare",-0.157345951249857,0.183909782820502,-0.689903452904447,0.374386678353196,-0.537903413165634,0.215912879807614,-0.458155684789299,0.138064223272883,-0.385462959203993,0.0650348292169824,555
"75","2008","higherthresholdabundance",0.00462109747420065,0.00512501723533318,-0.0100025042267054,0.0198189220911844,-0.00561865378799549,0.0151698513945539,-0.00338451232672283,0.0131748497110957,-0.00133331257658066,0.0108477752508977,555
"76","2008","higherthresholdturnover",-0.000748413145452236,0.0030988716168797,-0.0107090892486827,0.00752209394023238,-0.00719893761221525,0.00526292390005854,-0.00595657156636647,0.00419845912126736,-0.00459768518607255,0.00300414252200374,555
"77","2008","higherthresholdE10",0.000570775680401629,0.00273516747821757,-0.00743518038630674,0.00817191841180008,-0.00490752661849386,0.00601243823638638,-0.00382440012137192,0.00500786731133739,-0.00276707046175669,0.00391918706476838,555
"78","2008","higherthresholdRaoQ",0.0253671172018133,0.0943923401049114,-0.29768220529592,0.261233809629012,-0.189070768636452,0.194922267544449,-0.137514703089875,0.161909078018282,-0.0886408797598629,0.133265092285298,555
"79","2008","higherthresholdFRed",0.000591357572122555,0.00112802667010303,-0.00261990122288242,0.00370719527632829,-0.00159781016075139,0.00285264723497959,-0.00115651285228804,0.00246514125950306,-0.000793885008574845,0.00201604151654979,555
"80","2008","higherthresholdshannonsH",-0.00170491184712568,0.0152963110185675,-0.0426500833117882,0.0404939464517022,-0.0319806909667387,0.0284905695782016,-0.0269427746341288,0.0232228030483339,-0.0210220127645142,0.0172343135650283,555
"81","2008","higherthresholdspp_richness",-0.0711306691109985,0.197654478750921,-0.696036748590211,0.437887575855303,-0.490084364274166,0.31711740343415,-0.402109909899895,0.238883679693179,-0.315705025441172,0.162667707080066,555
"82","2009","higherthresholdFRic",-0.0159721257785337,0.00934617450719645,-0.0426430260069524,0.0109430240549921,-0.0346303233998205,0.00227129785463522,-0.0314627352882168,-0.00123249776521454,-0.0278235436867874,-0.0046542141851573,555
"83","2009","higherthresholdE10",0.00791103343906259,0.00879032680093677,-0.0152870107494593,0.0344116108270644,-0.00959845003794861,0.0253182366214936,-0.0066193916848712,0.0219219459443824,-0.00293068741200316,0.0187764681205686,555
"84","2009","higherthresholdFRed",0.00306034245895991,0.00412478322445947,-0.00803808018736884,0.0145273471105751,-0.00536531466968284,0.0111442552144395,-0.00382256242817746,0.00963653164489758,-0.00216313834806806,0.00811213136617185,555
"85","2009","higherthresholdshannonsH",-0.00137846365053762,0.0138514762748465,-0.0379584859595034,0.0378061311103301,-0.0271282907766009,0.0321894391049218,-0.0224571559857038,0.0225481492853554,-0.0180513166436926,0.0160830162022121,555
"86","2009","higherthresholdspp_rich_rare",-0.20938366948969,0.190221686541375,-0.793311774389322,0.310712786238685,-0.584556737768598,0.130298365545142,-0.54232107764147,0.0734434914586894,-0.464296366025365,0.0145434554049074,555
"87","2009","higherthresholdRaoQ",-0.0406537161542603,0.10825777027527,-0.368030363988305,0.255119625790204,-0.274326897019756,0.160814287677003,-0.226659936615934,0.12352340378055,-0.178023044042393,0.0862260283033978,555
"88","2009","higherthresholdspp_richness",-0.167574057397819,0.193067027772426,-0.719283575327514,0.389356318178444,-0.584317689120684,0.189899590053291,-0.506632645269341,0.115669731065167,-0.416205119928578,0.0567945969613385,555
"89","2009","higherthresholdabundance",-0.0034657691135614,0.0092884285381064,-0.0303118525890542,0.0212934897901727,-0.0223165296776706,0.0148429396298254,-0.0189349555828247,0.0115519354835907,-0.0148443924787145,0.00795427197920625,555
"90","2009","higherthresholdturnover",-0.000768679536205745,0.00243603626634145,-0.00803256609486141,0.00568247699840894,-0.00589288490460317,0.00396057074112743,-0.00492248327692741,0.00304134171657708,-0.00380549064321557,0.00219887897379289,555
"91","2010","higherthresholdabundance",0.00418807024667236,0.0140653153800293,-0.0372994896209753,0.0423154901478437,-0.0244100923935411,0.0313632654505859,-0.0194622951656986,0.026814918055913,-0.0133303391751156,0.0213085525807681,535
"92","2010","higherthresholdturnover",-0.00127465649471573,0.0033777372601263,-0.0122038198834736,0.0076531915864101,-0.00822409052057521,0.0051348369562874,-0.0068628873007825,0.00394425346708595,-0.00547537657038868,0.00285233836307234,535
"93","2010","higherthresholdE10",0.00332253166827421,0.00324083054267417,-0.00565211829994716,0.0124142136289271,-0.00300685968299535,0.00987100148578665,-0.00183992139576215,0.00866345207645234,-0.000580066523665649,0.00737639185749585,535
"94","2010","higherthresholdRaoQ",-0.0144119080860675,0.117513265920651,-0.371755646651757,0.370673099518124,-0.249454955001188,0.214525431823154,-0.205983781619502,0.161846451245994,-0.157589172632557,0.120438167581258,535
"95","2010","higherthresholdFRed",-0.00133753789589413,0.00205035134091277,-0.00707426095717551,0.00402806164863698,-0.0054902445119341,0.00273704079581207,-0.00474839953751224,0.00198961583879483,-0.00382183219267698,0.00119565139327189,535
"96","2010","higherthresholdFRic",-0.00690098642220038,0.00851931846870472,-0.0298633632380993,0.0167891617224013,-0.0238347423445812,0.00986043238880601,-0.0212163054943423,0.00711189406520035,-0.0176538522908184,0.00373179656023591,535
"97","2010","higherthresholdspp_rich_rare",-0.0975477288882239,0.12733148602921,-0.498344113280973,0.223473194871683,-0.372757329578805,0.132235272851917,-0.318069649856403,0.0940461306754221,-0.260487235215028,0.0518331240011501,535
"98","2010","higherthresholdspp_richness",0.0360362086516677,0.166433242566628,-0.455942650591224,0.463406839260038,-0.313865237011925,0.354941118082063,-0.245053062895901,0.296937496279466,-0.171155865526274,0.237977557058526,535
"99","2010","higherthresholdshannonsH",-0.00122462796845243,0.00912608635094,-0.0282781994817852,0.0228315670586398,-0.0199477744119976,0.0162711487203436,-0.0162745614905417,0.013392665579789,-0.0124181161657335,0.0103222627857104,535
"100","2011","higherthresholdE10",0.00172172082010435,0.00308315771182371,-0.00683992942793676,0.0110167293644835,-0.00460039839724475,0.00803789929123145,-0.00316195264280991,0.00678336149002167,-0.00192164356831522,0.00553877817420486,516
"101","2011","higherthresholdFRic",-0.00662574760880485,0.0137155242240989,-0.0434279507077915,0.032135746863279,-0.0347589019352548,0.0203630800688844,-0.0290038913877785,0.0156057927958385,-0.0234048131294923,0.0102865336087333,516
"102","2011","higherthresholdspp_rich_rare",0.0143547480573239,0.109984904983777,-0.313865227362217,0.314335231912012,-0.214077794857389,0.226076142843859,-0.167040672427749,0.184455389415785,-0.120393862765795,0.147788903759383,516
"103","2011","higherthresholdRaoQ",0.0035745622307611,0.160318672656803,-0.562818594310286,0.454975611393116,-0.348777797264213,0.302063150711904,-0.274764297288593,0.239698395527613,-0.1948847867622,0.183113454488614,516
"104","2011","higherthresholdspp_richness",0.101824037280055,0.183739732742149,-0.423405121370504,0.641321843665321,-0.257565997883717,0.470602031419719,-0.19715906630427,0.404234150135965,-0.12539317089188,0.328119458226851,516
"105","2011","higherthresholdabundance",-0.00518954487940003,0.0127746548193773,-0.0415499860300903,0.0299090250213097,-0.0311798963880513,0.0195770992443404,-0.0263937189027512,0.0151662509822977,-0.0211004524887975,0.0103413429497417,516
"106","2011","higherthresholdturnover",-0.0016176252104669,0.00493501212220009,-0.0154355937059718,0.0126314512201364,-0.0116111009655272,0.00849291112199016,-0.00967540936496674,0.00644901422930534,-0.00773307794958575,0.00445080156221838,516
"107","2011","higherthresholdFRed",-4.82134614242043e-05,0.0013731241803142,-0.00399567340448307,0.00356313149995941,-0.00284803154155548,0.0026912475783285,-0.00232535211364334,0.00212506763167739,-0.001757860310393,0.00164375794894858,516
"108","2011","higherthresholdshannonsH",-0.00172050357034768,0.0145196833139337,-0.0397479671874022,0.0373865265235822,-0.0345648207073034,0.0267591092962789,-0.0278456032320312,0.0211683688165154,-0.0197612722656393,0.0157010615696791,516
"109","2012","higherthresholdturnover",-0.00325125142321382,0.00612300798961177,-0.0199237439396965,0.014191563468192,-0.014968512965533,0.00896627557969609,-0.0129375931044965,0.0064542868297128,-0.0108751175949872,0.00419084388487221,475
"110","2012","higherthresholdE10",0.00202426663660551,0.00709167363746609,-0.0159639231088816,0.0217669290604645,-0.0119423050172137,0.0167161378618078,-0.00948974766765501,0.0139481235797731,-0.00668341787747306,0.0108798901455476,475
"111","2012","higherthresholdFRic",0.0106041399147002,0.0172605521247289,-0.0380518256875323,0.0588812867617048,-0.0248359733316502,0.0450806687438467,-0.0181378507624862,0.0379933920302653,-0.010858140015137,0.0320836926514321,475
"112","2012","higherthresholdspp_rich_rare",0.0903854893690147,0.157168122810397,-0.36640540333349,0.506815270536367,-0.216772591591783,0.401112106889712,-0.162349299186823,0.344152198380419,-0.107837726096355,0.286870270833654,475
"113","2012","higherthresholdRaoQ",0.208019463466934,0.119374261575984,-0.145518818643149,0.57477663753054,-0.0248131653674642,0.444610631332514,0.0186039729947387,0.399260194244291,0.06373471276253,0.354680432529875,475
"114","2012","higherthresholdFRed",-0.000757420892806617,0.00237819827839406,-0.00748568857063891,0.00555728724983988,-0.00568530911745561,0.00406939852585397,-0.00467549385633666,0.00312267060013685,-0.00370868297399078,0.00213314109235488,475
"115","2012","higherthresholdshannonsH",0.00232127442070653,0.0169942862112955,-0.0492278014916376,0.0532041815677016,-0.0327885996817336,0.0351590614343618,-0.0261312733667359,0.0287827546580522,-0.0180094870601396,0.022149128090116,475
"116","2012","higherthresholdspp_richness",0.191332781543639,0.239486272284956,-0.471821456088048,0.83210724686009,-0.293737308056644,0.671266655424605,-0.203263381768434,0.579781676544812,-0.101670044930229,0.492872806068661,475
"117","2012","higherthresholdabundance",-0.00406955124317447,0.0238265296484708,-0.069557070244292,0.0582948262468636,-0.0516468460917655,0.0442444827162034,-0.0432363154570193,0.035094035928499,-0.0337129896487466,0.0255854056307012,475
"118","2013","higherthresholdFRic",0.0440136042645281,0.0393224703467385,-0.0689836283701705,0.175421039304951,-0.0362299358918276,0.124542783421372,-0.0169754855620631,0.108249938596922,-0.00143652841966178,0.0912788800796073,272
"119","2013","higherthresholdspp_rich_rare",-0.112601471835419,0.18500240547097,-0.630274296868767,0.433863712458243,-0.468849952450556,0.264920704881739,-0.409751776728812,0.196157370064706,-0.341600705414139,0.114872701987903,272
"120","2013","higherthresholdabundance",0.017701268190845,0.028692044033674,-0.064648136753942,0.101758520997653,-0.0415150933627703,0.0764052730521662,-0.0292490074673813,0.0647504945271189,-0.0170245986781106,0.0518641426685768,272
"121","2013","higherthresholdturnover",-0.00298903521322467,0.0101319647425541,-0.0316784191903986,0.0251998609780415,-0.0233821281181431,0.0171706622417752,-0.0196097731822745,0.0131034185518223,-0.0153557621480919,0.00961263698003983,272
"122","2013","higherthresholdE10",-0.0043664783723126,0.00586555136472333,-0.021570863369227,0.0134968015119604,-0.0157583689724148,0.00754937078353093,-0.0138301878012457,0.00518568341303993,-0.0113949707277933,0.00276367272390079,272
"123","2013","higherthresholdRaoQ",0.174306016313037,0.167187022018802,-0.327693892225935,0.682345522403826,-0.177219705908898,0.508256047667603,-0.0996139405531806,0.440405787059862,-0.0239258936686675,0.374756424174207,272
"124","2013","higherthresholdFRed",-0.00869350736884121,0.00715297563103051,-0.0293015598460733,0.0128529151192601,-0.0234722081504859,0.00567833052841207,-0.0207861912132541,0.00269983504163902,-0.0175244374157326,-4.55935701579442e-05,272
"125","2013","higherthresholdshannonsH",-0.00796611010176481,0.0110597036510708,-0.0407989881496846,0.0224419726493248,-0.0304813398101966,0.01397398528552,-0.0256662994913956,0.0101467691865337,-0.0211749097515453,0.00579162107330018,272
