"","estimate","sd","rhat","propNAs","site_id","Response","Country"
"43",0.0270863567290916,0.0590451182842144,1.00373202469803,0,121000158,"abund_nativeSpp","Belgium.RDS"
"44",0.0534599956243919,0.0830782475880998,1.00493864873811,0,121000160,"abund_nativeSpp","Belgium.RDS"
"45",0.0227872079478676,0.0277695533647233,1.00287939541834,0,121000161,"abund_nativeSpp","Belgium.RDS"
"46",0.0297165929728806,0.0385404422215511,1.00322890079785,0,121000162,"abund_nativeSpp","Belgium.RDS"
"47",0.0035976699930692,0.0419251107977942,1.00286098218411,0,121000165,"abund_nativeSpp","Belgium.RDS"
"48",0.0104904034245753,0.100788025030756,1.00490320360658,0,121000167,"abund_nativeSpp","Belgium.RDS"
"49",0.0478255919312762,0.037487764547014,1.00412799890529,0,121000168,"abund_nativeSpp","Belgium.RDS"
"50",0.038677305365892,0.0423757273616387,1.00319357920885,0,121000174,"abund_nativeSpp","Belgium.RDS"
"51",-0.228588535026423,0.324280405075717,1.01181259886331,0,121000178,"abund_nativeSpp","Belgium.RDS"
"52",0.00399307810000502,0.0548993613441518,1.00167527300845,0,121000183,"abund_nativeSpp","Belgium.RDS"
"53",0.0332526137326972,0.0114989223466223,1.00351847232377,0,121000189,"abund_nativeSpp","Belgium.RDS"
"54",-0.0385979005532678,0.0899382595768483,1.00140309531242,0,121000190,"abund_nativeSpp","Belgium.RDS"
"55",0.0112602683463468,0.0273932853704875,1.00114940436579,0,121000191,"abund_nativeSpp","Belgium.RDS"
"56",0.0406936407503777,0.0154713493964076,1.001590316629,0,121000192,"abund_nativeSpp","Belgium.RDS"
"57",0.0524035832122776,0.0441720457150058,1.00093579917967,0,121000193,"abund_nativeSpp","Belgium.RDS"
"58",0.0677323602475716,0.0725425036185525,1.00628457989354,0,121000196,"abund_nativeSpp","Belgium.RDS"
"59",0.00545029641431246,0.160548457297449,1.00566983160312,0,121000197,"abund_nativeSpp","Belgium.RDS"
"60",0.0289802464983481,0.0530432121008672,1.00141837276665,0,121000198,"abund_nativeSpp","Belgium.RDS"
"61",-0.00843240339707915,0.0914329804198475,1.00745236089237,0,121000202,"abund_nativeSpp","Belgium.RDS"
"62",0.0183861249085082,0.0648141737118224,1.00575243986265,0,121000204,"abund_nativeSpp","Belgium.RDS"
"63",0.0386407106430665,0.0433927532839561,1.00270638227271,0,121000206,"abund_nativeSpp","Belgium.RDS"
"64",0.00639203357403071,0.0880515157946306,1.18194018953302,0,121000213,"abund_nativeSpp","Belgium.RDS"
"65",-0.0359714844011712,0.0460255267967474,1.00451157652603,0,121000214,"abund_nativeSpp","Belgium.RDS"
"66",0.0211648850298712,0.0263634253536089,1.02823802584957,0,121000215,"abund_nativeSpp","Belgium.RDS"
"67",-0.0550777888401277,0.0493807222663804,1.00293058364718,0,121000216,"abund_nativeSpp","Belgium.RDS"
"68",0.00123284344020418,0.0165207736315041,1.00198359564441,0,121000217,"abund_nativeSpp","Belgium.RDS"
"69",0.0342705678576179,0.0293648391851102,1.01441679975997,0,121000218,"abund_nativeSpp","Belgium.RDS"
"70",0.0115243885860815,0.0233272717171311,1.00065988328717,0,121000219,"abund_nativeSpp","Belgium.RDS"
"71",-0.00369184496590993,0.0505321959376604,1.00857000117805,0,121000221,"abund_nativeSpp","Belgium.RDS"
"72",-0.156347003011102,0.144248924026444,1.00578927125679,0,121000223,"abund_nativeSpp","Belgium.RDS"
"73",0.0156655287460664,0.0745807186492058,1.00422547267015,0,121000225,"abund_nativeSpp","Belgium.RDS"
"74",-0.0216182676319619,0.0402817254360988,1.01718876020882,0,121000228,"abund_nativeSpp","Belgium.RDS"
"75",0.0428807149215338,0.00955056242236198,0.99990217147505,0,121000230,"abund_nativeSpp","Belgium.RDS"
"76",0.0253965925673733,0.0289655071018466,1.04116688360987,0,121000231,"abund_nativeSpp","Belgium.RDS"
"77",-0.0411304624314383,0.0873259756672396,1.00734927368518,0,121000237,"abund_nativeSpp","Belgium.RDS"
"78",-0.0485443052582209,0.111333847601938,1.00419623781989,0,121000241,"abund_nativeSpp","Belgium.RDS"
"79",0.0125873443575111,0.030416210387627,1.00775432915813,0,121000248,"abund_nativeSpp","Belgium.RDS"
"80",0.0433415048833622,0.111002802473011,1.00200357383065,0,121000251,"abund_nativeSpp","Belgium.RDS"
"81",-0.000604448642946053,0.0346923539699451,1.00326298364985,0,121000252,"abund_nativeSpp","Belgium.RDS"
"82",-0.0357246845484185,0.10079953924219,1.00976151814898,0,121000253,"abund_nativeSpp","Belgium.RDS"
"83",0.0188506166084682,0.0550681869929718,1.0032062474487,0,121000254,"abund_nativeSpp","Belgium.RDS"
"84",-0.0651367723640112,0.0863537238057162,1.01481050453661,0,121000255,"abund_nativeSpp","Belgium.RDS"
"85",NA,NA,NA,1,106000001,"abund_nativeSpp","Bulgaria.RDS"
"86",NA,NA,NA,1,106000002,"abund_nativeSpp","Bulgaria.RDS"
"87",NA,NA,NA,1,106000003,"abund_nativeSpp","Bulgaria.RDS"
"88",NA,NA,NA,1,106000004,"abund_nativeSpp","Bulgaria.RDS"
"89",NA,NA,NA,1,106000005,"abund_nativeSpp","Bulgaria.RDS"
"90",0.0464472141060531,0.116046092296781,1.0039500844175,0,106000006,"abund_nativeSpp","Bulgaria.RDS"
"91",0.0195197399471246,0.0201670866862492,1.00113195648781,0,106000007,"abund_nativeSpp","Bulgaria.RDS"
"92",0.0131520798939497,0.0495877415928182,1.00538791204813,0,106000008,"abund_nativeSpp","Bulgaria.RDS"
"93",-0.0261717419477525,0.0238179931225083,1.00282875056719,0,106000009,"abund_nativeSpp","Bulgaria.RDS"
"94",NA,NA,NA,1,102000002,"abund_nativeSpp","Cyprus.RDS"
"95",NA,NA,NA,1,102000003,"abund_nativeSpp","Cyprus.RDS"
"96",0.0520755168267029,0.0545004353761212,1.00542882045123,0,112000001,"abund_nativeSpp","CzechRepublic.RDS"
"97",-0.0147275557532565,0.0205764272449794,1.00230936294063,0,107000001,"abund_nativeSpp","Denmark.RDS"
"98",0.00845251510065726,0.0134727662581831,1.00059605786485,0,107000002,"abund_nativeSpp","Denmark.RDS"
"99",0.0370386966933217,0.0482416887856095,1.05492582683289,0,107000003,"abund_nativeSpp","Denmark.RDS"
"100",-0.0178333237486452,0.0381431587589813,1.01058946065491,0,107000004,"abund_nativeSpp","Denmark.RDS"
"101",0.00215125419984648,0.00762408088982773,1.0001758573356,0,107000005,"abund_nativeSpp","Denmark.RDS"
"102",-0.0238200422406961,0.028209913198538,1.00320652677966,0,107000006,"abund_nativeSpp","Denmark.RDS"
"103",0.0132871129421481,0.0612972935076971,1.01693024017508,0,107000007,"abund_nativeSpp","Denmark.RDS"
"104",0.0168835976207506,0.0368177359145897,1.0041529473705,0,107000008,"abund_nativeSpp","Denmark.RDS"
"105",0.0334007110933891,0.0122226942724369,1.00280735664409,0,107000009,"abund_nativeSpp","Denmark.RDS"
"106",-0.0153676109916235,0.0329194909192938,1.00500474533259,0,107000010,"abund_nativeSpp","Denmark.RDS"
"107",0.0188331972853801,0.0698289879747538,1.05744251051979,0,107000011,"abund_nativeSpp","Denmark.RDS"
"108",-0.00911159680884969,0.0331599886798598,1.00420659530097,0,107000012,"abund_nativeSpp","Denmark.RDS"
"109",0.00602809740440739,0.0388174049245851,1.00102660588137,0,107000013,"abund_nativeSpp","Denmark.RDS"
"110",0.00194259475322269,0.0306370354191672,1.00311588702734,0,107000014,"abund_nativeSpp","Denmark.RDS"
"111",0.0180635806619081,0.0394708770681843,1.00203988373503,0,107000015,"abund_nativeSpp","Denmark.RDS"
"112",-0.0354158454313612,0.0146455066115871,1.00223543037968,0,107000016,"abund_nativeSpp","Denmark.RDS"
"113",0.0512158078962665,0.0207053888959488,1.00031927683609,0,107000017,"abund_nativeSpp","Denmark.RDS"
"114",0.0587392929158112,0.0797111824581244,1.0153046057595,0,107000018,"abund_nativeSpp","Denmark.RDS"
"115",0.0745951065135722,0.0184168647820275,1.00059585032967,0,107000019,"abund_nativeSpp","Denmark.RDS"
"116",0.0194772088849782,0.0218729060014293,1.00250790053231,0,107000020,"abund_nativeSpp","Denmark.RDS"
"117",0.00959228128483294,0.0335335707133314,1.00052537430936,0,107000021,"abund_nativeSpp","Denmark.RDS"
"118",0.0566968226784226,0.0875177930028881,1.00347761031812,0,107000022,"abund_nativeSpp","Denmark.RDS"
"119",-0.00141982957499434,0.0114941604754519,0.99967434684219,0,107000023,"abund_nativeSpp","Denmark.RDS"
"120",-0.000215225383947945,0.0153282865658838,0.999743333257122,0,107000024,"abund_nativeSpp","Denmark.RDS"
"121",-0.0116217095194117,0.0110216195354662,1.00167347033472,0,107000025,"abund_nativeSpp","Denmark.RDS"
"122",-0.00532131794482601,0.0431860692135167,1.00331583121618,0,107000026,"abund_nativeSpp","Denmark.RDS"
"123",0.00433120020389944,0.0334857791617467,1.00735521008688,0,107000027,"abund_nativeSpp","Denmark.RDS"
"124",0.0178642976091555,0.0307331813275858,1.02084069554248,0,107000028,"abund_nativeSpp","Denmark.RDS"
"125",0.0202180007119186,0.0146201978535228,1.0000821867675,0,107000029,"abund_nativeSpp","Denmark.RDS"
"126",0.0494840162543088,0.0116081895616993,1.00075347520009,0,107000030,"abund_nativeSpp","Denmark.RDS"
"127",0.0372837796957401,0.0140531110843573,1.00490764633844,0,107000031,"abund_nativeSpp","Denmark.RDS"
"128",0.0424208586028733,0.0262593028407967,1.00741869407997,0,107000032,"abund_nativeSpp","Denmark.RDS"
"129",0.00739605627223862,0.0237929181529838,1.0001395750961,0,107000033,"abund_nativeSpp","Denmark.RDS"
"130",-0.0237005212385452,0.0341418259982055,1.00562937075762,0,107000034,"abund_nativeSpp","Denmark.RDS"
"131",0.050839405227179,0.0248792343629377,1.00392567794915,0,107000035,"abund_nativeSpp","Denmark.RDS"
"132",0.0109918316721788,0.0293351798184605,1.00213646284762,0,107000036,"abund_nativeSpp","Denmark.RDS"
"133",0.0398913427154524,0.0996099020705288,1.02672595549698,0,107000037,"abund_nativeSpp","Denmark.RDS"
"134",0.00653814063607612,0.00767170238780002,1.00161321112198,0,107000038,"abund_nativeSpp","Denmark.RDS"
"135",0.0140187678779209,0.0461743420575291,1.00118383618801,0,107000039,"abund_nativeSpp","Denmark.RDS"
"136",-0.0234006081097023,0.0196088846566943,1.00560644789245,0,107000040,"abund_nativeSpp","Denmark.RDS"
"137",0.00398753368088049,0.0393316329681104,1.00465318018427,0,107000041,"abund_nativeSpp","Denmark.RDS"
"138",0.0164497995427609,0.0281413248228017,1.01014446478156,0,107000042,"abund_nativeSpp","Denmark.RDS"
"139",0.00293010801703317,0.0282876843379811,1.00646178601845,0,107000043,"abund_nativeSpp","Denmark.RDS"
"140",-0.00813924383444917,0.0201608403841516,1.00157913448919,0,107000044,"abund_nativeSpp","Denmark.RDS"
"141",0.0576646310530819,0.135255371036926,1.65641039673499,0,107000045,"abund_nativeSpp","Denmark.RDS"
"142",-0.00108626083028344,0.0185482777329505,1.00169185753788,0,107000046,"abund_nativeSpp","Denmark.RDS"
"143",0.0458373277642533,0.0172166506119067,1.00204382118849,0,107000047,"abund_nativeSpp","Denmark.RDS"
"144",0.0446969383090975,0.01885145472112,1.00222117700739,0,107000048,"abund_nativeSpp","Denmark.RDS"
"145",0.0209368945950207,0.00792393911345248,1.00075817897009,0,107000049,"abund_nativeSpp","Denmark.RDS"
"146",0.0672681157183897,0.0292624875281982,0.999818188005093,0,107000050,"abund_nativeSpp","Denmark.RDS"
"147",-0.000241469533772408,0.067950875359448,1.02223477557309,0,107000051,"abund_nativeSpp","Denmark.RDS"
"148",0.0123547689972263,0.0423561717687096,1.01816521404758,0,107000052,"abund_nativeSpp","Denmark.RDS"
"149",0.0339892983330909,0.0120159423635024,1.00006619910745,0,107000053,"abund_nativeSpp","Denmark.RDS"
"150",0.00255087669816146,0.0243129788239995,1.00230031521565,0,107000054,"abund_nativeSpp","Denmark.RDS"
"151",0.045051514760166,0.0328606608506797,1.10717946320963,0,107000055,"abund_nativeSpp","Denmark.RDS"
"152",0.0495888621122953,0.0187581584714206,1.00645829483898,0,107000056,"abund_nativeSpp","Denmark.RDS"
"153",0.0579301321875738,0.0257374334490317,1.00092136291563,0,107000057,"abund_nativeSpp","Denmark.RDS"
"154",0.0493122686470314,0.0160582422918105,1.00807551437272,0,107000058,"abund_nativeSpp","Denmark.RDS"
"155",0.0374459937903391,0.0189165775418684,1.01653484851268,0,107000059,"abund_nativeSpp","Denmark.RDS"
"156",0.126562080866009,0.0833447029469683,1.01457184431754,0,107000060,"abund_nativeSpp","Denmark.RDS"
"157",0.0436007783345626,0.0234291825044988,1.00244256260596,0,107000061,"abund_nativeSpp","Denmark.RDS"
"158",0.0636396225932612,0.0305118523827405,1.00426224373364,0,107000062,"abund_nativeSpp","Denmark.RDS"
"159",-0.028450038018898,0.0573913244514851,1.01652618688737,0,107000063,"abund_nativeSpp","Denmark.RDS"
"160",-0.00177987064946021,0.0323185559754598,1.00395273925562,0,107000064,"abund_nativeSpp","Denmark.RDS"
"161",-0.00497817007272389,0.0101396806875815,1.00170006285156,0,107000065,"abund_nativeSpp","Denmark.RDS"
"162",0.00423921501910073,0.0102655848558661,1.0000892998201,0,107000066,"abund_nativeSpp","Denmark.RDS"
"163",0.0125151588306169,0.0205426382442317,1.00481566204693,0,107000067,"abund_nativeSpp","Denmark.RDS"
"164",0.0140947849062924,0.0618753800235981,1.00336806364155,0,107000068,"abund_nativeSpp","Denmark.RDS"
"165",0.0162438968234916,0.0870184844291997,1.0132587529401,0,107000069,"abund_nativeSpp","Denmark.RDS"
"166",0.00848290035850499,0.0391769431149147,1.00444283444434,0,107000070,"abund_nativeSpp","Denmark.RDS"
"167",0.00427080517883568,0.0346362317213863,1.01579126171273,0,107000071,"abund_nativeSpp","Denmark.RDS"
"168",-0.0105406309387514,0.0193397119518716,1.02334701444209,0,107000072,"abund_nativeSpp","Denmark.RDS"
"169",-0.00899137965586232,0.102418299551105,1.05212772145402,0,107000073,"abund_nativeSpp","Denmark.RDS"
"170",-0.0130135294336943,0.0167487529858606,1.00316011830951,0,107000074,"abund_nativeSpp","Denmark.RDS"
"171",-0.0180491342574627,0.0494644204245766,2.3504695555622,0,107000075,"abund_nativeSpp","Denmark.RDS"
"172",0.0137731233110591,0.0306402024455547,1.00227655553056,0,107000076,"abund_nativeSpp","Denmark.RDS"
"173",0.00998786747729509,0.00764516030382149,1.00338137858827,0,107000077,"abund_nativeSpp","Denmark.RDS"
"174",0.0341733596009803,0.0125889597386473,1.00304754415707,0,107000078,"abund_nativeSpp","Denmark.RDS"
"175",0.00723160008568285,0.0235965556309963,1.00158732166176,0,107000079,"abund_nativeSpp","Denmark.RDS"
"176",0.00758839617635485,0.0231805127529958,1.00189557371231,0,107000080,"abund_nativeSpp","Denmark.RDS"
"177",0.0116656836167503,0.00740420241775235,0.999798833900728,0,107000081,"abund_nativeSpp","Denmark.RDS"
"178",-0.0147359979762715,0.0150083206653467,1.00100007630397,0,107000082,"abund_nativeSpp","Denmark.RDS"
"179",0.0568076703789087,0.0190741137339546,1.00064646010762,0,107000083,"abund_nativeSpp","Denmark.RDS"
"180",0.00224500598075646,0.0209666383256415,1.00258538311396,0,107000084,"abund_nativeSpp","Denmark.RDS"
"181",-0.00948049925305772,0.0355210525736818,1.00412721040949,0,107000085,"abund_nativeSpp","Denmark.RDS"
"182",0.0464014441589909,0.0345443789745495,1.00209470146075,0,107000086,"abund_nativeSpp","Denmark.RDS"
"183",0.06550177167489,0.0415942398930372,1.00845938848907,0,107000087,"abund_nativeSpp","Denmark.RDS"
"184",-0.00401348614200043,0.0557242353636775,1.00249742616044,0,107000088,"abund_nativeSpp","Denmark.RDS"
"185",-0.0288932388255258,0.108026354477145,1.0645185301704,0,107000089,"abund_nativeSpp","Denmark.RDS"
"186",-0.00243596237610068,0.0303023754642136,1.01227138005955,0,107000090,"abund_nativeSpp","Denmark.RDS"
"187",-0.0323319816568071,0.0313034010663888,1.01801876786755,0,107000091,"abund_nativeSpp","Denmark.RDS"
"188",0.0191522763974544,0.0160561165575328,1.00163463928097,0,107000092,"abund_nativeSpp","Denmark.RDS"
"189",-0.0157307776509546,0.00588545976194578,1.00017899045733,0,107000093,"abund_nativeSpp","Denmark.RDS"
"190",-0.0200638926453724,0.0263035163403033,1.00129926268562,0,107000094,"abund_nativeSpp","Denmark.RDS"
"191",-0.0134807445486465,0.0302515201042422,1.00049673730323,0,107000095,"abund_nativeSpp","Denmark.RDS"
"192",0.0261961687903649,0.0329551570724884,1.0024330615027,0,107000096,"abund_nativeSpp","Denmark.RDS"
"193",0.0265832483582879,0.0256668458837732,1.00203665367193,0,107000097,"abund_nativeSpp","Denmark.RDS"
"194",-0.0139369414050392,0.0447092416255081,1.00975727679396,0,107000098,"abund_nativeSpp","Denmark.RDS"
"195",0.0226323590986404,0.0368804018021516,1.00250820151956,0,107000099,"abund_nativeSpp","Denmark.RDS"
"196",-0.00904587216102551,0.0682706222030196,1.00276263584164,0,107000100,"abund_nativeSpp","Denmark.RDS"
"197",-0.016545208649796,0.0360108299606003,1.00258453302858,0,107000101,"abund_nativeSpp","Denmark.RDS"
"198",0.0027288207518587,0.0124877495373035,1.00102316106743,0,107000102,"abund_nativeSpp","Denmark.RDS"
"199",-0.0380416210785849,0.0203984459889159,1.00439410827654,0,107000103,"abund_nativeSpp","Denmark.RDS"
"200",0.00347868516780678,0.039309169044351,1.00598219069728,0,107000104,"abund_nativeSpp","Denmark.RDS"
"201",0.0358367180779305,0.0903862095918642,1.02273888832601,0,107000105,"abund_nativeSpp","Denmark.RDS"
"202",0.0170166133548471,0.0200557525404444,1.00434989569187,0,107000106,"abund_nativeSpp","Denmark.RDS"
"203",-0.0259428136212992,0.0492010694125248,1.0039086611841,0,107000107,"abund_nativeSpp","Denmark.RDS"
"204",0.0106319370117977,0.0252708707166773,1.00286648546301,0,107000108,"abund_nativeSpp","Denmark.RDS"
"205",-0.00049175132520165,0.0312593854127773,1.0072875092689,0,107000109,"abund_nativeSpp","Denmark.RDS"
"206",-0.0392520556476703,0.015048398015232,1.00138103531431,0,107000110,"abund_nativeSpp","Denmark.RDS"
"207",0.0227852144962903,0.0146050027263244,1.00025071880498,0,107000111,"abund_nativeSpp","Denmark.RDS"
"208",-0.0326746196165675,0.0110350298934067,1.00022580354402,0,107000112,"abund_nativeSpp","Denmark.RDS"
"209",0.0177744403777228,0.0679050531159366,1.00436290020694,0,107000113,"abund_nativeSpp","Denmark.RDS"
"210",-0.0170785495865421,0.0451142845119593,1.05918628660028,0,107000114,"abund_nativeSpp","Denmark.RDS"
"211",-0.0232202640690331,0.0242107203150991,1.00488921098853,0,107000115,"abund_nativeSpp","Denmark.RDS"
"212",-0.0330123171078178,0.0525232025445324,1.00247670200846,0,107000116,"abund_nativeSpp","Denmark.RDS"
"213",0.0199769994442316,0.0318004834113165,1.00535814649117,0,107000117,"abund_nativeSpp","Denmark.RDS"
"214",-0.0378114068893126,0.116614209378019,1.28401082612404,0,107000118,"abund_nativeSpp","Denmark.RDS"
"215",-0.00856482141316477,0.0241301595286142,1.00383344222747,0,107000119,"abund_nativeSpp","Denmark.RDS"
"216",-0.0138395488896217,0.0184004717663028,1.00933498349365,0,107000120,"abund_nativeSpp","Denmark.RDS"
"217",0.0183167424675553,0.0195329675278474,1.00259801971241,0,107000121,"abund_nativeSpp","Denmark.RDS"
"218",0.0181910687597301,0.067485904682674,1.00467345645366,0,107000122,"abund_nativeSpp","Denmark.RDS"
"219",0.0395344816302637,0.031083450350216,1.00237954558102,0,107000123,"abund_nativeSpp","Denmark.RDS"
"220",0.0516767442984738,0.0327349185103067,1.00385236662004,0,107000124,"abund_nativeSpp","Denmark.RDS"
"221",0.00799962301912986,0.0104493060540281,1.00193504520009,0,107000125,"abund_nativeSpp","Denmark.RDS"
"222",-0.0262121249559056,0.029842218251125,1.00059677971228,0,107000126,"abund_nativeSpp","Denmark.RDS"
"223",-0.00817520956898254,0.00590635006326753,1.0005566868785,0,107000127,"abund_nativeSpp","Denmark.RDS"
"224",0.0153218423943661,0.0574276339237545,1.01746751460194,0,107000128,"abund_nativeSpp","Denmark.RDS"
"225",-0.0080813196680752,0.0149986621979449,1.00093939984808,0,107000129,"abund_nativeSpp","Denmark.RDS"
"226",-0.00116942740387897,0.0239372878072297,1.00166362699832,0,107000130,"abund_nativeSpp","Denmark.RDS"
"227",0.010938783766678,0.0195036982604319,1.00306173748094,0,107000131,"abund_nativeSpp","Denmark.RDS"
"228",0.00872146748848067,0.0519867107200133,1.00576836350951,0,107000132,"abund_nativeSpp","Denmark.RDS"
"229",0.0149045599463034,0.0282032011618436,1.00102920170215,0,107000133,"abund_nativeSpp","Denmark.RDS"
"230",-0.00458733459459922,0.02777482059118,1.0010365703678,0,107000134,"abund_nativeSpp","Denmark.RDS"
"231",0.00104995050127519,0.0123521289230857,1.00108920776507,0,107000135,"abund_nativeSpp","Denmark.RDS"
"232",-0.0311275930582999,0.0574922591456058,1.00672446895977,0,107000136,"abund_nativeSpp","Denmark.RDS"
"233",0.0303580817421405,0.077696269699007,1.00677247415985,0,107000137,"abund_nativeSpp","Denmark.RDS"
"234",-0.0581955130557258,0.0386410210658496,1.00500936072323,0,107000138,"abund_nativeSpp","Denmark.RDS"
"235",-0.0466995007450343,0.0117819547782351,1.00089481595523,0,107000139,"abund_nativeSpp","Denmark.RDS"
"236",-0.0487181183688568,0.0314540855293576,1.00222692585423,0,107000140,"abund_nativeSpp","Denmark.RDS"
"237",-0.0371711729505564,0.0124059654514333,1.00541074196953,0,107000141,"abund_nativeSpp","Denmark.RDS"
"238",-0.0387751998953675,0.0264187162280699,1.00350164059291,0,107000142,"abund_nativeSpp","Denmark.RDS"
"239",0.0468754711237247,0.0989454237056211,1.01307046476849,0,107000143,"abund_nativeSpp","Denmark.RDS"
"240",-0.00118759613578646,0.0441072991241857,1.00195895008628,0,107000144,"abund_nativeSpp","Denmark.RDS"
"241",-0.0161988197210188,0.0335927543474884,1.00405652617904,0,107000145,"abund_nativeSpp","Denmark.RDS"
"242",0.025084248630821,0.039714847043588,1.01027862482637,0,107000146,"abund_nativeSpp","Denmark.RDS"
"243",-0.0186625664050131,0.0351501413929613,1.0103806159395,0,107000147,"abund_nativeSpp","Denmark.RDS"
"244",0.00961661913340696,0.0286329618517686,1.00510624418114,0,107000148,"abund_nativeSpp","Denmark.RDS"
"245",-0.0383719675374223,0.0303665204993432,1.01566974285622,0,107000149,"abund_nativeSpp","Denmark.RDS"
"246",-0.0360112543079201,0.0096213758831078,1.00088099645473,0,107000150,"abund_nativeSpp","Denmark.RDS"
"247",-0.029072923608008,0.0387288478378616,1.13584761407254,0,107000151,"abund_nativeSpp","Denmark.RDS"
"248",-0.0285392899660343,0.0270289645825718,1.00267546300311,0,107000152,"abund_nativeSpp","Denmark.RDS"
"249",-0.0572678880794508,0.0478256062101823,1.00278379706703,0,107000153,"abund_nativeSpp","Denmark.RDS"
"250",0.0178987010494554,0.0305830512477779,1.00709761871382,0,107000154,"abund_nativeSpp","Denmark.RDS"
